query_run_id,dataset_id,runtime_config_id,template_id,instance_id,severity_contract,severity_model_role,severity_score,severity_band,deployment_relative_intensity_score,wan_fetch_intensity_score,memory_spill_intensity_score,imbalance_intensity_score,capacity_intensity_score,corpus_relative_severity_score,sum_pressure_score,tail_pressure_score,capacity_relative_severity_score,timeout_relative_severity_score,severity_basis,execution_time_seconds,execution_time_corpus_percentile,hard_timeout_seconds,timeout_utilization_ratio,wan_output_rows,wan_output_bytes,wan_output_mb,wan_output_bytes_corpus_percentile,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_corpus_percentile,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,regional_reduction_input_mb_proxy,drf_rows_proxy,drf_bytes_proxy,temp_blocks_sum,temp_mb,temp_blocks_corpus_percentile,remote_region_rows_isf,remote_region_rows_isf_corpus_percentile,worker_task_scan_rows_isf,worker_task_scan_rows_isf_corpus_percentile,worker_task_within_region_scan_rows_isf_max,worker_task_within_region_scan_rows_isf_corpus_percentile,active_task_share,active_task_share_corpus_percentile,tasks_per_worker_ratio,tasks_per_worker_ratio_corpus_percentile,task_count_to_configured_region_shard_slots_ratio,task_count_to_configured_region_shard_slots_corpus_percentile,task_count_to_observed_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_corpus_percentile
20260702T015743Z-clean-run-eu-us-gac-region-asymmetry--d307fb9fc759--ulti_dimension_rollup__lookback_days-30__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_multi_dimension_rollup,asymmetry_mr_multi_dimension_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-30__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.8161245885110947,1.0,0.800163622968634,1.0,,1.0,0.800163622968634,1.0,0.01467998,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.403994,,300.0,0.01467998,602000.0,17545214.0,16.732419967651367,,17545214.0,,602000.0,17545214.0,16.732419967651367,1.0,1.0,129745.0,1013.6328125,,1.8,,2.8936877076411958,,2.591362126245847,,2.03125,,32.5,,2.03125,,2.03125,
20260702T015802Z-clean-run-eu-us-gac-region-asymmetry--8712b57d3901--__gac_etl_top_tenants__lookback_days-30__limit_k-25,pilot-region-imbalanced-v1,default,gac_etl_top_tenants,asymmetry_etl_top_tenants_control__dataset-pilot-region-imbalanced-v1__runtime-default__gac_etl_top_tenants__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.00014727,low,0.00014727,,0.0,,,,0.0,,,0.00014727,"memory_spill_intensity,timeout_utilization",0.044181,,300.0,0.00014727,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
20260702T015817Z-clean-run-eu-us-gac-region-asymmetry--3efaacbb38d0--_rollup__lookback_days-1__min_value-500__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_daily_tenant_rollup,asymmetry_mr_daily_tenant_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-1__min_value-500__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.837953294002842,high,0.837953294002842,0.720673723854059,0.837953294002842,0.8008934269304404,0.543457015946535,,0.837953294002842,0.8008934269304404,0.543457015946535,0.003949266666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.18478,,300.0,0.003949266666666666,200605.0,4813824.0,4.5908203125,,4813824.0,,200605.0,4813824.0,4.5908203125,1.0,1.0,1676.0,13.09375,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T015832Z-clean-run-eu-us-gac-region-asymmetry--ab2fecb10b69--ltiregion_top_tenants__lookback_days-30__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_top_tenants,asymmetry_mr_top_tenants__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8375774005486112,high,0.8375774005486112,0.7806173193661903,0.8375774005486112,0.8,0.543457015946535,,0.8375774005486112,0.8,0.543457015946535,0.008408716666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.522615,,300.0,0.008408716666666666,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3340.0,26.09375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T015849Z-clean-run-eu-us-gac-region-asymmetry--9da4ca628521--gion_user_segment_join__lookback_days-7__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_user_segment_join,asymmetry_mr_user_segment_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_user_segment_join__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9647809101950027,1.0,0.8001202120102726,1.0,,1.0,0.8001202120102726,1.0,0.01372324,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.116972,,300.0,0.01372324,600000.0,18740224.0,17.8720703125,,18740224.0,,600000.0,18740224.0,17.8720703125,1.0,1.0,63981.0,499.8515625,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T015908Z-clean-run-eu-us-gac-region-asymmetry--bdeac4bbe9e6--ltiregion_top_tenants__lookback_days-30__limit_k-25,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_top_tenants,asymmetry_mr_top_tenants__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.840823266205027,high,0.840823266205027,0.840823266205027,0.8375774005486112,0.8,0.543457015946535,,0.840823266205027,0.8,0.543457015946535,0.0077631666666666665,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.32895,,300.0,0.0077631666666666665,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3340.0,26.09375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T015925Z-clean-run-eu-us-gac-region-asymmetry--fecf31322963--rollup__lookback_days-30__min_value-500__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_daily_tenant_rollup,asymmetry_mr_daily_tenant_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-500__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.720673723854059,1.0,0.8008934269304404,0.543457015946535,,1.0,0.8008934269304404,0.543457015946535,0.005232833333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.56985,,300.0,0.005232833333333333,200605.0,4813824.0,4.5908203125,,4813824.0,,200605.0,4813824.0,4.5908203125,1.0,1.0,4232.0,33.0625,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T015943Z-clean-run-eu-us-gac-region-asymmetry--92aeca902928--gion_user_segment_join__lookback_days-7__limit_k-25,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_user_segment_join,asymmetry_mr_user_segment_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_user_segment_join__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9647809101950027,1.0,0.8001202120102726,1.0,,1.0,0.8001202120102726,1.0,0.013050736666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",3.915221,,300.0,0.013050736666666667,600000.0,18740224.0,17.8720703125,,18740224.0,,600000.0,18740224.0,17.8720703125,1.0,1.0,63981.0,499.8515625,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T020003Z-clean-run-eu-us-gac-region-asymmetry--714c774c5016--ion_user_segment_join__lookback_days-30__limit_k-25,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_user_segment_join,asymmetry_mr_user_segment_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_user_segment_join__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9647809101950027,1.0,0.8001202120102726,1.0,,1.0,0.8001202120102726,1.0,0.019241416666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",5.772425,,300.0,0.019241416666666667,600000.0,18740224.0,17.8720703125,,18740224.0,,600000.0,18740224.0,17.8720703125,1.0,1.0,129435.0,1011.2109375,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T020025Z-clean-run-eu-us-gac-region-asymmetry--b14e1737d4f6--ultiregion_top_tenants__lookback_days-7__limit_k-25,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_top_tenants,asymmetry_mr_top_tenants__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.840823266205027,high,0.840823266205027,0.840823266205027,0.8375774005486112,0.8,0.543457015946535,,0.840823266205027,0.8,0.543457015946535,0.007964676666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.389403,,300.0,0.007964676666666667,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3340.0,26.09375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T020045Z-clean-run-eu-us-gac-region-asymmetry--787ab853f103--vent_filter_summary__lookback_days-1__min_value-900,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_filter_summary,asymmetry_mr_event_filter_summary__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9210796047953835,high,0.9210796047953835,0.9210796047953835,0.0,0.8033689746706691,0.543457015946535,,0.9210796047953835,0.8033689746706691,0.543457015946535,0.0013666533333333334,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.409996,,300.0,0.0013666533333333334,40309.0,645120.0,0.615234375,,645120.0,,40309.0,645120.0,0.615234375,1.0,1.0,0.0,0.0,,1.8033689746706691,,2.1386787069885136,,1.8168054504163513,,1.0,,16.0,,1.0,,1.0,
20260702T020102Z-clean-run-eu-us-gac-region-asymmetry--d4bb1667bfa8--ion_user_segment_join__lookback_days-30__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_user_segment_join,asymmetry_mr_user_segment_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_user_segment_join__lookback_days-30__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9647809101950027,1.0,0.8001202120102726,1.0,,1.0,0.8001202120102726,1.0,0.016585053333333332,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.975516,,300.0,0.016585053333333332,600000.0,18740224.0,17.8720703125,,18740224.0,,600000.0,18740224.0,17.8720703125,1.0,1.0,129435.0,1011.2109375,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T020125Z-clean-run-eu-us-gac-region-asymmetry--debf69e18bda--__limit_k-100__payload_repeat-16__payload_width-512,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_raw_wide_sample,asymmetry_mr_raw_wide_sample__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-16__payload_width-512,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8007826325365768,high,0.8007826325365768,0.6604677770152224,0.7661121389641261,0.8007826325365768,0.543457015946535,,0.7661121389641261,0.8007826325365768,0.543457015946535,0.0049561733333333335,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.486852,,300.0,0.0049561733333333335,200605.0,8025088.0,7.6533203125,,8025088.0,,200605.0,8025088.000000001,7.653320312500001,1.0,1.0000000000000002,2382.0,18.609375,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T020146Z-clean-run-eu-us-gac-region-asymmetry--a22ae174afd1--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,pilot-region-imbalanced-v1,default,gac_etl_top_tenants,asymmetry_etl_top_tenants_control__dataset-pilot-region-imbalanced-v1__runtime-default__gac_etl_top_tenants__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.00014854333333333332,low,0.00014854333333333332,,0.0,,,,0.0,,,0.00014854333333333332,"memory_spill_intensity,timeout_utilization",0.044563,,300.0,0.00014854333333333332,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
20260702T020203Z-clean-run-eu-us-gac-region-asymmetry--a4346e08af2f--_event_filter_summary__lookback_days-1__min_value-0,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_filter_summary,asymmetry_mr_event_filter_summary__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-0,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.917265149096888,0.8,0.543457015946535,,1.0,0.8,0.543457015946535,0.006963436666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.089031,,300.0,0.006963436666666666,400000.0,6400000.0,6.103515625,,6400000.0,,400000.0,6400000.0,6.103515625,1.0,1.0,2638.0,20.609375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T020220Z-clean-run-eu-us-gac-region-asymmetry--f98ea0a8c22d--fdw_multiregion_raw_region_rollup__lookback_days-30,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_raw_region_rollup,asymmetry_mr_raw_region_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_raw_region_rollup__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.917265149096888,0.8,0.543457015946535,,1.0,0.8,0.543457015946535,0.007681926666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.304578,,300.0,0.007681926666666666,400000.0,6400000.0,6.103515625,,6400000.0,,400000.0,6400000.0,6.103515625,1.0,1.0,2638.0,20.609375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T020237Z-clean-run-eu-us-gac-region-asymmetry--f3b4dba3e0b9--lti_dimension_rollup__lookback_days-30__limit_k-100,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_multi_dimension_rollup,asymmetry_mr_multi_dimension_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-30__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7559186416722582,1.0,0.800163622968634,1.0,,1.0,0.800163622968634,1.0,0.019605826666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",5.881748,,300.0,0.019605826666666666,602000.0,17545214.0,16.732419967651367,,17545214.0,,602000.0,17545214.0,16.732419967651367,1.0,1.0,129728.0,1013.5,,1.8,,2.8936877076411958,,2.591362126245847,,2.03125,,32.5,,2.03125,,2.03125,
20260702T020258Z-clean-run-eu-us-gac-region-asymmetry--5e9920259f2f--vent_filter_summary__lookback_days-7__min_value-500,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_filter_summary,asymmetry_mr_event_filter_summary__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-7__min_value-500,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9177003282586025,0.8008934269304404,0.543457015946535,,1.0,0.8008934269304404,0.543457015946535,0.0038996,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.16988,,300.0,0.0038996,200605.0,3209216.0,3.060546875,,3209216.0,,200605.0,3209216.0,3.060546875,1.0,1.0,1324.0,10.34375,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T020318Z-clean-run-eu-us-gac-region-asymmetry--a7b1ee5e3740--c_fdw_multiregion_event_full_scan_summary__case-001,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_full_scan_summary,asymmetry_mr_event_full_scan_summary__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_full_scan_summary__case-001,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.543457015946535,medium,0.543457015946535,0.060205946838836726,0.0,0.38133333333333336,0.543457015946535,,0.060205946838836726,0.38133333333333336,0.543457015946535,0.00077565,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.232695,,300.0,0.00077565,2.0,2560.0,0.00244140625,,2560.0,,400000.0,512000000.0,488.28125,200000.0,200000.0,0.0,0.0,,1.0,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T020338Z-clean-run-eu-us-gac-region-asymmetry--ec81021196ed--gion_global_user_join__lookback_days-30__limit_k-25,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_global_user_join,asymmetry_mr_global_user_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9045749633561659,1.0,0.8001283971752622,1.0,,1.0,0.8001283971752622,1.0,0.019062326666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",5.718698,,300.0,0.019062326666666667,600000.0,19140608.0,18.25390625,,19140608.0,,600000.0,19140608.0,18.25390625,1.0,1.0,134081.0,1047.5078125,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T020405Z-clean-run-eu-us-gac-region-asymmetry--16330cf3da59--egion_tenant_tier_join__lookback_days-7__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_tenant_tier_join,asymmetry_mr_tenant_tier_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_tenant_tier_join__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.8448022284923494,1.0,0.8,0.5568298914528191,,1.0,0.8,0.5568298914528191,0.008525860000000001,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.557758,,300.0,0.008525860000000001,402000.0,9631742.0,9.185544967651367,,9631742.0,,402000.0,9631742.0,9.185544967651367,1.0,1.0,11076.0,86.53125,,1.8,,2.2,,1.9701492537313432,,1.03125,,16.5,,1.03125,,1.03125,
20260702T020423Z-clean-run-eu-us-gac-region-asymmetry--e94254ff941c--__limit_k-250__payload_repeat-16__payload_width-512,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_raw_wide_sample,asymmetry_mr_raw_wide_sample__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-16__payload_width-512,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8007826325365768,high,0.8007826325365768,0.5808798444096691,0.7661121389641261,0.8007826325365768,0.543457015946535,,0.7661121389641261,0.8007826325365768,0.543457015946535,0.0057109100000000005,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.713273,,300.0,0.0057109100000000005,200605.0,8025088.0,7.6533203125,,8025088.0,,200605.0,8025088.000000001,7.653320312500001,1.0,1.0000000000000002,2382.0,18.609375,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T020440Z-clean-run-eu-us-gac-region-asymmetry--fe7d15492a90--_fdw_multiregion_raw_region_rollup__lookback_days-7,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_raw_region_rollup,asymmetry_mr_raw_region_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_raw_region_rollup__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.917265149096888,0.8,0.543457015946535,,1.0,0.8,0.543457015946535,0.007119263333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.135779,,300.0,0.007119263333333333,400000.0,6400000.0,6.103515625,,6400000.0,,400000.0,6400000.0,6.103515625,1.0,1.0,2638.0,20.609375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260702T020457Z-clean-run-eu-us-gac-region-asymmetry--accc76ae5dc6--gion_global_user_join__lookback_days-30__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_global_user_join,asymmetry_mr_global_user_join__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9045749633561659,1.0,0.8001283971752622,1.0,,1.0,0.8001283971752622,1.0,0.01646431666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.939295,,300.0,0.01646431666666667,600000.0,19140608.0,18.25390625,,19140608.0,,600000.0,19140608.0,18.25390625,1.0,1.0,134062.0,1047.359375,,1.8,,2.8586666666666667,,2.56,,2.0,,32.0,,2.0,,2.0,
20260702T020517Z-clean-run-eu-us-gac-region-asymmetry--2996e5870893--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,asymmetry_mr_tenant_point_control__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.11111111111111109,0.0,,0.4602055994052901,0.11111111111111109,0.0,0.0003441466666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.103244,,300.0,0.0003441466666666667,400.0,9600.0,0.0091552734375,,9600.0,,600.0,14400.0,0.01373291015625,1.5,1.5,0.0,0.0,,1.0,,1.3333333333333333,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260702T020532Z-clean-run-eu-us-gac-region-asymmetry--38166dafd700--rollup__lookback_days-14__min_value-500__limit_k-50,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_daily_tenant_rollup,asymmetry_mr_daily_tenant_rollup__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-14__min_value-500__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.837953294002842,high,0.837953294002842,0.720673723854059,0.837953294002842,0.8008934269304404,0.543457015946535,,0.837953294002842,0.8008934269304404,0.543457015946535,0.00411549,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",1.234647,,300.0,0.00411549,200605.0,4813824.0,4.5908203125,,4813824.0,,200605.0,4813824.0,4.5908203125,1.0,1.0,1676.0,13.09375,,1.8007826325365768,,2.12892001694873,,1.8880992893604245,,1.0,,16.0,,1.0,,1.0,
20260702T020549Z-clean-run-eu-us-gac-region-asymmetry--0e2a3e3038b0--vent_filter_summary__lookback_days-7__min_value-900,pilot-region-imbalanced-v1,default,gac_fdw_multiregion_event_filter_summary,asymmetry_mr_event_filter_summary__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-7__min_value-900,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9210796047953835,high,0.9210796047953835,0.9210796047953835,0.0,0.8033689746706691,0.543457015946535,,0.9210796047953835,0.8033689746706691,0.543457015946535,0.0013086233333333335,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.392587,,300.0,0.0013086233333333335,40309.0,645120.0,0.615234375,,645120.0,,40309.0,645120.0,0.615234375,1.0,1.0,0.0,0.0,,1.8033689746706691,,2.1386787069885136,,1.8168054504163513,,1.0,,16.0,,1.0,,1.0,
20260702T020654Z-clean-run-eu-us-gac-region-asymmetry--d4ed604de8be--fault__q10_top_tenants__lookback_days-7__limit_k-25,pilot-region-imbalanced-v1,default,q10_top_tenants,asymmetry_single_region_top_tenants_control__dataset-pilot-region-imbalanced-v1__runtime-default__q10_top_tenants__lookback_days-7__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7054851504125778,medium,0.7054851504125778,0.7054851504125778,0.0,,0.0,,0.7054851504125778,,0.0,0.0006920966666666666,"wan_fetch_intensity,memory_spill_intensity,capacity_intensity,timeout_utilization",0.207629,,300.0,0.0006920966666666666,84211.0,32000.0,0.030517578125,,,,84211.0,32000.0,0.030517578125,1.0,1.0,0.0,0.0,,,,,,,,1.0,,8.0,,0.5,,1.0,
20260702T020709Z-clean-run-eu-us-gac-region-asymmetry--571cf0da746a--ault__q10_top_tenants__lookback_days-30__limit_k-25,pilot-region-imbalanced-v1,default,q10_top_tenants,asymmetry_single_region_top_tenants_control__dataset-pilot-region-imbalanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8295995559200073,high,0.8295995559200073,0.8295995559200073,0.0,,0.0,,0.8295995559200073,,0.0,0.0007744666666666667,"wan_fetch_intensity,memory_spill_intensity,capacity_intensity,timeout_utilization",0.23234,,300.0,0.0007744666666666667,351513.0,32000.0,0.030517578125,,,,351513.0,32000.0,0.030517578125,1.0,1.0,0.0,0.0,,,,,,,,1.0,,8.0,,0.5,,1.0,
