freeze_id,frozen_at_utc,episode_id,query_id,logical_query_hash,baseline_query_run_id,topology_id,method,decision_status,candidate_action,predicted_action,nearest_distance,coverage_threshold,eligible_history_state_count,neighbor_evidence_json,predicted_gain__increase_gac_work_mem,predicted_gain__regional_topk_candidates,predicted_gain__mitigate_remote_path_bundle,decision_route
phase_b_recommendations,2026-08-06T06:28:06.863273+00:00,phase_b::q05_event_deviation,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,20260806T054436Z-n3-topology-memory-v1-phase_b_baseli--782bccd60448--26-06-30-00-00-00-00__limit_k-50__include_apac-True,eu_us_apac_gac,n3_only_cross_query_knn,available,regional_topk_candidates,regional_topk_candidates,1.2598004239832663,1.9533554892194174,14,"[{""action_gains"":{""increase_gac_work_mem"":-0.023862042049581887,""mitigate_remote_path_bundle"":2.6553790583534225,""regional_topk_candidates"":2.821164486706143},""distance"":1.2598004239832663,""episode_id"":""phase_a::q06_tenant_sum"",""normalized_sql_hash"":""dfa23b6cdb474dcdb49c71118007c38cfc8a87a71128aa2e4357f1f4167188e0"",""query_id"":""q06_tenant_sum"",""topology_id"":""eu_us_apac_gac"",""weight"":0.7937758927420318},{""action_gains"":{""increase_gac_work_mem"":0.016435260787801918,""mitigate_remote_path_bundle"":1.4833147606824726,""regional_topk_candidates"":4.238999815175139},""distance"":2.851645523187728,""episode_id"":""phase_a::q08_tenant_avg"",""normalized_sql_hash"":""022ab7557b1080c8bb59486dde9f399810195cc03db6ec1586ad77861980547a"",""query_id"":""q08_tenant_avg"",""topology_id"":""eu_us_apac_gac"",""weight"":0.35067459864630934},{""action_gains"":{""increase_gac_work_mem"":0.004986284479927125,""mitigate_remote_path_bundle"":4.307551569937777,""regional_topk_candidates"":5.4369258281201915},""distance"":2.873110728922754,""episode_id"":""phase_a::q07_tenant_count"",""normalized_sql_hash"":""9bcd10890840ff166e6d6d8c5109439f5f76bb24c8ebfbf38a55a1f2d9a0af63"",""query_id"":""q07_tenant_count"",""topology_id"":""eu_us_apac_gac"",""weight"":0.3480546857726763},{""action_gains"":{""increase_gac_work_mem"":-0.06863121017133342,""mitigate_remote_path_bundle"":3.284289556076266,""regional_topk_candidates"":0.026317052281610888},""distance"":3.642539806832775,""episode_id"":""phase_a::q04_event_oldest"",""normalized_sql_hash"":""02de0c7ab994811478c6ca5d8922daa72e26d887e9726dbb08013b2602fa0704"",""query_id"":""q04_event_oldest"",""topology_id"":""eu_us_apac_gac"",""weight"":0.2745336436929336},{""action_gains"":{""increase_gac_work_mem"":-0.000721478046750696,""mitigate_remote_path_bundle"":2.0845038511016183,""regional_topk_candidates"":0.03865435961793594},""distance"":3.969730524335859,""episode_id"":""phase_a::q03_event_recent"",""normalized_sql_hash"":""f164edf7253e2cd39218cea629152274187d37d0aed659b9587d959187db77e3"",""query_id"":""q03_event_recent"",""topology_id"":""eu_us_apac_gac"",""weight"":0.25190620420289034}]",-0.01508981482396597,2.7911565435686136,2.7509157315954957,
phase_b_recommendations,2026-08-06T06:28:06.863145+00:00,phase_b::q05_event_deviation,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,20260806T054436Z-n3-topology-memory-v1-phase_b_baseli--782bccd60448--26-06-30-00-00-00-00__limit_k-50__include_apac-True,eu_us_apac_gac,hierarchical_policy,available,regional_topk_candidates,regional_topk_candidates,,1.9533554892194174,1,"[{""episode_id"":""phase_a::q05_event_deviation"",""query_id"":""q05_event_deviation"",""topology_id"":""eu_us_apac_gac""}]",0.031623719943044006,1.3545928545751755,1.16768064132812,context_exact_query
phase_b_recommendations,2026-08-06T06:28:06.965240+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,static_action_median,available,mitigate_remote_path_bundle,mitigate_remote_path_bundle,,1.9533554892194174,56,[],0.0094090036498073,1.4561146586992813,2.6369000696365594,
phase_b_recommendations,2026-08-06T06:28:06.965302+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,blind_exact_query,available,regional_topk_candidates,regional_topk_candidates,,1.9533554892194174,2,"[{""episode_id"":""n2_control::q06_tenant_sum"",""query_id"":""q06_tenant_sum"",""topology_id"":""eu_us_gac""},{""episode_id"":""phase_a::q06_tenant_sum"",""query_id"":""q06_tenant_sum"",""topology_id"":""eu_us_apac_gac""}]",-0.014625425698715213,2.9629918418277508,2.6654245644534864,
phase_b_recommendations,2026-08-06T06:28:06.965343+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,context_exact_query,available,regional_topk_candidates,regional_topk_candidates,,1.9533554892194174,1,"[{""episode_id"":""phase_a::q06_tenant_sum"",""query_id"":""q06_tenant_sum"",""topology_id"":""eu_us_apac_gac""}]",-0.023862042049581887,2.821164486706143,2.6553790583534225,
phase_b_recommendations,2026-08-06T06:28:06.965375+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,cross_query_knn,available,regional_topk_candidates,regional_topk_candidates,1.1309676662528119,1.9533554892194174,54,"[{""action_gains"":{""increase_gac_work_mem"":0.031623719943044006,""mitigate_remote_path_bundle"":1.16768064132812,""regional_topk_candidates"":1.3545928545751755},""distance"":1.1309676662528119,""episode_id"":""phase_a::q05_event_deviation"",""normalized_sql_hash"":""93e774cc2cd80d5228fe2508ec6d8e14c7e7e1aa8f49e5470fd696d65c5b346d"",""query_id"":""q05_event_deviation"",""topology_id"":""eu_us_apac_gac"",""weight"":0.8841977941911119},{""action_gains"":{""increase_gac_work_mem"":0.004986284479927125,""mitigate_remote_path_bundle"":4.307551569937777,""regional_topk_candidates"":5.4369258281201915},""distance"":1.673955532687929,""episode_id"":""phase_a::q07_tenant_count"",""normalized_sql_hash"":""9bcd10890840ff166e6d6d8c5109439f5f76bb24c8ebfbf38a55a1f2d9a0af63"",""query_id"":""q07_tenant_count"",""topology_id"":""eu_us_apac_gac"",""weight"":0.5973870769477305},{""action_gains"":{""increase_gac_work_mem"":0.016435260787801918,""mitigate_remote_path_bundle"":1.4833147606824726,""regional_topk_candidates"":4.238999815175139},""distance"":2.2093368953190846,""episode_id"":""phase_a::q08_tenant_avg"",""normalized_sql_hash"":""022ab7557b1080c8bb59486dde9f399810195cc03db6ec1586ad77861980547a"",""query_id"":""q08_tenant_avg"",""topology_id"":""eu_us_apac_gac"",""weight"":0.45262429170236745},{""action_gains"":{""increase_gac_work_mem"":-0.06863121017133342,""mitigate_remote_path_bundle"":3.284289556076266,""regional_topk_candidates"":0.026317052281610888},""distance"":3.6597084349265447,""episode_id"":""phase_a::q04_event_oldest"",""normalized_sql_hash"":""02de0c7ab994811478c6ca5d8922daa72e26d887e9726dbb08013b2602fa0704"",""query_id"":""q04_event_oldest"",""topology_id"":""eu_us_apac_gac"",""weight"":0.27324573652117584},{""action_gains"":{""increase_gac_work_mem"":-0.000721478046750696,""mitigate_remote_path_bundle"":2.0845038511016183,""regional_topk_candidates"":0.03865435961793594},""distance"":4.246762588951147,""episode_id"":""phase_a::q03_event_recent"",""normalized_sql_hash"":""f164edf7253e2cd39218cea629152274187d37d0aed659b9587d959187db77e3"",""query_id"":""q03_event_recent"",""topology_id"":""eu_us_apac_gac"",""weight"":0.23547343266333717}]",0.00796433070186478,2.6118836743541745,2.3190954491465403,
phase_b_recommendations,2026-08-06T06:28:06.965462+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,n3_only_cross_query_knn,available,regional_topk_candidates,regional_topk_candidates,1.1309676662528119,1.9533554892194174,14,"[{""action_gains"":{""increase_gac_work_mem"":0.031623719943044006,""mitigate_remote_path_bundle"":1.16768064132812,""regional_topk_candidates"":1.3545928545751755},""distance"":1.1309676662528119,""episode_id"":""phase_a::q05_event_deviation"",""normalized_sql_hash"":""93e774cc2cd80d5228fe2508ec6d8e14c7e7e1aa8f49e5470fd696d65c5b346d"",""query_id"":""q05_event_deviation"",""topology_id"":""eu_us_apac_gac"",""weight"":0.8841977941911119},{""action_gains"":{""increase_gac_work_mem"":0.004986284479927125,""mitigate_remote_path_bundle"":4.307551569937777,""regional_topk_candidates"":5.4369258281201915},""distance"":1.673955532687929,""episode_id"":""phase_a::q07_tenant_count"",""normalized_sql_hash"":""9bcd10890840ff166e6d6d8c5109439f5f76bb24c8ebfbf38a55a1f2d9a0af63"",""query_id"":""q07_tenant_count"",""topology_id"":""eu_us_apac_gac"",""weight"":0.5973870769477305},{""action_gains"":{""increase_gac_work_mem"":0.016435260787801918,""mitigate_remote_path_bundle"":1.4833147606824726,""regional_topk_candidates"":4.238999815175139},""distance"":2.2093368953190846,""episode_id"":""phase_a::q08_tenant_avg"",""normalized_sql_hash"":""022ab7557b1080c8bb59486dde9f399810195cc03db6ec1586ad77861980547a"",""query_id"":""q08_tenant_avg"",""topology_id"":""eu_us_apac_gac"",""weight"":0.45262429170236745},{""action_gains"":{""increase_gac_work_mem"":-0.06863121017133342,""mitigate_remote_path_bundle"":3.284289556076266,""regional_topk_candidates"":0.026317052281610888},""distance"":3.6597084349265447,""episode_id"":""phase_a::q04_event_oldest"",""normalized_sql_hash"":""02de0c7ab994811478c6ca5d8922daa72e26d887e9726dbb08013b2602fa0704"",""query_id"":""q04_event_oldest"",""topology_id"":""eu_us_apac_gac"",""weight"":0.27324573652117584},{""action_gains"":{""increase_gac_work_mem"":-0.000721478046750696,""mitigate_remote_path_bundle"":2.0845038511016183,""regional_topk_candidates"":0.03865435961793594},""distance"":4.246762588951147,""episode_id"":""phase_a::q03_event_recent"",""normalized_sql_hash"":""f164edf7253e2cd39218cea629152274187d37d0aed659b9587d959187db77e3"",""query_id"":""q03_event_recent"",""topology_id"":""eu_us_apac_gac"",""weight"":0.23547343266333717}]",0.00796433070186478,2.6118836743541745,2.3190954491465403,
phase_b_recommendations,2026-08-06T06:28:06.965343+00:00,phase_b::q06_tenant_sum,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,eu_us_apac_gac,hierarchical_policy,available,regional_topk_candidates,regional_topk_candidates,,1.9533554892194174,1,"[{""episode_id"":""phase_a::q06_tenant_sum"",""query_id"":""q06_tenant_sum"",""topology_id"":""eu_us_apac_gac""}]",-0.023862042049581887,2.821164486706143,2.6553790583534225,context_exact_query
phase_b_recommendations,2026-08-06T06:28:07.060440+00:00,phase_b::q07_tenant_count,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,20260806T054725Z-n3-topology-memory-v1-phase_b_baseli--b5e4d24a55bf--6-06-24-00-00-00-00__limit_k-250__include_apac-True,eu_us_apac_gac,static_action_median,available,mitigate_remote_path_bundle,mitigate_remote_path_bundle,,1.9533554892194174,56,[],0.0094090036498073,1.4561146586992813,2.6369000696365594,
phase_b_recommendations,2026-08-06T06:28:07.060507+00:00,phase_b::q07_tenant_count,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,20260806T054725Z-n3-topology-memory-v1-phase_b_baseli--b5e4d24a55bf--6-06-24-00-00-00-00__limit_k-250__include_apac-True,eu_us_apac_gac,blind_exact_query,available,regional_topk_candidates,regional_topk_candidates,,1.9533554892194174,2,"[{""episode_id"":""n2_control::q07_tenant_count"",""query_id"":""q07_tenant_count"",""topology_id"":""eu_us_gac""},{""episode_id"":""phase_a::q07_tenant_count"",""query_id"":""q07_tenant_count"",""topology_id"":""eu_us_apac_gac""}]",0.0029994911731516163,5.7032021205897685,4.298389834548615,
