query_run_id,dominant_cluster,max_membership,membership_entropy,membership_entropy_normalized,nearest_center_distance,top2_margin,membership_c0,membership_c1,membership_c2,membership_c3
20260626T123106Z-clean-run-eu-us-gac-v1__pilot-balanc--b51c3b553839--__limit_k-100__payload_repeat-16__payload_width-512,2,0.45524308864973,1.2667077309564243,0.9137364808532723,0.6850699877935922,0.21918199885910222,0.2360610897906278,0.11697611203222061,0.45524308864973,0.1917197095274216
20260626T123122Z-clean-run-eu-us-gac-v1__pilot-balanc--58600e6ad366--_tenant_id-100__us_tenant_id-10010__lookback_days-7,0,0.8341213944491158,0.5788707663413174,0.41756699195810626,0.2925805640382985,0.7147112687488011,0.8341213944491158,0.028058107928657025,0.11941012570031467,0.018410371921912368
20260626T123137Z-clean-run-eu-us-gac-v1__pilot-balanc--d535a14caef6--fdw_user_segment_join__lookback_days-30__limit_k-10,1,0.9859577922756698,0.08664669008236656,0.06250237504563658,0.1508969436582859,0.9779321522932476,0.004657207444853757,0.9859577922756698,0.008025639982422282,0.001359360297054113
20260626T123157Z-clean-run-eu-us-gac-v1__pilot-balanc--f064f33f42b7--ac_fdw_user_value_topk__lookback_days-7__limit_k-10,1,0.9755339781701646,0.1367536947470166,0.09864693861738197,0.17390606235478828,0.9610290423516462,0.007748789830316195,0.9755339781701646,0.01450493581851839,0.00221229618100084
20260626T123215Z-clean-run-eu-us-gac-v1__pilot-balanc--7162ff001e17--ion_tenant_tier_join__lookback_days-30__limit_k-100,1,0.9263922334146025,0.3317987974774612,0.2393422398468274,0.28323749033989587,0.8865749965225006,0.0260766978407862,0.9263922334146025,0.039817236892101975,0.0077138318525093365
20260626T123239Z-clean-run-eu-us-gac-v1__pilot-balanc--2f85dcdc7585--_tenant_id-100__us_tenant_id-11000__lookback_days-7,0,0.8326749861289157,0.5823283476108849,0.42006110963364407,0.29368711106395734,0.7122268332854466,0.8326749861289157,0.028319038595131067,0.12044815284346913,0.018557822432484123
20260626T123254Z-clean-run-eu-us-gac-v1__pilot-balanc--5527da57073f--enant_point_rollup__tenant_id-500__lookback_days-30,0,0.8150701893307404,0.6239411320547078,0.4500783885109864,0.3082100784590157,0.6823961188394307,0.8150701893307404,0.03163036705714726,0.13267407049130958,0.02062537312080281
20260626T123309Z-clean-run-eu-us-gac-v1__pilot-balanc--52819f21603b--_tenant_id-10__us_tenant_id-10010__lookback_days-30,0,0.8180622186380536,0.6165447603753248,0.44474303413977767,0.30489984686822874,0.6871959278623753,0.8180622186380536,0.03099592935572821,0.13086629077567838,0.020075561230539746
20260626T123324Z-clean-run-eu-us-gac-v1__pilot-balanc--2de1edd05f7b--c_fdw_global_user_join__lookback_days-7__limit_k-25,1,0.9915789583998709,0.05624150214145185,0.0405696681158093,0.12418948788280705,0.98671921327116,0.0027654450212768224,0.9915789583998709,0.004859745128710905,0.0007958514501414012
20260626T123344Z-clean-run-eu-us-gac-v1__pilot-balanc--d2d27715a411--u_tenant_id-5__us_tenant_id-10100__lookback_days-14,0,0.8240619513072446,0.6026509772264731,0.4347207881157602,0.30028893958262515,0.6974580811428925,0.8240619513072446,0.02988776441131855,0.1266038701643521,0.01944641411708459
20260626T123359Z-clean-run-eu-us-gac-v1__pilot-balanc--4339d72a3b40--_tenant_point_rollup__tenant_id-10__lookback_days-1,0,0.8660797230207985,0.49983365724847995,0.36055376929088795,0.2702490861625422,0.7704565452846331,0.8660797230207985,0.022626448049806146,0.09562317773616538,0.015670651193230002
20260626T123415Z-clean-run-eu-us-gac-v1__pilot-balanc--dbeb5cc18c78--_rollup__lookback_days-1__min_value-500__limit_k-50,1,0.9705048483632486,0.1587108278067245,0.11448566210607182,0.18091628668601267,0.9524202912857189,0.008874212247536352,0.9705048483632486,0.018084557077529664,0.002536382311685553
20260626T123434Z-clean-run-eu-us-gac-v1__pilot-balanc--6f445eba7e33--u_tenant_id-1__us_tenant_id-10010__lookback_days-30,0,0.818055959013806,0.6165589677180038,0.4447532825711913,0.3049044574365817,0.6871851220523447,0.818055959013806,0.030997027692169447,0.13087083696146132,0.02007617633256317
20260626T123449Z-clean-run-eu-us-gac-v1__pilot-balanc--931a0616db21--_tenant_point_rollup__tenant_id-5__lookback_days-30,0,0.8153193266836363,0.6233722906504049,0.44966805617446637,0.30801821822967507,0.6828211713916001,0.8153193266836363,0.03158374051743179,0.1324981552920361,0.020598777506895732
20260626T123504Z-clean-run-eu-us-gac-v1__pilot-balanc--cdb392d5b589--egion_tenant_tier_join__lookback_days-1__limit_k-10,1,0.8901105495113787,0.4477043009125729,0.3229503873556146,0.3206385640397649,0.8298876673255203,0.039060102963944424,0.8901105495113787,0.06022288218585839,0.010606465338818436
20260626T123527Z-clean-run-eu-us-gac-v1__pilot-balanc--d90ac322c5da--__limit_k-100__payload_repeat-64__payload_width-512,1,0.4316118234166936,1.2947074133044834,0.9339339822882778,0.8239313485448229,0.1836726137933518,0.1692949586182657,0.4316118234166936,0.24793920962334176,0.15115400834169904
20260626T123542Z-clean-run-eu-us-gac-v1__pilot-balanc--d70d4a21d96b--tenant_tier_left_join__lookback_days-14__limit_k-50,1,0.9167353540921289,0.36444342387762607,0.2628903601564228,0.29611374753798386,0.8715946445469912,0.029524009382540208,0.9167353540921289,0.04514070954513767,0.008599926980193153
20260626T123605Z-clean-run-eu-us-gac-v1__pilot-balanc--fc44e22daa64--ac_fdw_daily_rollup__lookback_days-3__min_value-100,1,0.8583458962158151,0.537064426577657,0.38741009243073027,0.3495460769101002,0.7782721883873661,0.048278629138028425,0.8583458962158151,0.08007370782844905,0.013301766817707342
20260626T123623Z-clean-run-eu-us-gac-v1__pilot-balanc--90ee8b7948a8--_fdw_global_user_join__lookback_days-7__limit_k-100,1,0.9915766125329113,0.05625489253693336,0.04057932724438766,0.12420276812036954,0.9867156007559185,0.0027662783824761016,0.9915766125329113,0.004861011776992789,0.0007960973076196557
20260626T123643Z-clean-run-eu-us-gac-v1__pilot-balanc--b121992ca56e--tenant_tier_left_join__lookback_days-14__limit_k-10,1,0.9026922894732817,0.40989170119840984,0.29567436231024335,0.3112467787192147,0.8500321579895629,0.03472870195533272,0.9026922894732817,0.05266013148371884,0.009918877087666788
20260626T123702Z-clean-run-eu-us-gac-v1__pilot-balanc--a055d2447640--ion_global_user_join__lookback_days-30__limit_k-100,1,0.9839081712776966,0.09713992214658966,0.07007164197661245,0.1609432611560504,0.974735926896258,0.005327596131228266,0.9839081712776966,0.009172244381438564,0.0015919882096366545
20260626T123733Z-clean-run-eu-us-gac-v1__pilot-balanc--95c72c1e82bc--u_tenant_id-10__us_tenant_id-10005__lookback_days-7,0,0.8283471949815301,0.592596670431078,0.42746813883911383,0.29700203305093464,0.7048007363170846,0.8283471949815301,0.029104176169468674,0.1235464586644455,0.019002170184555738
20260626T123748Z-clean-run-eu-us-gac-v1__pilot-balanc--9bf7970b24e9--w_tenant_point_rollup__tenant_id-5__lookback_days-3,0,0.8449636480299487,0.5530816202837064,0.398964055395068,0.28541412998522175,0.73369078308413,0.8449636480299487,0.026206753607408956,0.11127286494581869,0.01755673341682344
20260626T123804Z-clean-run-eu-us-gac-v1__pilot-balanc--b9b6db3ee0fa--__limit_k-100__payload_repeat-16__payload_width-512,2,0.4552422274643313,1.2667082432302044,0.9137368503806934,0.685069868892969,0.2191806608625095,0.2360615666018218,0.11697584228900781,0.4552422274643313,0.19172036364483913
20260626T123819Z-clean-run-eu-us-gac-v1__pilot-balanc--bf595d0a77a2--u_tenant_id-10__us_tenant_id-10100__lookback_days-1,0,0.8692983445439597,0.49081772532251505,0.35405014915159694,0.26661581188567046,0.7757283891488138,0.8692983445439597,0.02199876399513561,0.09356995539514591,0.015132936065758848
20260626T123834Z-clean-run-eu-us-gac-v1__pilot-balanc--8c602e1d1d4e--t_rollup__lookback_days-30__min_value-0__limit_k-10,1,0.9800461721215324,0.11583884653852415,0.08356006472171323,0.1674851793561351,0.9683586199633941,0.006376996515917549,0.9800461721215324,0.011687552158138362,0.0018892792044117339
20260626T123857Z-clean-run-eu-us-gac-v1__pilot-balanc--9790613b4e62--ion_tenant_tier_join__lookback_days-14__limit_k-100,1,0.9045583309060199,0.4042097286590212,0.2915756855077217,0.31375666383925754,0.8529790459827407,0.03396839746780414,0.9045583309060199,0.051579284923279275,0.009893986702896655
20260626T123919Z-clean-run-eu-us-gac-v1__pilot-balanc--28c9c8c6b82e--rollup__lookback_days-30__min_value-100__limit_k-10,1,0.9794157128930921,0.11883251023168054,0.08571953660381626,0.16919508476173464,0.9673313033289362,0.0065531128250546885,0.9794157128930921,0.01208440956415587,0.001946764717697194
20260626T123941Z-clean-run-eu-us-gac-v1__pilot-balanc--52428f73be4d--ac_fdw_daily_rollup__lookback_days-7__min_value-500,1,0.846171699891649,0.5677116054235469,0.40951735889983154,0.3541001039438158,0.7568909270747264,0.050519994064136,0.846171699891649,0.08928077281692264,0.014027533227292447
20260626T123958Z-clean-run-eu-us-gac-v1__pilot-balanc--6864b7cd4b05--c_fdw_user_value_topk__lookback_days-30__limit_k-10,1,0.9757770164404954,0.136083593696013,0.09816356288579328,0.18097477321257688,0.9617752301068678,0.007845353657510996,0.9757770164404954,0.014001786333627633,0.0023758435683658165
20260626T124018Z-clean-run-eu-us-gac-v1__pilot-balanc--a31830fb741a--tenant_tier_left_join__lookback_days-14__limit_k-25,1,0.9079191721977536,0.3930930811193378,0.2835567193693158,0.30230733638014906,0.8579234257155316,0.032741488461787385,0.9079191721977536,0.04999574648222208,0.00934359285823694
20260626T124037Z-clean-run-eu-us-gac-v1__pilot-balanc--3ccc515bf54e--_tenant_point_rollup__tenant_id-10__lookback_days-1,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T124051Z-clean-run-eu-us-gac-v1__pilot-balanc--0afffb38500f--ac_fdw_daily_rollup__lookback_days-1__min_value-500,1,0.8307949108780004,0.6080093730382521,0.43858605364814707,0.3745390180107311,0.7338539092361196,0.05649882635153481,0.8307949108780004,0.09694100164188084,0.01576526112858396
20260626T124108Z-clean-run-eu-us-gac-v1__pilot-balanc--1c83e02435c7--fdw_user_segment_join__lookback_days-7__limit_k-100,1,0.9882073946099206,0.07476570357837804,0.05393205489055011,0.13986600268007318,0.9814072523878107,0.0038822666833520625,0.9882073946099206,0.00680014222210995,0.0011101964846174594
20260626T124128Z-clean-run-eu-us-gac-v1__pilot-balanc--e1c94ae1f5bb---default__gac_fdw_tenant_tier_join__lookback_days-1,1,0.8365052796923701,0.5975250828602738,0.431023236924642,0.3812792440491502,0.748289008556668,0.0590092362420881,0.8365052796923701,0.08821627113570207,0.01626921292983966
20260626T124146Z-clean-run-eu-us-gac-v1__pilot-balanc--2b72594a9363--ulti_dimension_rollup__lookback_days-30__limit_k-10,3,0.9928561444092919,0.04978125183590598,0.03590958257645308,0.14631760193196222,0.9894570059989657,0.003399138410326247,0.0013005817313857166,0.002444135448996114,0.9928561444092919
20260626T124201Z-clean-run-eu-us-gac-v1__pilot-balanc--47b6b5714906--__gac_etl_top_tenants__lookback_days-30__limit_k-50,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T124216Z-clean-run-eu-us-gac-v1__pilot-balanc--a112dac58efb--egion_global_user_join__lookback_days-1__limit_k-50,1,0.9867699727745115,0.08239673871936518,0.05943668316792589,0.14827495426754977,0.9791597304346932,0.004343219879371688,0.9867699727745115,0.007610242339818299,0.001276565006298505
20260626T124243Z-clean-run-eu-us-gac-v1__pilot-balanc--3f2c7e638826--vent_filter_summary__lookback_days-3__min_value-900,2,0.9521762130077492,0.2318521753455664,0.1672459917951835,0.17914187468093243,0.9213054093456298,0.03087080366211947,0.013401907980065176,0.9521762130077492,0.0035510753500661196
20260626T124258Z-clean-run-eu-us-gac-v1__pilot-balanc--999e0ed8b606--time-default__gac_etl_local_rollup__lookback_days-3,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T124313Z-clean-run-eu-us-gac-v1__pilot-balanc--5f07ebaa0595--enant_point_rollup__tenant_id-1000__lookback_days-3,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T124328Z-clean-run-eu-us-gac-v1__pilot-balanc--3ec7aed557b3--__limit_k-250__payload_repeat-16__payload_width-512,1,0.4698479096481724,1.2522105943196489,0.9032790072867896,0.7554285313188243,0.22278619674787248,0.15652703364885287,0.4698479096481724,0.24706171290029993,0.12656334380267467
20260626T124343Z-clean-run-eu-us-gac-v1__pilot-balanc--b54dbf11c32e--tenant_point_rollup__tenant_id-500__lookback_days-7,0,0.8277018256853249,0.5946597116210532,0.4289563084860773,0.2985266681074162,0.7040023298627123,0.8277018256853249,0.02929967513666249,0.12369949582261264,0.019299003355400066
20260626T124358Z-clean-run-eu-us-gac-v1__pilot-balanc--1ded61a312b3--rollup__lookback_days-14__min_value-900__limit_k-10,2,0.8821649558687121,0.4675581627656232,0.3372719213745597,0.26931972684098404,0.8132277419590014,0.0689372139097107,0.038724791900932753,0.8821649558687121,0.01017303832064438
20260626T124414Z-clean-run-eu-us-gac-v1__pilot-balanc--41e1e067c894--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9732651962476726,0.1460058498800204,0.10532095778134196,0.16495594056948862,0.9565277639990392,0.007902967924074647,0.9732651962476726,0.016737432248633458,0.0020944035796192383
20260626T124433Z-clean-run-eu-us-gac-v1__pilot-balanc--eaaea1475202--c_fdw_global_user_join__lookback_days-1__limit_k-10,1,0.9916709441435227,0.055715439495828564,0.04019019413079048,0.1236715921403987,0.9868602037535834,0.0027321859346068965,0.9916709441435227,0.004810740389939375,0.0007861295319308708
20260626T124453Z-clean-run-eu-us-gac-v1__pilot-balanc--aa6d08f5c5f1--enant_point_rollup__tenant_id-1000__lookback_days-1,0,0.8437178567745158,0.5664888199124005,0.40863530560333067,0.30791753152624235,0.73799568868729,0.8437178567745158,0.02840852697205524,0.10572216808722583,0.022151448166203055
20260626T124509Z-clean-run-eu-us-gac-v1__pilot-balanc--a3b01389599a--enant_id-1000__us_tenant_id-10100__lookback_days-14,0,0.8237831769676628,0.6033041332148302,0.4351919405684251,0.3005059596672567,0.6969825846122384,0.8237831769676628,0.02994008663898573,0.12680059235542435,0.019476144037926992
20260626T124524Z-clean-run-eu-us-gac-v1__pilot-balanc--8e1b43ab2191--tenant_id-1000__us_tenant_id-10005__lookback_days-1,0,0.8693133444636227,0.490777643510772,0.35402123623608117,0.2666032269518835,0.7757542108564565,0.8693133444636227,0.021996183153764635,0.09355913360716628,0.01513133877544639
20260626T124539Z-clean-run-eu-us-gac-v1__pilot-balanc--c7dbfb40f2b5--rollup__lookback_days-3__min_value-100__limit_k-100,1,0.9812819066034747,0.10953402559195946,0.07901209776506236,0.15568423741779888,0.9700177955211895,0.005802021167375334,0.9812819066034747,0.011264111082285196,0.00165196114686483
20260626T124601Z-clean-run-eu-us-gac-v1__pilot-balanc--e6fbc9fc2330--eu_tenant_id-1__us_tenant_id-11000__lookback_days-1,0,0.8694445577151622,0.4904269445894154,0.353768260438738,0.2664931262274867,0.7759800920012522,0.8694445577151622,0.021973609114709327,0.09346446571391001,0.015117367456218396
20260626T124616Z-clean-run-eu-us-gac-v1__pilot-balanc--fb9b961582fb--__limit_k-250__payload_repeat-16__payload_width-512,2,0.5147468677115112,1.2070807797630785,0.8707247274582882,0.6147567969470278,0.2937016476678733,0.22104522004363794,0.11159777696042082,0.5147468677115112,0.15261013528443004
20260626T124632Z-clean-run-eu-us-gac-v1__pilot-balanc--7416e74ff2f8--ent_filter_summary__lookback_days-30__min_value-100,1,0.9942593102899846,0.040436388933810546,0.029168688893132916,0.10406009677662502,0.9908560974408146,0.0018403524842637191,0.9942593102899846,0.003403212849170006,0.0004971243765817733
20260626T124653Z-clean-run-eu-us-gac-v1__pilot-balanc--2d27c965bda7--region_user_value_topk__lookback_days-1__limit_k-50,1,0.9797136793037126,0.11718140000368023,0.08452851233486772,0.16180198009839783,0.9676373148975829,0.006393084180121272,0.9797136793037126,0.0120763644061297,0.0018168721100364328
20260626T124717Z-clean-run-eu-us-gac-v1__pilot-balanc--fee7d1dabb08--_rollup__lookback_days-7__min_value-900__limit_k-50,2,0.8917918421762823,0.439189295047397,0.3168081089881997,0.2585694086593952,0.828090785820455,0.06370105635582728,0.034955313593437745,0.8917918421762823,0.009551787874452763
20260626T124733Z-clean-run-eu-us-gac-v1__pilot-balanc--8d2127eb1c50--_etl_global_user_topk__lookback_days-14__limit_k-10,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T124748Z-clean-run-eu-us-gac-v1__pilot-balanc--00b0ddc0c883--rollup__lookback_days-1__min_value-900__limit_k-100,2,0.9199187912480589,0.34868972263039855,0.25152646682391205,0.2233416316177774,0.8706893965369317,0.049229394711127146,0.023996485324664772,0.9199187912480589,0.006855328716149277
20260626T124804Z-clean-run-eu-us-gac-v1__pilot-balanc--83362c43fbe1--gion_global_user_join__lookback_days-14__limit_k-50,1,0.9852728703913497,0.0901804831835317,0.06505146793692587,0.15510477638254752,0.9768461631801514,0.004859036560310045,0.9852728703913497,0.008426707211198266,0.0014413858371420147
20260626T124832Z-clean-run-eu-us-gac-v1__pilot-balanc--a8aa99a7a2a4--__limit_k-100__payload_repeat-64__payload_width-512,2,0.9470972698605384,0.25180641225520817,0.18163993111231536,0.18678192264099805,0.9134162433186386,0.03368102654189983,0.014964948318451885,0.9470972698605384,0.0042567552791098985
20260626T124849Z-clean-run-eu-us-gac-v1__pilot-balanc--729225106b1b--egion_tenant_tier_join__lookback_days-7__limit_k-25,1,0.9046890720814178,0.40225989074022817,0.2901691747597317,0.29967401202672544,0.8519203201497217,0.0334376155630342,0.9046890720814178,0.05276875193169601,0.00910456042385211
20260626T124912Z-clean-run-eu-us-gac-v1__pilot-balanc--c78721565c1e--multi_dimension_rollup__lookback_days-7__limit_k-10,3,0.9928561444092919,0.04978125183590598,0.03590958257645308,0.14631760193196222,0.9894570059989657,0.003399138410326247,0.0013005817313857166,0.002444135448996114,0.9928561444092919
20260626T124926Z-clean-run-eu-us-gac-v1__pilot-balanc--bb1cd73280ae--nant_point_rollup__tenant_id-1000__lookback_days-30,0,0.8153347167269053,0.6233385470592185,0.4496437153186332,0.30800797151286197,0.6828483030556413,0.8153347167269053,0.03158137270946726,0.13248641367126401,0.020597496892363575
20260626T124942Z-clean-run-eu-us-gac-v1__pilot-balanc--0db239f20031--gion_tenant_tier_join__lookback_days-14__limit_k-25,1,0.9174601648707424,0.3620353594155722,0.26115330882764975,0.29602765404715864,0.872727765914853,0.02927869028972767,0.9174601648707424,0.04473239895588944,0.008528745883640537
20260626T125007Z-clean-run-eu-us-gac-v1__pilot-balanc--548110856c04--tenant_id-100__us_tenant_id-10001__lookback_days-30,0,0.8179330809366454,0.6168387440944324,0.44495509856660703,0.30499603619658316,0.6869735789115428,0.8179330809366454,0.031018927399640052,0.13095950202510262,0.02008848963861198
20260626T125022Z-clean-run-eu-us-gac-v1__pilot-balanc--4fbb77f6d707--gion_user_value_topk__lookback_days-14__limit_k-100,1,0.9785730778645482,0.12286404271356122,0.08862767256321227,0.170320411994228,0.9660118610724517,0.006818644506486815,0.9785730778645482,0.01256121679209643,0.0020470608368686003
20260626T125046Z-clean-run-eu-us-gac-v1__pilot-balanc--bea82e5ee460--__gac_etl_top_tenants__lookback_days-14__limit_k-10,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T125101Z-clean-run-eu-us-gac-v1__pilot-balanc--28fc176652d2--_fdw_user_segment_join__lookback_days-1__limit_k-25,1,0.9882998565446955,0.07426691102852431,0.053572252121496945,0.13944551682237347,0.9815468690289482,0.0038470714873523218,0.9882998565446955,0.006752987515747386,0.001100084452204822
20260626T125120Z-clean-run-eu-us-gac-v1__pilot-balanc--fa84e6de3260--l_tenant_point_rollup__tenant_id-5__lookback_days-7,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T125135Z-clean-run-eu-us-gac-v1__pilot-balanc--146700d6d93e--rollup__lookback_days-14__min_value-100__limit_k-50,1,0.9785649881647377,0.1225834881535546,0.08842529522700211,0.16562992870835933,0.9657353996770426,0.006681971955212561,0.9785649881647377,0.012829588487695089,0.0019234513923546846
20260626T125158Z-clean-run-eu-us-gac-v1__pilot-balanc--43caa467d247--_rollup__lookback_days-30__min_value-0__limit_k-100,1,0.9793898726811728,0.11889558875605637,0.08576503814096806,0.1664798123390254,0.967225975007886,0.00651365783540644,0.9793898726811728,0.012163897673286886,0.0019325718101338189
20260626T125221Z-clean-run-eu-us-gac-v1__pilot-balanc--aa1c4c32942f--ac_fdw_daily_rollup__lookback_days-7__min_value-100,1,0.8677961714515158,0.5106493846406664,0.3683556674270452,0.33688048190643355,0.7926242386611291,0.04475385865997745,0.8677961714515158,0.07517193279038666,0.012278037098120243
20260626T125238Z-clean-run-eu-us-gac-v1__pilot-balanc--1156aeb42a91--tenant_id-100__us_tenant_id-10100__lookback_days-30,0,0.8181688549045166,0.6162998564621958,0.44456637330929494,0.3048180323140177,0.6873782621687354,0.8181688549045166,0.030976193489449966,0.13079059273578122,0.020064358870252097
20260626T125253Z-clean-run-eu-us-gac-v1__pilot-balanc--9f82f47ea57f--egion_global_user_join__lookback_days-3__limit_k-50,1,0.98674590767436,0.08252415330403975,0.05952859336264936,0.1483735603334308,0.9791240369224715,0.004352890642264725,0.98674590767436,0.007621870751888471,0.0012793309314867135
20260626T125320Z-clean-run-eu-us-gac-v1__pilot-balanc--b4d148e18f96--_tenant_tier_left_join__lookback_days-7__limit_k-10,1,0.8955831256200558,0.43084190013792084,0.3107867363680782,0.3091669960337842,0.83809140191791,0.03691660626604741,0.8955831256200558,0.057491723702145794,0.010008544411750933
20260626T125338Z-clean-run-eu-us-gac-v1__pilot-balanc--e01126a536f4--tenant_point_rollup__tenant_id-100__lookback_days-3,0,0.8462975632076569,0.5497917403033702,0.3965909086286925,0.2844113054989315,0.7359943842701803,0.8462975632076569,0.025972678459535496,0.11030317893747661,0.017426579395331092
20260626T125354Z-clean-run-eu-us-gac-v1__pilot-balanc--7bff1c541796--w_tenant_point_rollup__tenant_id-1__lookback_days-1,0,0.8661126880748528,0.4997463979083861,0.36049082498227564,0.2702215994863776,0.7705132378333299,0.8661126880748528,0.022620749720140478,0.09559945024152283,0.01566711196348396
20260626T125410Z-clean-run-eu-us-gac-v1__pilot-balanc--a6611f3098d0--tenant_tier_left_join__lookback_days-7__limit_k-100,1,0.8707060130233567,0.5043079659068276,0.3637813007472903,0.3376246553789266,0.7997718133701208,0.04590354016513825,0.8707060130233567,0.07093419965323593,0.012456247158269115
20260626T125428Z-clean-run-eu-us-gac-v1__pilot-balanc--ce058151d145--c_etl_global_user_topk__lookback_days-1__limit_k-50,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T125443Z-clean-run-eu-us-gac-v1__pilot-balanc--d8e2ec3b2e9e--dw_user_segment_join__lookback_days-30__limit_k-100,1,0.9854619756189249,0.089198463652591,0.06434309058325374,0.15279475585980895,0.9771552095859796,0.004824511808807333,0.9854619756189249,0.008306766032945308,0.0014067465393224413
20260626T125504Z-clean-run-eu-us-gac-v1__pilot-balanc--121d8e9631c1--_tenant_tier_left_join__lookback_days-7__limit_k-10,1,0.9057908481972786,0.39885823724084296,0.2877154004425389,0.3000738553947327,0.8537464904684197,0.03313036840102146,0.9057908481972786,0.05204435772885894,0.00903442567284094
20260626T125527Z-clean-run-eu-us-gac-v1__pilot-balanc--1d0332ca642a--region_user_value_topk__lookback_days-7__limit_k-50,1,0.9795565692732212,0.11814087860301416,0.08522062984341679,0.16690766000270005,0.9675387843392589,0.006500801841979685,0.9795565692732212,0.012017784933962366,0.00192484395083664
20260626T125550Z-clean-run-eu-us-gac-v1__pilot-balanc--d31f45fcc8b3--tenant_id-1000__us_tenant_id-10001__lookback_days-7,0,0.8314762109197599,0.5851848266616615,0.4221216237141234,0.29460522201078315,0.7101691484442787,0.8314762109197599,0.02853616765286488,0.12130706247548115,0.018680558951894174
20260626T125606Z-clean-run-eu-us-gac-v1__pilot-balanc--0829e2e595b7--vent_filter_summary__lookback_days-7__min_value-500,1,0.9832205448071901,0.0999362285555971,0.07208875067115297,0.1503115295077167,0.9730743465138737,0.0052087853285795625,0.9832205448071901,0.010146198293316472,0.001424471570913888
20260626T125624Z-clean-run-eu-us-gac-v1__pilot-balanc--5b7316ec53f0--_event_filter_summary__lookback_days-7__min_value-0,1,0.9947610476139592,0.03739176967431305,0.026972460339596882,0.10091718546121652,0.991666697516245,0.0016893242672022248,0.9947610476139592,0.003094350097714158,0.000455278021124485
20260626T125646Z-clean-run-eu-us-gac-v1__pilot-balanc--e7cb8cda82b8--_tenant_tier_left_join__lookback_days-7__limit_k-50,1,0.892995226976177,0.4386899723201586,0.31644792377700476,0.3150519952820028,0.8339488145352338,0.037704379877155636,0.892995226976177,0.05904641244094312,0.0102539807057243
20260626T125710Z-clean-run-eu-us-gac-v1__pilot-balanc--8963f9f22a8a--_gac_fdw_daily_rollup__lookback_days-7__min_value-0,1,0.8693582442465456,0.5064630054333106,0.3653358331661787,0.3360898078366885,0.7953135987906269,0.044418214969429964,0.8693582442465456,0.07404464545591873,0.012178895328105668
20260626T125728Z-clean-run-eu-us-gac-v1__pilot-balanc--19f06d3168df--ltiregion_top_tenants__lookback_days-14__limit_k-10,1,0.9879545074400575,0.07591301536919584,0.054759665406033255,0.1359224230607909,0.9807928488936422,0.0038057548374498444,0.9879545074400575,0.0071616585464153275,0.001078079176077358
20260626T125750Z-clean-run-eu-us-gac-v1__pilot-balanc--caf35d98a728--egion_user_value_topk__lookback_days-7__limit_k-100,1,0.9791378549503261,0.12010393749749089,0.08663667750943406,0.16705921769710066,0.9668403092843955,0.00660730369501399,0.9791378549503261,0.012297545665930715,0.0019572956887291735
20260626T125814Z-clean-run-eu-us-gac-v1__pilot-balanc--f0d58541013a--ulti_dimension_rollup__lookback_days-14__limit_k-10,3,0.9928561444092919,0.04978125183590598,0.03590958257645308,0.14631760193196222,0.9894570059989657,0.003399138410326247,0.0013005817313857166,0.002444135448996114,0.9928561444092919
20260626T125829Z-clean-run-eu-us-gac-v1__pilot-balanc--0a830b70babb--_etl_global_user_topk__lookback_days-14__limit_k-25,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T125843Z-clean-run-eu-us-gac-v1__pilot-balanc--b4403ecd23bf--__limit_k-100__payload_repeat-64__payload_width-512,2,0.4552426932151537,1.2667079661780467,0.9137366505298065,0.6850699331851771,0.21918138448313002,0.2360613087320237,0.11697598816917258,0.4552426932151537,0.19172000988365
