condition_id,database_sweep_id,dataset_id,runtime_config_id,corpus_id,corpus_cell_id,logical_question_id,execution_strategy,query_sweep_id,query_run_id,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,fdw_remote_probe_status,warmup_run_flag,sql_normalized_hash,rendered_sql_hash,plan_fingerprint,remote_plan_fingerprint,remote_plan_fingerprints_json,param_json,expected_shape_tags,collection_dir,source_sql_file,query_sql_file,query_bindings_file,coordinator_node,created_at_utc,query_started_at_unix,query_finished_at_unix,repetition_index,run_order,cache_policy,same_instance_previous_execution_gap_seconds,psql_variables_json,pg_options_json,work_mem,fetch_size,fdw_server_options_json,network_profile_json,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,citus_top_task_count,citus_map_merge_job_count,citus_dependent_map_task_count_sum,citus_dependent_merge_task_count_sum,citus_repartition_fanout_ratio,citus_plan_locality_class,remote_citus_tasks_shown_none_count,remote_citus_task_list_available_count,remote_citus_tuple_bytes_unsupported_count,remote_citus_map_merge_job_count_sum,remote_citus_dependent_map_task_count_sum,remote_citus_dependent_merge_task_count_sum,remote_citus_repartition_fanout_ratio_max,remote_citus_router_single_task_count,remote_citus_reference_join_candidate_count,remote_citus_colocated_join_candidate_count,remote_citus_repartition_mapmerge_count,remote_citus_plan_locality_classes,remote_citus_dominant_plan_locality_class,citus_repartition_observed_v2,worker_task_tuple_bytes_sum,worker_task_tuple_bytes_cv,worker_task_tuple_bytes_max_share,worker_task_tuple_bytes_isf,dataset_profile_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,runtime_sensitivity,elapsed_seconds,shared_blks_hit_sum,shared_blks_read_sum,shared_hit_ratio,temp_blks_read_sum,temp_blks_written_sum,hard_timeout_seconds,timeout_phase,remote_region_count,remote_region_observed_count,remote_region_missing_count,remote_region_evidence_completeness,remote_region_parse_success_count,remote_region_parse_partial_count,remote_region_rows_available_count,remote_region_time_available_count,remote_region_task_count_available_count,remote_region_actual_rows_min,remote_region_actual_rows_max,remote_region_actual_rows_mean,remote_region_actual_rows_imbalance_ratio,remote_region_tuple_bytes_min,remote_region_tuple_bytes_max,remote_region_tuple_bytes_mean,remote_region_tuple_bytes_imbalance_ratio,remote_region_task_count_min,remote_region_task_count_max,remote_region_task_count_mean,remote_region_task_count_imbalance_ratio,remote_region_plan_fingerprint_all_same,remote_region_actual_time_min,remote_region_actual_time_max,remote_region_actual_time_mean,legacy_fanin_to_result_bytes_proxy,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots,citus_tasks_shown_none,worker_task_actual_rows_min,worker_task_actual_rows_max,worker_task_scan_actual_rows_min,worker_task_scan_actual_rows_max,worker_task_actual_time_min,worker_task_actual_time_max,worker_task_has_join,worker_task_has_aggregate,worker_task_has_sort,worker_task_has_blocking_operator,worker_task_has_parallel_operator,worker_task_has_hash,worker_task_has_materialize,worker_task_shared_read_sum,worker_task_shared_hit_sum,worker_task_temp_read_sum,worker_task_temp_written_sum,worker_task_region_count,worker_task_node_type_counts_json,worker_task_scan_type_counts_json,worker_task_node_type_unknown_count,worker_task_node_type_unknown_set_json,fdw_foreign_scan_count,foreign_scan_filter_present_count,foreign_scan_filter_pushdown_match_count,fdw_local_filter_after_remote_count,fdw_local_filter_after_remote_flag,remote_sql_where_present_count,remote_sql_group_by_present_count,remote_sql_order_by_present_count,remote_sql_limit_present_count,remote_sql_pushdown_filter_ratio,aggregate_above_foreign_scan_count,sort_above_foreign_scan_count,limit_above_foreign_scan_count,aggregate_pushdown_missed_flag,sort_pushdown_missed_flag,limit_pushdown_missed_flag,async_remote_scan_present,async_remote_scan_count,serial_remote_region_scan_count,remote_to_foreign_scan_rows_ratio,foreign_scan_to_final_rows_ratio,post_fdw_filter_reduction_ratio,projection_width_expansion_ratio,main_spill_blocks_sum,remote_spill_blocks_sum,fdw_pushdown_fidelity_contract,pushdown_fidelity_component_count,pushdown_fidelity_evidence_status,pushdown_miss_reason_codes,pushdown_fidelity_score,pushdown_miss_score,foreign_scan_time_to_root_ratio,regional_input_to_wan_rows_ratio,remote_region_rows_isf_observed,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_sum,worker_scan_rows_worker_count,worker_scan_rows_cv,worker_scan_rows_cv_normalized,worker_scan_rows_max_share,worker_scan_rows_isf,worker_scan_rows_isf_normalized,spill_present,spill_bytes_to_wan_bytes_ratio,hash_batch_excess,network_intervention_apply_status,network_intervention_reset_status
cond-245ee50864135328be0d,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-1,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,6662a37a0734051bbf7f60b54e0f84138b430e93a7ba682fe6cd8b1405d2fe66,8aafbdbbeb0e05b73472eceded9ac454569521ae0a83829cfc518fc58ae36c69,1b7f46eaa898c44ab92b5aaf27f6c326cfa87884e2c69ec59d17ff1ad961a892,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_002""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_002""}]","{""query_id"":1}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-1.sql,query-collections/20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1/input/query.sql,query-collections/20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1/input/query_bindings.json,eu-analytics-1,20260727T115549Z,1785153359.460326,1785153360.620582,0,1,mixed_cache_first_observed,,"{""query_id"":""1""}",{},,,,{},,,,,,,,,,,0,4,0,,,,,4,0,0,0,router_single_task,router_single_task,0,962560.0,0.3276595744680851,0.33191489361702126,1.327659574468085,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",1.160257,7.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,4,0,2,2,2,120176.0,120176.0,120176.0,1.0,481280.0,481280.0,481280.0,1.0,2.0,2.0,2.0,1.0,true,144.80200000000002,156.28199999999998,150.542,12017.6,2.0,2.0,2.0,4.0,2.0,4.0,4.0,false,40325.0,79851.0,40325.0,79851.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":4}","{""seq_scan"":4}",0.0,[],4,0,0,0,0,2,0,0,0,,4,4,0,1,1,0,0,0,4,1.0,120176.0,1.0,,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,"aggregate_not_pushdowned,sort_not_pushdowned",0.0,1.0,0.9115634742227033,1.0,1.0,0.0,0.10963364842675187,240352.0,2,0.0,0.0,0.5,1.0,0.0,0,0.0,0.0,,
cond-d3e81f9f8169ff89cf23,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-2,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,25373412d0ee6f8dac0a624ff60d5ef0379f828dda1d2b1d9313955ed9a6549b,633b87533b02134a57018b9d7331f69ac9bcf915c22e865c81458e720684ba43,a61e765b750266651be18049831f4d520db4ce84c984e9f99093f87fd948b4b1,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5,"[{""fdw_region"":""eu"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_us_001""}]","{""query_id"":2}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-2.sql,query-collections/20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2/input/query.sql,query-collections/20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2/input/query_bindings.json,eu-analytics-1,20260727T115605Z,1785153374.375537,1785153377.166221,0,2,mixed_cache_first_observed,,"{""query_id"":""2""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,2,0,0,reference_join_candidate,reference_join_candidate,0,512.0,0.0,0.015625,1.0,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",2.790685,3.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,1.0,1.0,1.0,1.0,256.0,256.0,256.0,1.0,32.0,32.0,32.0,1.0,true,1272.133,1413.071,1342.6019999999999,0.2,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,1.0,1.0,3945.16,4453.98,,,true,true,false,true,false,false,false,,,,,2,"{""Aggregate"":64,""Index Scan"":64,""Memoize"":64,""Nested Loop"":64,""Seq Scan"":64}","{""index_scan"":64,""seq_scan"":64}",0.0,[],2,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,sort_not_pushdowned,0.5,0.5,0.9999725398691415,135341.93,1.0,0.0,0.0008427132998948983,270683.86,4,0.0003411359657720136,0.000196954941668735,0.25008528399144303,1.0003411359657721,0.00011371198859070712,0,0.0,0.0,,
cond-0ab844cd43088d96d1a7,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-3,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,23242a40062e842753a38d9ae5a069dbe5540ec1aacbf1c83702e2e22753bc4d,9d9e208cdd937324fba00214d7c62f4d960d592f7bd41333d4654e4432896d28,64790af6df6f8a86d63bc52560bcdc24f162667988c855776f540685a0c84c52,ec06ae4326c16ee501174319925a70a441aaea975b2991d87836835405075474,"[{""fdw_region"":""eu"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_eu_009""},{""fdw_region"":""us"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_us_010""}]","{""query_id"":3}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-3.sql,query-collections/20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3/input/query.sql,query-collections/20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3/input/query_bindings.json,eu-analytics-1,20260727T115622Z,1785153391.267159,1785153407.457144,0,3,mixed_cache_first_observed,,"{""query_id"":""3""}",{},,,,{},,,,,,,,,,,2,0,0,4.0,128.0,48.0,5.333333333333333,0,0,0,2,repartition_mapmerge,repartition_mapmerge,1,,,,,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",16.189986,3.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,12.0,12.0,12.0,1.0,true,7974.687,8054.773,8014.73,0.2,12.0,2.0,2.0,4.0,2.0,24.0,24.0,false,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,sort_not_pushdowned,0.5,0.5,0.9999950803285818,1.0,1.0,0.0,,,,,,,,,0,0.0,0.0,,
cond-ffdb37dbc0c25c53e555,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-4,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,552eb68e2cf58d27d1d9849a0b3ab8550a05f3e995373f269d285672f5779689,84904198bbfd5f776ca4cf00003e92ae89d7d5f7947ed716c9d6871f615f5ee8,73ff659f068119a4d56c0093c084293660d444cef14141610aef50dfaf372bec,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb,"[{""fdw_region"":""eu"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_eu_009""},{""fdw_region"":""us"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_us_009""}]","{""query_id"":4}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-4.sql,query-collections/20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4/input/query.sql,query-collections/20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4/input/query_bindings.json,eu-analytics-1,20260727T115653Z,1785153422.520830,1785153439.175211,0,4,mixed_cache_first_observed,,"{""query_id"":""4""}",{},,,,{},,,,,,,,,,,2,0,0,4.0,128.0,48.0,5.333333333333333,0,0,0,2,repartition_mapmerge,repartition_mapmerge,1,,,,,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",16.654382,3.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,12.0,12.0,12.0,1.0,true,8025.474,8471.392,8248.433,0.2,12.0,2.0,2.0,4.0,2.0,24.0,24.0,false,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,sort_not_pushdowned,0.5,0.5,0.9999952813169916,1.0,1.0,0.0,,,,,,,,,0,0.0,0.0,,
cond-0cbd7f833c8816a84ae7,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-5,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,bbd216ce93798dfcb631e9c80397bd815d709e5bb2dcb9826c56a00eb23b4b3b,051bdda412b3b9d0a744f19cd19f9508fd2373701a3a566880d316e3c846ca88,57b85d27a5f8a070105f5fcd9bd17528ce2d4c7dfdf94a380911013b63125a00,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb,"[{""fdw_region"":""eu"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_eu_009""},{""fdw_region"":""us"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_us_009""}]","{""query_id"":5}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-5.sql,query-collections/20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5/input/query.sql,query-collections/20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5/input/query_bindings.json,eu-analytics-1,20260727T115724Z,1785153453.386439,1785153470.107697,0,5,mixed_cache_first_observed,,"{""query_id"":""5""}",{},,,,{},,,,,,,,,,,2,0,0,4.0,128.0,48.0,5.333333333333333,0,0,0,2,repartition_mapmerge,repartition_mapmerge,1,,,,,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",16.721259,3.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,12.0,12.0,12.0,1.0,true,8004.098,8551.174,8277.636,0.2,12.0,2.0,2.0,4.0,2.0,24.0,24.0,false,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,sort_not_pushdowned,0.5,0.5,0.9999939704734083,1.0,1.0,0.0,,,,,,,,,0,0.0,0.0,,
cond-bce63a577f3954f99376,20260727T075446Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients,stats-ceb-full-no-refit-v1,default,stats-ceb-full-no-refit-v1,stats_ceb_full_no_refit,stats_ceb_count,multiregion_union,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients__stats-ceb-full-no-refit-v1__default,20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6,stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-6,stats_ceb_multiregion_count,completed,False,0,0,disabled,false,78269d163574195e14cf9a7ad5695655e16e847b798f9fb425296ab17474bbcd,9710f31a1020b54fa1d42ba31dade3317b2bb320f252fdf21e28df96d5e70f98,93b0cc62f1504adf379208285a7f2914ae8145a59621baeda34f85d7b89ac94c,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5,"[{""fdw_region"":""eu"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""1f7e67cc6ea09efb80c5695ddbd695b137f1c132f0cedbd577f7fd43f672abc7"",""remote_sql_id"":""auto_explain_us_001""}]","{""query_id"":6}","external_schema,fdw_union_all,scalar_aggregate,citus_join_strategy_probe",query-collections/20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6,master-regimes/generated/corpus/stats-ceb-full-no-refit-v1/groups/stats-ceb-full-no-refit-v1__stats-ceb-full-no-refit-v1__default__analytics_clients/queries/stats_ceb_full_no_refit__stats_ceb_multiregion_count__query_id-6.sql,query-collections/20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6/input/query.sql,query-collections/20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6/input/query_bindings.json,eu-analytics-1,20260727T115756Z,1785153485.092628,1785153486.366315,0,6,mixed_cache_first_observed,,"{""query_id"":""6""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,2,0,0,reference_join_candidate,reference_join_candidate,0,512.0,0.0,0.015625,1.0,stats-ceb-full-no-refit-v1,final_check,external_schema_portability,"remote_fetch_heavy,join_movement,well_reduced_localized",pilot,"{""fetch_size"":""low"",""wan_latency"":""medium"",""work_mem"":""medium""}",1.273688,3.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,1.0,1.0,1.0,1.0,256.0,256.0,256.0,1.0,32.0,32.0,32.0,1.0,true,564.908,606.614,585.761,0.2,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,1.0,1.0,1266.69,1384.38,,,true,true,false,true,false,false,false,,,,,2,"{""Aggregate"":64,""Index Scan"":64,""Memoize"":64,""Nested Loop"":64,""Seq Scan"":64}","{""index_scan"":64,""seq_scan"":64}",0.0,[],2,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,2,available,sort_not_pushdowned,0.5,0.5,0.9999383955847355,42433.74,1.0,0.0,0.0006981641091667702,84867.48000000001,4,0.0037243947858472343,0.0021502803321773395,0.2509310986964618,1.0037243947858472,0.0012414649286157282,0,0.0,0.0,,
