query_run_id,k,nearest_center,feature,squared_distance_contribution,distance_contribution_share,query_id
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,hash_batch_excess,1.1929193726330227e-09,2.111915939722637e-09,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.074896342698022e-05,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.131142870647043e-05,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728229906194377e-05,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070761445356735,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,active_task_share,0.03182678715087714,0.0563453831299079,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,citus_repartition_observed_v2,0.20439784851938925,0.36186106474264285,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.00033119137129548383,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.00293483718639046,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.8850488101431314e-05,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.002142226773149068,66
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.902180048100262e-06,66
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,foreign_scan_time_to_root_ratio,0.04632120737688151,0.08200596434413182,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,remote_to_final_rows_ratio,0.043533266577725376,0.07707026023113295,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,regional_input_to_wan_rows_ratio,0.04341994285030894,0.07686963459816434,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,global_group_merge_ratio,0.12910241209840934,0.2285598412222633,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,spill_present,0.0002990407218485896,0.0005294145848538083,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,spill_bytes_to_wan_bytes_ratio,4.315653681867952e-06,7.640330682172965e-06,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,temp_blocks_per_final_row,0.00024276732619825088,0.0004297895029841141,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,hash_batch_excess,1.1929193726330227e-09,2.111916097989969e-09,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.0748966480714324e-05,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.1311432551757444e-05,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728230560289379e-05,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070762275001442,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,active_task_share,0.03182678715087714,0.056345387352440296,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,citus_repartition_observed_v2,0.20439784851938925,0.3618610918605713,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.00033119139611502034,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.0029348374063276473,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.885048951409003e-05,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.002142226933687899,67
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.902180565350784e-06,67
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,foreign_scan_time_to_root_ratio,0.0009090854397997501,0.002519348754600497,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,remote_to_final_rows_ratio,0.00044360145520285887,0.0012293528471322437,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,regional_input_to_wan_rows_ratio,0.0468477718098475,0.12982924420277356,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,global_group_merge_ratio,0.0013084336549020184,0.0036260625840414903,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,spill_present,0.0001258609392129405,0.00034879845895322817,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,spill_bytes_to_wan_bytes_ratio,0.00453755573369255,0.012574929578815824,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,temp_blocks_per_final_row,0.002191461646909533,0.006073198325684815,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,hash_batch_excess,0.03373012744303161,0.09347631239681536,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,3.030226542224482e-05,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,worker_task_scan_rows_isf_normalized,0.0002973834125585717,0.0008241387412753163,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,worker_scan_rows_cv_normalized,0.0034274144140806996,0.009498394603609597,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,task_count_to_shard_count_ratio,2.097576565330442e-08,5.8130145706749986e-08,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,active_task_share,0.0014159538974814966,0.003924033464860591,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,citus_repartition_observed_v2,0.249579213681139,0.6916589504505247,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,worker_task_seq_scan_share,9.362703714923184e-06,2.594686364032079e-05,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,1.1175042674945577e-05,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,foreign_scan_rows_estimate_error_log,0.0006746811681720497,0.001869744125657846,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.011537410022584887,69
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,3,1,remote_root_rows_estimate_error_log,0.011165372121300508,0.030942599140786807,69
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,foreign_scan_time_to_root_ratio,0.04632143647859971,0.08200633667890585,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,remote_to_final_rows_ratio,0.043533266577725376,0.07707022897173821,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,regional_input_to_wan_rows_ratio,0.04341994285030894,0.07686960342014258,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,global_group_merge_ratio,0.12910241209840934,0.22855974851928973,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,spill_present,0.0002990407218485896,0.0005294143701253327,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,spill_bytes_to_wan_bytes_ratio,4.315653681867952e-06,7.64032758328486e-06,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,temp_blocks_per_final_row,0.00024276732619825088,0.00042978932866318036,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,hash_batch_excess,1.1929193726330227e-09,2.1119152414050976e-09,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.074894995309362e-05,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.131141174004201e-05,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728227020153359e-05,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070757784743761,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,active_task_share,0.03182678715087714,0.056345364498972574,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,citus_repartition_observed_v2,0.20439784851938925,0.36186094509113426,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.0003311912617850914,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.002934836215969127,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.885048186840555e-05,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.002142226064809072,70
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.9021777658534665e-06,70
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,foreign_scan_time_to_root_ratio,0.004153880577698849,0.04652113365282512,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,remote_to_final_rows_ratio,0.00043039210335927744,0.004820150264066898,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,regional_input_to_wan_rows_ratio,0.04509789799389953,0.5050711740003654,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,global_group_merge_ratio,0.0012691426109512228,0.014213685714880398,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,spill_present,0.0001258609392129405,0.001409571956938382,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,spill_bytes_to_wan_bytes_ratio,0.009190164151820838,0.10292468615819104,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,temp_blocks_per_final_row,0.002362020267274072,0.0264533027585044,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,hash_batch_excess,8.600307828796247e-05,0.0009631862603534743,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,0.00012245817742167114,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,worker_task_scan_rows_isf_normalized,0.00031389652403294104,0.0035154650872951426,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,worker_scan_rows_cv_normalized,0.003458469855700186,0.038732923439129166,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,task_count_to_shard_count_ratio,0.0002829635277735934,0.0031690328713596897,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,active_task_share,0.0003709327206761023,0.00415423851312031,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,citus_repartition_observed_v2,1.7721029287770643e-07,1.984655929657722e-06,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,worker_task_seq_scan_share,0.006443831557378482,0.07216730079495073,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,4.516082674065146e-05,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,foreign_scan_rows_estimate_error_log,0.000664906616031028,0.007446581328576093,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.04662523358715936,71
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,3,1,remote_root_rows_estimate_error_log,0.01086150172387283,0.12164272995219247,71
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,foreign_scan_time_to_root_ratio,5.764265015726652e-05,0.00019325826922296234,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,remote_to_final_rows_ratio,0.00019932424421175815,0.0006682735499745828,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,regional_input_to_wan_rows_ratio,0.0028796298353865627,0.00965452276172726,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,global_group_merge_ratio,0.0005830084064290206,0.0019546498167851223,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,spill_present,0.0001258609392129405,0.0004219734382216477,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,spill_bytes_to_wan_bytes_ratio,0.0019407723196952094,0.006506819142368109,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,temp_blocks_per_final_row,0.0005663972147791346,0.001898957544843611,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,hash_batch_excess,8.600307828796247e-05,0.0002883421565877348,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,3.665942551610936e-05,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,worker_task_scan_rows_isf_normalized,0.010727197969417764,0.0359650312316602,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,worker_scan_rows_cv_normalized,0.00867877411419625,0.0290972892417435,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,task_count_to_shard_count_ratio,0.00020617358349927551,0.0006912373008155837,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,active_task_share,0.002716467888829429,0.0091074903940507,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,citus_repartition_observed_v2,0.249579213681139,0.8367631734219362,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,worker_task_seq_scan_share,9.362703714923184e-06,3.139029711952541e-05,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,1.3519472517086877e-05,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,foreign_scan_rows_estimate_error_log,0.00020546152964384779,0.0006888500008680959,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.013957861482570015,72
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,3,1,remote_root_rows_estimate_error_log,0.015528012279722253,0.052060701051471835,72
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,foreign_scan_time_to_root_ratio,7.041695856416789e-05,0.00022038437241247356,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,remote_to_final_rows_ratio,0.0004150032365737788,0.001298838088244238,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,regional_input_to_wan_rows_ratio,0.03099904535624436,0.09701789590921174,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,global_group_merge_ratio,0.0012233752190542626,0.0038288046711156907,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,spill_present,0.0001258609392129405,0.0003939077271338289,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,spill_bytes_to_wan_bytes_ratio,0.007240971446168789,0.022662111235127683,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,temp_blocks_per_final_row,0.002217278965823661,0.006939431115888616,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,hash_batch_excess,0.19371595126625615,0.6062739603727113,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,3.422118473603422e-05,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,worker_task_scan_rows_isf_normalized,5.2249105149979915e-06,1.635243339443389e-05,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,worker_scan_rows_cv_normalized,0.0018034250361498867,0.005644190020258536,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,task_count_to_shard_count_ratio,0.0002829635277735934,0.0008855926293263051,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,active_task_share,0.0003709327206761023,0.001160910333537922,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,citus_repartition_observed_v2,1.7721029287770643e-07,5.546161035242018e-07,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,worker_task_seq_scan_share,0.06063016392173122,0.18975458323693406,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,1.2620284143232493e-05,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,foreign_scan_rows_estimate_error_log,0.0007032607737249706,0.0022009994100846424,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.013029515590884201,73
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,3,1,remote_root_rows_estimate_error_log,0.01553664399780638,0.04862512676875148,73
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,3,1,foreign_scan_time_to_root_ratio,0.009099091398183597,0.0630150849421848,74
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,3,1,remote_to_final_rows_ratio,0.00032041373272227914,0.002219001623411269,74
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,3,1,regional_input_to_wan_rows_ratio,0.007097127413263922,0.049150631334642016,74
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,3,1,global_group_merge_ratio,0.0009422429469381373,0.006525433885556316,74
