query_run_id,remote_path_share,remote_to_final_rows_ratio,wan_output_to_final_rows_ratio,drf_bytes_proxy,global_group_merge_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,spill_per_wan_mb,hash_batches_max,remote_region_rows_isf,worker_task_scan_rows_isf,worker_task_scan_actual_rows_max_share,task_count_to_shard_count_ratio,active_task_share,citus_repartition_query,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260626T123157Z-clean-run-eu-us-gac-v1__pilot-balanc--f064f33f42b7--ac_fdw_user_value_topk__lookback_days-7__limit_k-10,0.6443025572164228,0.7706101146713144,0.6179871800809886,-0.1983821471319045,0.6179871800809886,0.17524916949507452,-0.1297586147071895,0.8483923661447301,-0.24140350415117962,-0.1286978904175573,-0.16162511368691898,-0.9551616149787034,-0.42497156751305715,-0.35463220828584885,0.04308894256977754,-0.14418745018211812,0.34072484736473385,0.09297767607627688,0.19005874442910106,2.276023226985321,-0.3460605543543522
20260626T123215Z-clean-run-eu-us-gac-v1__pilot-balanc--7162ff001e17--ion_tenant_tier_join__lookback_days-30__limit_k-100,0.40364083052721617,0.26543173040053514,-0.023785371235306964,-0.1983821471319045,-0.023785371235306964,2.252537407934497,0.10035748626102249,1.0650487010012721,2.9420259083710696,-0.1286978904175573,-0.16162511368691898,-0.6899544983438116,-0.4904867555757159,0.7513326871230738,0.09950673137447293,-0.14418745018211812,0.34072484736473385,0.02840488602224378,1.0706948581431672,-1.0827702313963907,1.5300207111275477
20260626T123239Z-clean-run-eu-us-gac-v1__pilot-balanc--2f85dcdc7585--_tenant_id-100__us_tenant_id-11000__lookback_days-7,0.7030423472485107,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-1.2563142611129983,-0.2227560547015236,1.0454418577486675
20260626T123254Z-clean-run-eu-us-gac-v1__pilot-balanc--5527da57073f--enant_point_rollup__tenant_id-500__lookback_days-30,0.7055649777329784,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,3.606560525947024,-1.3630119658645723,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-0.2146026948240245,-0.2227560547015236,1.0454418577486675
20260626T123309Z-clean-run-eu-us-gac-v1__pilot-balanc--52819f21603b--_tenant_id-10__us_tenant_id-10010__lookback_days-30,0.7005633005697441,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-0.23164273469517616,-0.2227560547015236,1.0454418577486675
20260626T123324Z-clean-run-eu-us-gac-v1__pilot-balanc--2de1edd05f7b--c_fdw_global_user_join__lookback_days-7__limit_k-25,0.5583410076821747,0.9390819017941785,0.8320117148059404,-0.1983821471319045,0.8320117148059404,1.5603513099727684,0.0031754862058087406,1.5721134332597095,1.0757288686789195,-0.1286978904175573,-0.16162511368691898,-0.5815337967999882,-0.47950842205518107,0.6862759285696077,1.8484581843200298,-0.14418745018211812,0.34072484736473385,0.09297767607627688,0.5916460007241516,-0.2227560547015236,-0.3460605543543522
20260626T123344Z-clean-run-eu-us-gac-v1__pilot-balanc--d2d27715a411--u_tenant_id-5__us_tenant_id-10100__lookback_days-14,0.7025992300247361,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-0.7534388134222035,-0.2227560547015236,1.0454418577486675
20260626T123359Z-clean-run-eu-us-gac-v1__pilot-balanc--4339d72a3b40--_tenant_point_rollup__tenant_id-10__lookback_days-1,0.7082890777540493,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,3.606560525947024,-1.3630119658645723,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-2.36672585361921,-0.2227560547015236,1.0454418577486675
20260626T123415Z-clean-run-eu-us-gac-v1__pilot-balanc--dbeb5cc18c78--_rollup__lookback_days-1__min_value-500__limit_k-50,0.697782854428551,0.23978210043754072,-0.056370353044121836,-0.1983821471319045,-0.056370353044121836,0.24382160059737545,-0.13495952465457098,0.26873685759343036,-0.2118744982855515,-0.1286978904175573,-0.13881096522850916,-0.7329752661285645,-0.4905610538221067,0.6862759285696077,0.04308894256977754,-0.14418745018211812,0.34072484736473385,0.09297767607627688,-0.9590884371447025,0.9727930307343224,-0.5563869997219277
20260626T123434Z-clean-run-eu-us-gac-v1__pilot-balanc--6f445eba7e33--u_tenant_id-1__us_tenant_id-10010__lookback_days-30,0.7007381590032672,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-0.23164273469517616,-0.2227560547015236,1.0454418577486675
20260626T123449Z-clean-run-eu-us-gac-v1__pilot-balanc--931a0616db21--_tenant_point_rollup__tenant_id-5__lookback_days-30,0.7059503174046039,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,3.606560525947024,-1.3630119658645723,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-0.24207885396682569,-0.2227560547015236,1.0454418577486675
20260626T123504Z-clean-run-eu-us-gac-v1__pilot-balanc--cdb392d5b589--egion_tenant_tier_join__lookback_days-1__limit_k-10,0.6925443813638732,1.1693328211874001,1.1245197170935155,-0.1983821471319045,1.1245197170935155,0.24047813353197092,-0.13511536075770034,1.1775410157237223,-0.21336497090917686,-0.1286978904175573,-0.16162511368691898,-0.6899544983438116,-0.4904867555757159,0.7513326871230738,0.09950673137447293,-0.14418745018211812,0.34072484736473385,-0.31336610414712446,-1.2333291286302166,-2.322151064346206,1.5300207111275477
20260626T123527Z-clean-run-eu-us-gac-v1__pilot-balanc--d90ac322c5da--__limit_k-100__payload_repeat-64__payload_width-512,0.7093425885830023,-2.267122539846677,-3.241111895824585,6.488807969948601,-3.241111895824585,1.1058705015264352,10.249177144801527,0.339502493578179,0.4198681005929369,-0.1286978904175573,-0.16162511368691898,-0.9501647691264452,-0.42424219929646595,-0.35463220828584885,0.04308894256977754,-0.14418745018211812,0.34072484736473385,0.09297767607627688,-3.0637322349778775,-0.2227560547015236,-2.6372671297326082
20260626T123542Z-clean-run-eu-us-gac-v1__pilot-balanc--d70d4a21d96b--tenant_tier_left_join__lookback_days-14__limit_k-50,0.562611500698287,0.5048178801131504,0.28032791792019707,-0.1983821471319045,0.28032791792019707,1.6523377345346708,-0.02321692621625448,1.0841694639505908,1.251784101441443,-0.1286978904175573,-0.16162511368691898,-0.6899544983438116,-0.4904867555757159,0.7513326871230738,0.09950673137447293,-0.14418745018211812,0.34072484736473385,0.00021295792789080456,0.5593092093946425,-1.4237777576645794,1.5300207111275477
20260626T123605Z-clean-run-eu-us-gac-v1__pilot-balanc--fc44e22daa64--ac_fdw_daily_rollup__lookback_days-3__min_value-100,0.7001363818083922,1.038713886505836,0.9585829914321266,-0.1983821471319045,0.9585829914321266,0.3659277789577273,-0.14020906437053302,0.9735849169679689,-0.15362937138621235,-0.1286978904175573,-0.16162511368691898,-0.9564303841396707,-0.4251567643207159,-0.35463220828584885,0.04308894256977754,-0.14418745018211812,0.34072484736473385,-2.9091404128196108,0.04862713114127376,-1.8161633620319095,-0.37726202538956666
20260626T123623Z-clean-run-eu-us-gac-v1__pilot-balanc--90ee8b7948a8--_fdw_global_user_join__lookback_days-7__limit_k-100,0.557195030801662,0.9390819017941785,0.8320117148059404,-0.1983821471319045,0.8320117148059404,1.5609168850294404,0.0032770529884509434,1.5723225231427505,1.0767593577625523,-0.1286978904175573,-0.16162511368691898,-0.5815337967999882,-0.47950842205518107,0.6862759285696077,1.8484581843200298,-0.14418745018211812,0.34072484736473385,0.09297767607627688,0.5916460007241516,-0.2227560547015236,-0.3460605543543522
20260626T123643Z-clean-run-eu-us-gac-v1__pilot-balanc--b121992ca56e--tenant_tier_left_join__lookback_days-14__limit_k-10,0.574740410896931,0.7722550028342302,0.6200768262452209,-0.1983821471319045,0.6200768262452209,1.1484723876049443,-0.08244313111997323,1.1596614127337617,0.46873422478478033,-0.1286978904175573,-0.16162511368691898,-0.9258848083303712,-0.4257855504166711,-0.3221038290091158,0.09950673137447293,-0.14418745018211812,0.34072484736473385,0.09297767607627688,0.5553273883064163,-1.991405544790268,1.5300207111275477
20260626T123702Z-clean-run-eu-us-gac-v1__pilot-balanc--a055d2447640--ion_global_user_join__lookback_days-30__limit_k-100,0.4204442005251437,0.9390819017941785,0.8320117148059404,-0.1983821471319045,0.8320117148059404,2.8121533902608027,0.4380007356118996,2.0224747752053496,5.862822969649604,-0.1286978904175573,-0.16162511368691898,-0.27496738188411934,-0.5228582295117413,2.768092202280521,1.8484581843200298,-0.14418745018211812,0.34072484736473385,0.09297767607627688,1.070611714682298,-0.2227560547015236,-0.3460605543543522
20260626T123733Z-clean-run-eu-us-gac-v1__pilot-balanc--95c72c1e82bc--u_tenant_id-10__us_tenant_id-10005__lookback_days-7,0.7026191602186131,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-1.0287260428119704,-0.2227560547015236,1.0454418577486675
20260626T123748Z-clean-run-eu-us-gac-v1__pilot-balanc--9bf7970b24e9--w_tenant_point_rollup__tenant_id-5__lookback_days-3,0.7083123424573914,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,3.606560525947024,-1.3630119658645723,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-1.8236966253090963,-0.2227560547015236,1.0454418577486675
20260626T123804Z-clean-run-eu-us-gac-v1__pilot-balanc--b9b6db3ee0fa--__limit_k-100__payload_repeat-16__payload_width-512,0.7091754846685839,-2.267122539846677,-3.241111895824585,4.771171840499988,-3.241111895824585,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-0.9479597706716048,-0.42392034510321175,-0.35463220828584885,0.04308894256977754,-0.14418745018211812,0.34072484736473385,0.09297767607627688,-3.0637322349778775,-0.2227560547015236,-2.6372671297326082
20260626T123819Z-clean-run-eu-us-gac-v1__pilot-balanc--bf595d0a77a2--u_tenant_id-10__us_tenant_id-10100__lookback_days-1,0.7034139821837617,-0.7466194875750354,-1.3094830820756151,0.23762060004450614,-1.3094830820756151,-1.093893596256877,-0.15990904616949186,-0.9186346130954639,-0.529858997711173,-0.1286978904175573,-0.16162511368691898,-1.1779012758160143,1.5089891974037977,-1.3304835865878393,-1.7058625103757792,-0.14418745018211812,-3.1265476926577396,0.09297767607627688,-2.36672585361921,-0.2227560547015236,1.0454418577486675
20260626T123834Z-clean-run-eu-us-gac-v1__pilot-balanc--8c602e1d1d4e--t_rollup__lookback_days-30__min_value-0__limit_k-10,0.6159972601742234,0.9992127905141848,0.9084012735604375,-0.1983821471319045,0.9084012735604375,0.6598158040315509,-0.11674603861393795,1.1912110444235116,0.02201417746837293,-0.1286978904175573,-0.16162511368691898,-0.7252368037918017,-0.48999627869789725,0.6862759285696077,0.04308894256977754,-0.14418745018211812,0.34072484736473385,0.09297767607627688,1.802740745520811,2.3949995211644137,-0.3460605543543522
20260626T123857Z-clean-run-eu-us-gac-v1__pilot-balanc--9790613b4e62--ion_tenant_tier_join__lookback_days-14__limit_k-100,0.5722196415761108,0.5048178801131504,0.28032791792019707,-0.1983821471319045,0.28032791792019707,1.6523377345346708,-0.02321692621625448,1.0841694639505908,1.251784101441443,-0.1286978904175573,-0.16162511368691898,-0.6899544983438116,-0.4904867555757159,0.7513326871230738,0.09950673137447293,-0.14418745018211812,0.34072484736473385,-0.6140829815491454,0.5591605035174183,-1.4237777576645794,1.5300207111275477
