decision_id,trajectory_id,source_state_id,target_state_id,action_id,feature_id,before_median,after_median,absolute_delta,relative_delta,status
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,remote_region_actual_time_cv,0.3669642446320736,0.2907542549965936,-0.07620998963548004,-0.2317404472533176,observed
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,remote_region_has_aggregate_share,0.0,1.0,1.0,1.9999999999979998,observed
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,spill_location_count,2.0,0.0,-2.0,-1.999999999999,observed
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,worker_task_scan_actual_rows_cv,0.8059544501859157,0.38947168549483535,-0.41648276469108036,-0.6967938080984993,observed
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,worker_task_scan_actual_rows_max_share,0.011358907453317935,0.013699361284441063,0.002340453831123128,0.18680092032878712,observed
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,worker_task_temp_written_per_scan_row,,,,,unavailable
trajectory_join_pushdown-step-01,trajectory_join_pushdown,trajectory_join_pushdown_s00,trajectory_join_pushdown_s01,regional_pushdown_rewrite,worker_time_cv,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,citus_repartition_observed_v2,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,coordinator_non_foreign_time_share_proxy,0.4973322276507935,0.4697252750244295,-0.02760695262636398,-0.05709474886439501,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,edge_boundary_wait_share,0.24402864630050014,0.26493759767812436,0.02090895137762422,0.08216242874630118,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,edge_remote_bytes_sum,162601264.0,162601264.0,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,edge_rtt_context_median_ms_max,0.425,0.411,-0.014000000000000012,-0.03349282296646715,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,edge_source_tx_bps_hmean,19871592.753226954,22168846.18682418,2297253.4335972257,0.10928779487165037,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,elapsed_seconds,17.62415,15.808097,-1.8160530000000001,-0.10864079820898341,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,foreign_scan_time_share,0.5026677723492066,0.5302747249755705,0.027606952626363923,0.053453028988228436,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_aggregate_time_share,0.9640096243122472,0.9542979752200949,-0.009711649092152386,-0.01012522610504686,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_blocking_input_to_final_rows_ratio,34.98937,34.98937,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_fanin_to_final_rows_ratio,29.03594,29.03594,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_hash_batch_excess,44.0,4.0,-40.0,-1.6666666666666319,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_sort_time_share,0.9996683326627976,0.9996299313219174,-3.840134088028968e-05,-3.8414819411421306e-05,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,gac_temp_written_per_final_row,0.65431,0.30601,-0.34829999999999994,-0.7253832055973786,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,regional_actual_time_per_remote_row,0.0014833809409993271,0.0014417821499837788,-4.1598791015548314e-05,-0.02844203191921619,observed
