query_run_id,dataset_id,runtime_config_id,template_id,instance_id,severity_contract,severity_model_role,severity_score,severity_band,deployment_relative_intensity_score,wan_fetch_intensity_score,memory_spill_intensity_score,imbalance_intensity_score,capacity_intensity_score,corpus_relative_severity_score,sum_pressure_score,tail_pressure_score,capacity_relative_severity_score,timeout_relative_severity_score,severity_basis,execution_time_seconds,execution_time_corpus_percentile,hard_timeout_seconds,timeout_utilization_ratio,wan_output_rows,wan_output_bytes,wan_output_mb,wan_output_bytes_corpus_percentile,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_corpus_percentile,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,regional_reduction_input_mb_proxy,drf_rows_proxy,drf_bytes_proxy,temp_blocks_sum,temp_mb,temp_blocks_corpus_percentile,remote_region_rows_isf,remote_region_rows_isf_corpus_percentile,worker_task_scan_rows_isf,worker_task_scan_rows_isf_corpus_percentile,worker_task_within_region_scan_rows_isf_max,worker_task_within_region_scan_rows_isf_corpus_percentile,active_task_share,active_task_share_corpus_percentile,tasks_per_worker_ratio,tasks_per_worker_ratio_corpus_percentile,task_count_to_configured_region_shard_slots_ratio,task_count_to_configured_region_shard_slots_corpus_percentile,task_count_to_observed_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_corpus_percentile
20260802T110502Z-cross-action-pilot-v1__raw-large-bal--e3138e342ae8--ent_filter_summary__lookback_days-30__min_value-950,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_event_filter_summary,pilot_filter_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-950,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9691046235196698,0.1683230508876649,0.7961501380100539,,1.0,0.1683230508876649,0.7961501380100539,0.003366287777777778,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",6.059318,,1800.0,0.003366287777777778,199531.0,3191808.0,3.0439453125,,3191808.0,,199531.0,3191808.0,3.0439453125,1.0,1.0,1464.0,11.4375,,1.000225528865189,,1.5049691526629947,,1.5046298152082416,,1.0,,32.0,,1.0,,1.0,
20260802T110537Z-cross-action-pilot-v1__raw-large-bal--7633518a9463--_limit_k-10000__payload_repeat-8__payload_width-256,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_event_raw_wide_sample,pilot_wide_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-30__min_value-0__limit_k-10000__payload_repeat-8__payload_width-256,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,1.0,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.08067672333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",145.218102,,1800.0,0.08067672333333333,4000000.0,159383552.0,152.0,,159383552.0,,4000000.0,159383552.0,152.0,1.0,1.0,428012.0,3343.84375,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
20260802T110838Z-cross-action-pilot-v1__raw-large-bal--e3138e342ae8--ent_filter_summary__lookback_days-30__min_value-950,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_event_filter_summary,pilot_filter_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-950,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9691046235196698,0.1683230508876649,0.7961501380100539,,1.0,0.1683230508876649,0.7961501380100539,0.0033147366666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",5.966526,,1800.0,0.0033147366666666667,199531.0,3191808.0,3.0439453125,,3191808.0,,199531.0,3191808.0,3.0439453125,1.0,1.0,1464.0,11.4375,,1.000225528865189,,1.5049691526629947,,1.5046298152082416,,1.0,,32.0,,1.0,,1.0,
20260802T110913Z-cross-action-pilot-v1__raw-large-bal--dd2e05dd5a4c--fdw_multiregion_raw_region_rollup__lookback_days-30,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_raw_region_rollup,pilot_rollup_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_raw_region_rollup__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9605009633044596,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.05307189111111111,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",95.529404,,1800.0,0.05307189111111111,4000000.0,65011712.0,62.0,,65011712.0,,4000000.0,65011712.0,62.0,1.0,1.0,29300.0,228.90625,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
20260802T111117Z-cross-action-pilot-v1__raw-large-bal--dd2e05dd5a4c--fdw_multiregion_raw_region_rollup__lookback_days-30,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_raw_region_rollup,pilot_rollup_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_raw_region_rollup__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9605009633044596,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.05243466166666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",94.382391,,1800.0,0.05243466166666667,4000000.0,65011712.0,62.0,,65011712.0,,4000000.0,65011712.0,62.0,1.0,1.0,29300.0,228.90625,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
20260802T111321Z-cross-action-pilot-v1__raw-large-bal--7633518a9463--_limit_k-10000__payload_repeat-8__payload_width-256,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_event_raw_wide_sample,pilot_wide_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-30__min_value-0__limit_k-10000__payload_repeat-8__payload_width-256,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,1.0,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.08087299777777777,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",145.571396,,1800.0,0.08087299777777777,4000000.0,159383552.0,152.0,,159383552.0,,4000000.0,159383552.0,152.0,1.0,1.0,428012.0,3343.84375,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
20260802T111622Z-cross-action-pilot-v1__raw-large-bal--e3138e342ae8--ent_filter_summary__lookback_days-30__min_value-950,raw-large-balanced-v1,cross_action_fetch_mitigated,gac_fdw_multiregion_event_filter_summary,pilot_filter_fetch__dataset-raw-large-balanced-v1__runtime-cross_action_fetch_mitigated__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-950,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9691046235196698,0.1683230508876649,0.7961501380100539,,1.0,0.1683230508876649,0.7961501380100539,0.003379622222222222,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",6.08332,,1800.0,0.003379622222222222,199531.0,3191808.0,3.0439453125,,3191808.0,,199531.0,3191808.0,3.0439453125,1.0,1.0,1464.0,11.4375,,1.000225528865189,,1.5049691526629947,,1.5046298152082416,,1.0,,32.0,,1.0,,1.0,
20260802T111831Z-cross-action-pilot-v1__raw-large-bal--4b3a9dd4527d--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.1948925377777778,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",350.806568,,1800.0,0.1948925377777778,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,114357.0,893.4140625,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T112500Z-cross-action-pilot-v1__raw-large-bal--e5accc074d26--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9175664849659259,high,0.9175664849659259,0.9175664849659259,0.8899742347920435,0.157547154537917,0.7961501380100539,,0.9175664849659259,0.157547154537917,0.7961501380100539,0.18651579000000001,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",335.728422,,1800.0,0.18651579000000001,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,35916.0,280.59375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T113654Z-cross-action-pilot-v1__raw-large-bal--e5accc074d26--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9175664849659259,high,0.9175664849659259,0.9175664849659259,0.8899742347920435,0.157547154537917,0.7961501380100539,,0.9175664849659259,0.157547154537917,0.7961501380100539,0.18642616555555555,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",335.567098,,1800.0,0.18642616555555555,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,35916.0,280.59375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T114307Z-cross-action-pilot-v1__raw-large-bal--4b3a9dd4527d--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.19460807777777778,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",350.29454,,1800.0,0.19460807777777778,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,114357.0,893.4140625,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T115532Z-cross-action-pilot-v1__raw-large-bal--e5accc074d26--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9175664849659259,high,0.9175664849659259,0.9175664849659259,0.8899742347920435,0.157547154537917,0.7961501380100539,,0.9175664849659259,0.157547154537917,0.7961501380100539,0.18713538,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",336.843684,,1800.0,0.18713538,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,35916.0,280.59375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T120147Z-cross-action-pilot-v1__raw-large-bal--4b3a9dd4527d--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_gac_memory_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_memory__dataset-raw-large-balanced-v1__runtime-cross_action_gac_memory_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.19492735666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",350.869242,,1800.0,0.19492735666666666,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,114357.0,893.4140625,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T120946Z-cross-action-pilot-v1__raw-large-bal--95295757df72--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.011271927222222223,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",20.289469,,1800.0,0.011271927222222223,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,554235.0,4329.9609375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121035Z-cross-action-pilot-v1__raw-large-bal--53343c7b93c5--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9175664849659259,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.01273809888888889,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",22.928578,,1800.0,0.01273809888888889,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,1029554.0,8043.390625,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121127Z-cross-action-pilot-v1__raw-large-bal--95295757df72--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.008881904444444444,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",15.987428,,1800.0,0.008881904444444444,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,554235.0,4329.9609375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121211Z-cross-action-pilot-v1__raw-large-bal--53343c7b93c5--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9175664849659259,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.012285665555555554,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",22.114198,,1800.0,0.012285665555555554,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,1029488.0,8042.875,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121303Z-cross-action-pilot-v1__raw-large-bal--53343c7b93c5--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9175664849659259,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.011997469444444445,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",21.595445,,1800.0,0.011997469444444445,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,1029596.0,8043.71875,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121414Z-cross-action-pilot-v1__raw-large-bal--95295757df72--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_remote_mitigated,gac_fdw_coordinator_raw_event_topk,pilot_topk_remote__dataset-raw-large-balanced-v1__runtime-cross_action_remote_mitigated__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.008730352777777778,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",15.714635,,1800.0,0.008730352777777778,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,554235.0,4329.9609375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T121643Z-cross-action-pilot-v1__raw-large-bal--5b25127e29a9--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_stressed,gac_fdw_coordinator_raw_event_topk,pilot_topk_baseline__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_coordinator_raw_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.5777727792383092,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.19626126277777775,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",353.270273,,1800.0,0.19626126277777775,3871118.0,123731968.0,118.0,,123731968.0,,3871118.0,123731968.0,118.0,1.0,1.0,554235.0,4329.9609375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T122313Z-cross-action-pilot-v1__raw-large-bal--b503942308f8--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_stressed,gac_fdw_coordinator_partial_user_topk,pilot_gac_aggregate_partial__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_coordinator_partial_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8400138464383591,high,0.8400138464383591,0.779940118977292,0.8400138464383591,0.157547154537917,0.7961501380100539,,0.8400138464383591,0.157547154537917,0.7961501380100539,0.04214465,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",75.86037,,1800.0,0.04214465,793787.0,29360128.0,28.0,,29360128.0,,3871118.0,143182642.1736612,136.54960839620705,4.8767717284359655,4.876771728435966,10268.0,80.21875,,1.0000088184865714,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T122458Z-cross-action-pilot-v1__raw-large-bal--2ed390100c25--26-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,raw-large-balanced-v1,cross_action_stressed,gac_fdw_coordinator_raw_user_topk,pilot_gac_aggregate_baseline__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_coordinator_raw_user_topk__cutoff_ts-2026-06-01-00-00-00-00__tenant_modulus-1__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.9175664849659259,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.18872918444444445,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",339.712532,,1800.0,0.18872918444444445,3871118.0,92274688.0,88.0,,92274688.0,,3871118.0,92274688.0,88.0,1.0,1.0,1029548.0,8043.34375,,1.000095579623251,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T123115Z-cross-action-pilot-v1__raw-large-bal--a5656a1503d7--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_stressed,gac_fdw_coordinator_regional_event_topk,pilot_topk_regional__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_coordinator_regional_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.015836235454414392,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.005964910555555555,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",10.736839,,1800.0,0.005964910555555555,6000.0,123731968.0,118.0,,123731968.0,,3871118.0,79830174750.03732,76131.98733333332,645.1863333333333,645.1863333333332,331149.0,2587.1015625,,1.0,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T123205Z-cross-action-pilot-v1__raw-large-bal--91a223ee144d--_limit_k-10000__payload_repeat-8__payload_width-256,raw-large-balanced-v1,cross_action_stressed,gac_fdw_multiregion_event_raw_wide_sample,pilot_wide_baseline__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-30__min_value-0__limit_k-10000__payload_repeat-8__payload_width-256,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,1.0,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.21033864777777778,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",378.609566,,1800.0,0.21033864777777778,4000000.0,159383552.0,152.0,,159383552.0,,4000000.0,159383552.0,152.0,1.0,1.0,428012.0,3343.84375,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
20260802T123902Z-cross-action-pilot-v1__raw-large-bal--a5656a1503d7--opk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,raw-large-balanced-v1,cross_action_stressed,gac_fdw_coordinator_regional_event_topk,pilot_topk_regional__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_coordinator_regional_event_topk__cutoff_ts-2026-06-01-00-00-00-00__limit_k-5000,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.015836235454414392,1.0,0.157547154537917,0.7961501380100539,,1.0,0.157547154537917,0.7961501380100539,0.0059492166666666665,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",10.70859,,1800.0,0.0059492166666666665,6000.0,123731968.0,118.0,,123731968.0,,3871118.0,79830174750.03732,76131.98733333332,645.1863333333333,645.1863333333332,331149.0,2587.1015625,,1.0,,1.472500709097475,,1.472641463613751,,1.0,,32.0,,1.0,,1.0,
20260802T123941Z-cross-action-pilot-v1__raw-large-bal--bfce0d67d4f3--ent_filter_summary__lookback_days-30__min_value-950,raw-large-balanced-v1,cross_action_stressed,gac_fdw_multiregion_event_filter_summary,pilot_filter_baseline__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-950,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9691046235196698,0.1683230508876649,0.7961501380100539,,1.0,0.1683230508876649,0.7961501380100539,0.010859984999999999,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",19.547973,,1800.0,0.010859984999999999,199531.0,3191808.0,3.0439453125,,3191808.0,,199531.0,3191808.0,3.0439453125,1.0,1.0,1464.0,11.4375,,1.000225528865189,,1.5049691526629947,,1.5046298152082416,,1.0,,32.0,,1.0,,1.0,
20260802T124029Z-cross-action-pilot-v1__raw-large-bal--55201275375c--fdw_multiregion_raw_region_rollup__lookback_days-30,raw-large-balanced-v1,cross_action_stressed,gac_fdw_multiregion_raw_region_rollup,pilot_rollup_baseline__dataset-raw-large-balanced-v1__runtime-cross_action_stressed__gac_fdw_multiregion_raw_region_rollup__lookback_days-30,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,1.0,0.9605009633044596,0.15733333333333333,0.7961501380100539,,1.0,0.15733333333333333,0.7961501380100539,0.200123715,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",360.222687,,1800.0,0.200123715,4000000.0,65011712.0,62.0,,65011712.0,,4000000.0,65011712.0,62.0,1.0,1.0,29300.0,228.90625,,1.0,,1.472,,1.472,,1.0,,32.0,,1.0,,1.0,
