scope,query_run_id,fuzzifier,dominant_cluster,nearest_center_distance,max_membership,top2_membership_margin,membership_c0,membership_c1,membership_c2,membership_c3
external_fixed_centers,20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1,1.5,2,0.34017859185800753,0.8657427555794706,0.7707825154261471,0.09496024015332351,0.03531288256007201,0.8657427555794706,0.003984121707133887
external_fixed_centers,20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2,1.5,2,0.698545747668276,0.38354263804549604,0.025252764991857857,0.3582898730536382,0.06680168911672998,0.38354263804549604,0.19136579978413576
external_fixed_centers,20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3,1.5,3,0.770955172550222,0.378535487556142,0.021094244250911942,0.3574412433052301,0.05920244490140994,0.20482082423721787,0.378535487556142
external_fixed_centers,20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4,1.5,3,0.7709551796580545,0.37853548217114785,0.021094239184744068,0.3574412429864038,0.05920244622525115,0.20482082861719728,0.37853548217114785
external_fixed_centers,20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5,1.5,3,0.7709551333008591,0.37853551729202267,0.021094272226240496,0.3574412450657822,0.05920243759117504,0.20482080005102019,0.37853551729202267
external_fixed_centers,20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6,1.5,2,0.6969980875590067,0.38367568204499636,0.025591331238014103,0.35808435080698225,0.0664920311843206,0.38367568204499636,0.19174793596370074
external_fixed_centers,20260727T115811Z-stats-ceb-full-no-refit-v1__stats-ce--1a7eeba369e7--l_no_refit__stats_ceb_multiregion_count__query_id-7,1.5,3,0.7709551980897722,0.37853546820702094,0.02109422604738448,0.35744124215963646,0.05920244965817764,0.20482083997516498,0.37853546820702094
external_fixed_centers,20260727T115842Z-stats-ceb-full-no-refit-v1__stats-ce--f8f54b110303--l_no_refit__stats_ceb_multiregion_count__query_id-8,1.5,3,0.7709550948790137,0.37853554640097964,0.021094299611769507,0.35744124678921013,0.05920243043506566,0.20482077637474455,0.37853554640097964
external_fixed_centers,20260727T115914Z-stats-ceb-full-no-refit-v1__stats-ce--12174756d103--l_no_refit__stats_ceb_multiregion_count__query_id-9,1.5,1,0.40274361347193194,0.9158524674678076,0.8761129963700985,0.03907662101348291,0.9158524674678076,0.03973947109770906,0.0053314404210004435
external_fixed_centers,20260727T115933Z-stats-ceb-full-no-refit-v1__stats-ce--d73e9910fa0f--_no_refit__stats_ceb_multiregion_count__query_id-10,1.5,3,0.7709551817940207,0.37853548055290986,0.02109423766231633,0.35744124289059354,0.059202446623077054,0.2048208299334195,0.37853548055290986
external_fixed_centers,20260727T120003Z-stats-ceb-full-no-refit-v1__stats-ce--4c6ad677a93d--_no_refit__stats_ceb_multiregion_count__query_id-11,1.5,3,0.7709551353679739,0.3785355157259464,0.021094270752885724,0.3574412449730607,0.05920243797617737,0.20482080132481562,0.3785355157259464
external_fixed_centers,20260727T120036Z-stats-ceb-full-no-refit-v1__stats-ce--98dedb4548e0--_no_refit__stats_ceb_multiregion_count__query_id-12,1.5,1,0.5109477852787674,0.7870558364811506,0.6686509315817395,0.1184049048994111,0.7870558364811506,0.08133137626792736,0.013207882351510923
external_fixed_centers,20260727T120054Z-stats-ceb-full-no-refit-v1__stats-ce--705b678c2f15--_no_refit__stats_ceb_multiregion_count__query_id-13,1.5,1,0.34785091875602336,0.9391320667322438,0.9013247933891917,0.020113212909086926,0.9391320667322438,0.03780727334305213,0.002947447015617039
external_fixed_centers,20260727T120111Z-stats-ceb-full-no-refit-v1__stats-ce--8634fbcdddb7--_no_refit__stats_ceb_multiregion_count__query_id-14,1.5,3,0.7709551909282791,0.37853547363266765,0.02109423115179737,0.3574412424808703,0.059202448324342155,0.20482083556211986,0.37853547363266765
external_fixed_centers,20260727T120143Z-stats-ceb-full-no-refit-v1__stats-ce--fa1db4e3efb6--_no_refit__stats_ceb_multiregion_count__query_id-15,1.5,2,0.7026507522004452,0.37671218480334323,0.01263826127583878,0.36407392352750445,0.06632091056446708,0.37671218480334323,0.19289298110468525
external_fixed_centers,20260727T120200Z-stats-ceb-full-no-refit-v1__stats-ce--eb48bb0b100d--_no_refit__stats_ceb_multiregion_count__query_id-16,1.5,0,0.6875181505193854,0.40475586918171,0.08004188466638695,0.40475586918171,0.06100431023519509,0.3247139845153231,0.2095258360677718
external_fixed_centers,20260727T120215Z-stats-ceb-full-no-refit-v1__stats-ce--e61d25524c7c--_no_refit__stats_ceb_multiregion_count__query_id-17,1.5,1,0.1790924722270059,0.9967604217195585,0.9947622856262882,0.0010537175913215683,0.9967604217195585,0.0019981360932702884,0.0001877245958495859
external_fixed_centers,20260727T120234Z-stats-ceb-full-no-refit-v1__stats-ce--b1b6578c060b--_no_refit__stats_ceb_multiregion_count__query_id-18,1.5,1,0.3288031304751917,0.9619018726311966,0.9362728735764935,0.010390222099612085,0.9619018726311966,0.025628999054703217,0.002078906214488005
external_fixed_centers,20260727T120253Z-stats-ceb-full-no-refit-v1__stats-ce--6fb8a6573a07--_no_refit__stats_ceb_multiregion_count__query_id-19,1.5,2,0.33324858006697633,0.8793424378336824,0.7954724496945111,0.08386998813917118,0.03312365895133102,0.8793424378336824,0.003663915075815535
external_fixed_centers,20260727T120309Z-stats-ceb-full-no-refit-v1__stats-ce--f90b8fa6e1c6--_no_refit__stats_ceb_multiregion_count__query_id-20,1.5,2,0.6747403975999325,0.5340476241175393,0.30018950144013234,0.2338581226774069,0.08965668980081694,0.5340476241175393,0.1424375634042369
external_fixed_centers,20260727T120324Z-stats-ceb-full-no-refit-v1__stats-ce--06d3fdce2b76--_no_refit__stats_ceb_multiregion_count__query_id-21,1.5,2,0.7006004461975518,0.3803511433902183,0.019280472490954825,0.3610706708992635,0.06660271351200399,0.3803511433902183,0.1919754721985142
external_fixed_centers,20260727T120339Z-stats-ceb-full-no-refit-v1__stats-ce--9fd2158832f7--_no_refit__stats_ceb_multiregion_count__query_id-22,1.5,3,0.770955190542465,0.37853547392496584,0.021094231426789567,0.35744124249817627,0.05920244825248386,0.204820835324374,0.37853547392496584
external_fixed_centers,20260727T120410Z-stats-ceb-full-no-refit-v1__stats-ce--5818fe568b14--_no_refit__stats_ceb_multiregion_count__query_id-23,1.5,2,0.39991615859356305,0.5615386306217361,0.16254276440276622,0.39899586621896993,0.03396138799355155,0.5615386306217361,0.0055041151657424575
external_fixed_centers,20260727T120426Z-stats-ceb-full-no-refit-v1__stats-ce--d2a47dcf4b80--_no_refit__stats_ceb_multiregion_count__query_id-24,1.5,0,0.6804073283089458,0.4043899300561383,0.08043117213436185,0.4043899300561383,0.059531822461093106,0.3239587579217765,0.21211948956099205
external_fixed_centers,20260727T120441Z-stats-ceb-full-no-refit-v1__stats-ce--b92de91365e3--_no_refit__stats_ceb_multiregion_count__query_id-25,1.5,1,0.32104400349018475,0.9643208912269319,0.9412418250723563,0.01065407352291648,0.9643208912269319,0.023079066154575507,0.0019459690955761662
external_fixed_centers,20260727T120458Z-stats-ceb-full-no-refit-v1__stats-ce--009fabcba823--_no_refit__stats_ceb_multiregion_count__query_id-26,1.5,1,0.15303084928467117,0.9978577710064863,0.9964882411451536,0.0006669246858537408,0.9978577710064863,0.0013695298613327334,0.0001057744463272672
external_fixed_centers,20260727T120517Z-stats-ceb-full-no-refit-v1__stats-ce--b78595f21206--_no_refit__stats_ceb_multiregion_count__query_id-27,1.5,3,0.7709552486157579,0.3785354299278461,0.021094190034593008,0.3574412398932531,0.0592024590686942,0.2048208711102066,0.3785354299278461
external_fixed_centers,20260727T120558Z-stats-ceb-full-no-refit-v1__stats-ce--a1744d5d9f76--_no_refit__stats_ceb_multiregion_count__query_id-28,1.5,1,0.22065806635489757,0.9931650626597787,0.9890605649258583,0.002304627316072957,0.9931650626597787,0.004104497733920417,0.00042581229022785376
external_fixed_centers,20260727T120625Z-stats-ceb-full-no-refit-v1__stats-ce--3e12a9896a01--_no_refit__stats_ceb_multiregion_count__query_id-29,1.5,2,0.6994200410924432,0.3836434936554974,0.025319166428601325,0.35832432722689606,0.0669972833361847,0.3836434936554974,0.19103489578142185
external_fixed_centers,20260727T120640Z-stats-ceb-full-no-refit-v1__stats-ce--f42e44dd24b6--_no_refit__stats_ceb_multiregion_count__query_id-31,1.5,1,0.19883404645519365,0.9933875765112251,0.9894719341332989,0.0023750858483883447,0.9933875765112251,0.003915642377926181,0.00032169526246047327
external_fixed_centers,20260727T120704Z-stats-ceb-full-no-refit-v1__stats-ce--4123fef53a01--_no_refit__stats_ceb_multiregion_count__query_id-32,1.5,3,0.7709551942976546,0.37853547107998187,0.021094228750247246,0.3574412423297346,0.05920244895189182,0.2048208376383917,0.37853547107998187
external_fixed_centers,20260727T120747Z-stats-ceb-full-no-refit-v1__stats-ce--4cfa0890dc63--_no_refit__stats_ceb_multiregion_count__query_id-33,1.5,1,0.720854550414443,0.6185743767843057,0.42025653006074715,0.19831784672355857,0.6185743767843057,0.14741059264494571,0.03569718384719007
external_fixed_centers,20260727T120823Z-stats-ceb-full-no-refit-v1__stats-ce--940213eb07bd--_no_refit__stats_ceb_multiregion_count__query_id-35,1.5,3,0.7709551840214992,0.37853547886534084,0.02109423607466221,0.3574412427906786,0.059202447037947255,0.2048208313060334,0.37853547886534084
external_fixed_centers,20260727T120856Z-stats-ceb-full-no-refit-v1__stats-ce--01b8759d412a--_no_refit__stats_ceb_multiregion_count__query_id-36,1.5,3,0.7709551897451445,0.378535474529027,0.021094231995086532,0.3574412425339405,0.05920244810398213,0.2048208348330503,0.378535474529027
external_fixed_centers,20260727T120928Z-stats-ceb-full-no-refit-v1__stats-ce--baa21348fcba--_no_refit__stats_ceb_multiregion_count__query_id-37,1.5,1,0.36609393052999956,0.9409576509564551,0.9049242624387425,0.019528762644248545,0.9409576509564551,0.03603338851771264,0.003480197881583722
external_fixed_centers,20260727T120952Z-stats-ceb-full-no-refit-v1__stats-ce--3dea5d36442c--_no_refit__stats_ceb_multiregion_count__query_id-38,1.5,3,0.7709552697818179,0.37853541389215883,0.02109417494832888,0.35744123894382995,0.059202463010894275,0.20482088415311706,0.37853541389215883
external_fixed_centers,20260727T121049Z-stats-ceb-full-no-refit-v1__stats-ce--9c378f93220d--_no_refit__stats_ceb_multiregion_count__query_id-39,1.5,3,0.7709552009329858,0.37853546605296284,0.021094224020860697,0.35744124203210215,0.0592024501877291,0.20482084172720597,0.37853546605296284
external_fixed_centers,20260727T121121Z-stats-ceb-full-no-refit-v1__stats-ce--a42d2ecd145a--_no_refit__stats_ceb_multiregion_count__query_id-40,1.5,3,0.770955185323541,0.3785354778788957,0.021094235146621065,0.3574412427322746,0.05920244728045388,0.2048208321083759,0.3785354778788957
external_fixed_centers,20260727T121153Z-stats-ceb-full-no-refit-v1__stats-ce--61f8bf4ebb18--_no_refit__stats_ceb_multiregion_count__query_id-41,1.5,3,0.7709551675584464,0.3785354913379821,0.021094247808842836,0.35744124352913925,0.05920244397168656,0.20482082116119224,0.3785354913379821
external_fixed_centers,20260727T121224Z-stats-ceb-full-no-refit-v1__stats-ce--2365ef160cc8--_no_refit__stats_ceb_multiregion_count__query_id-42,1.5,1,0.43050524327524503,0.9207990663497004,0.8791828246188474,0.031788274046307165,0.9207990663497004,0.04161624173085296,0.005796417873139423
external_fixed_centers,20260727T121246Z-stats-ceb-full-no-refit-v1__stats-ce--bef3f74020aa--_no_refit__stats_ceb_multiregion_count__query_id-43,1.5,3,0.7709552184072741,0.37853545281420165,0.021094211565921783,0.35744124124827986,0.05920245344233325,0.20482085249518536,0.37853545281420165
external_fixed_centers,20260727T121320Z-stats-ceb-full-no-refit-v1__stats-ce--06c758499697--_no_refit__stats_ceb_multiregion_count__query_id-44,1.5,3,0.770955187932594,0.3785354759022406,0.021094233286996722,0.3574412426152439,0.05920244776639269,0.20482083371612292,0.3785354759022406
external_fixed_centers,20260727T121351Z-stats-ceb-full-no-refit-v1__stats-ce--016037691c34--_no_refit__stats_ceb_multiregion_count__query_id-46,1.5,0,0.6931945457449347,0.3864639725219053,0.03882100042513348,0.3864639725219053,0.06271374711517992,0.3476429720967718,0.2031793082661431
external_fixed_centers,20260727T121406Z-stats-ceb-full-no-refit-v1__stats-ce--0990036f0917--_no_refit__stats_ceb_multiregion_count__query_id-47,1.5,3,0.7709553090786933,0.37853538412033805,0.0210941469392098,0.35744123718112825,0.05920247032997669,0.20482090836855707,0.37853538412033805
external_fixed_centers,20260727T121526Z-stats-ceb-full-no-refit-v1__stats-ce--ed7ed30f4959--_no_refit__stats_ceb_multiregion_count__query_id-48,1.5,1,0.3967282840136066,0.904267885997864,0.8459932698794692,0.03262999649209068,0.904267885997864,0.05827461611839476,0.004827501391650623
external_fixed_centers,20260727T121542Z-stats-ceb-full-no-refit-v1__stats-ce--c6f3d13743a0--_no_refit__stats_ceb_multiregion_count__query_id-49,1.5,3,0.7709553018618487,0.3785353895879116,0.021094152083064033,0.3574412375048476,0.05920246898583221,0.20482090392140864,0.3785353895879116
external_fixed_centers,20260727T121648Z-stats-ceb-full-no-refit-v1__stats-ce--816d4588344d--_no_refit__stats_ceb_multiregion_count__query_id-50,1.5,3,0.770955253470466,0.3785354262498546,0.021094186574363794,0.3574412396754908,0.0592024599728885,0.20482087410176616,0.3785354262498546
external_fixed_centers,20260727T121730Z-stats-ceb-full-no-refit-v1__stats-ce--4cbe11eb13e9--_no_refit__stats_ceb_multiregion_count__query_id-51,1.5,3,0.770955280119405,0.37853540606026753,0.021094167580140155,0.3574412384801274,0.05920246493628026,0.2048208905233247,0.37853540606026753
external_fixed_centers,20260727T121825Z-stats-ceb-full-no-refit-v1__stats-ce--20faaaceabc6--_no_refit__stats_ceb_multiregion_count__query_id-52,1.5,3,0.7709552979561768,0.37853539254689866,0.02109415486685795,0.3574412376800407,0.05920246825839691,0.20482090151466378,0.37853539254689866
external_fixed_centers,20260727T121931Z-stats-ceb-full-no-refit-v1__stats-ce--6bd8e852fe89--_no_refit__stats_ceb_multiregion_count__query_id-53,1.5,1,0.20214540524980643,0.9950221616304916,0.9919558228101961,0.0016139995473155836,0.9950221616304916,0.0030663388202955082,0.00029750000189730433
external_fixed_centers,20260727T121949Z-stats-ceb-full-no-refit-v1__stats-ce--65af180658cd--_no_refit__stats_ceb_multiregion_count__query_id-54,1.5,3,0.7709552567778506,0.3785354237441361,0.021094184217001044,0.3574412395271351,0.05920246058889222,0.2048208761398366,0.3785354237441361
external_fixed_centers,20260727T122034Z-stats-ceb-full-no-refit-v1__stats-ce--99eb8577f8f9--_no_refit__stats_ceb_multiregion_count__query_id-55,1.5,1,0.2970644530655616,0.9737703813448961,0.9603306017899093,0.011184449040970915,0.9737703813448961,0.013439779554986868,0.0016053900591462287
external_fixed_centers,20260727T122053Z-stats-ceb-full-no-refit-v1__stats-ce--0f5ee8601132--_no_refit__stats_ceb_multiregion_count__query_id-56,1.5,1,0.19601217499151627,0.9953208567564189,0.9924660145753361,0.0015504619248289959,0.9953208567564189,0.002854842181082779,0.00027383913766923214
external_fixed_centers,20260727T122119Z-stats-ceb-full-no-refit-v1__stats-ce--56d71e5fa919--_no_refit__stats_ceb_multiregion_count__query_id-57,1.5,1,0.730509975707371,0.7217352461324873,0.576134442272465,0.10121288040519404,0.7217352461324873,0.14560080386002222,0.03145106960229652
external_fixed_centers,20260727T122159Z-stats-ceb-full-no-refit-v1__stats-ce--9f26aa4328b9--_no_refit__stats_ceb_multiregion_count__query_id-59,1.5,3,0.7709553085530995,0.37853538451853447,0.02109414731383008,0.3574412372047044,0.05920247023208431,0.20482090804467676,0.37853538451853447
external_fixed_centers,20260727T122319Z-stats-ceb-full-no-refit-v1__stats-ce--27ab191ab1e8--_no_refit__stats_ceb_multiregion_count__query_id-60,1.5,1,0.2370732428435913,0.9897825004479738,0.9840973188403219,0.00391070100404139,0.9897825004479738,0.005685181607651829,0.0006216169403328556
external_fixed_centers,20260727T122344Z-stats-ceb-full-no-refit-v1__stats-ce--012a0caf9bdf--_no_refit__stats_ceb_multiregion_count__query_id-61,1.5,3,0.7709551852254027,0.3785354779532466,0.02109423521656989,0.3574412427366767,0.059202447262175516,0.20482083204790114,0.3785354779532466
external_fixed_centers,20260727T122417Z-stats-ceb-full-no-refit-v1__stats-ce--97a6df2a45af--_no_refit__stats_ceb_multiregion_count__query_id-62,1.5,1,0.7103387903862746,0.674611902105533,0.5242077281551353,0.1427056761974326,0.674611902105533,0.1504041739503977,0.03227824774663669
external_fixed_centers,20260727T122500Z-stats-ceb-full-no-refit-v1__stats-ce--3ebe0da05cca--_no_refit__stats_ceb_multiregion_count__query_id-63,1.5,3,0.770955158811127,0.3785354979650757,0.021094254043570237,0.35744124392150545,0.05920244234248916,0.2048208157709296,0.3785354979650757
external_fixed_centers,20260727T122532Z-stats-ceb-full-no-refit-v1__stats-ce--9cf952e26959--_no_refit__stats_ceb_multiregion_count__query_id-64,1.5,3,0.7709551943545072,0.37853547103690954,0.021094228709725105,0.35744124232718444,0.05920244896248067,0.2048208376734252,0.37853547103690954
external_fixed_centers,20260727T122603Z-stats-ceb-full-no-refit-v1__stats-ce--e6562b44f063--_no_refit__stats_ceb_multiregion_count__query_id-65,1.5,3,0.7709551809826599,0.3785354811676081,0.021094238240620344,0.35744124292698776,0.059202446471960275,0.20482082943344387,0.3785354811676081
external_fixed_centers,20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,1.5,3,0.7709551792103219,0.37853548251035635,0.02109423950386935,0.357441243006487,0.05920244614186047,0.20482082834129609,0.37853548251035635
external_fixed_centers,20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,1.5,3,0.7709551511948295,0.3785355037352919,0.0210942594721531,0.3574412442631388,0.059202440923945804,0.20482081107762354,0.3785355037352919
external_fixed_centers,20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,1.5,1,0.5986637829074215,0.8229608695866617,0.7246151209581065,0.06209095388440501,0.8229608695866617,0.09834574862855518,0.01660242790037785
external_fixed_centers,20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,1.5,3,0.7709553028221562,0.37853538886037025,0.021094151398598215,0.35744123746177203,0.059202469164690415,0.20482090451316728,0.37853538886037025
external_fixed_centers,20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,1.5,1,0.29399825343590713,0.978681028598369,0.966624449080075,0.007790049205549414,0.978681028598369,0.012056579518294001,0.0014723426777874808
external_fixed_centers,20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,1.5,1,0.5465523499463129,0.8318360161597295,0.7323097146667179,0.056029144083882425,0.8318360161597295,0.0995263014930115,0.012608538263376512
external_fixed_centers,20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,1.5,1,0.5636116205535551,0.8261686764198919,0.7422440167447633,0.07470054954345551,0.8261686764198919,0.08392465967512867,0.015206114361523863
external_fixed_centers,20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,1.5,1,0.37716536816976937,0.9397017769933871,0.9113992021935622,0.028302574799824842,0.9397017769933871,0.027784090181047445,0.004211558025740591
external_fixed_centers,20260727T124329Z-stats-ceb-full-no-refit-v1__stats-ce--72f3957fc57f--_no_refit__stats_ceb_multiregion_count__query_id-75,1.5,1,0.46130333614079533,0.883902416342333,0.8291365873995848,0.05288064204988674,0.883902416342333,0.05476582894274813,0.00845111266503208
external_fixed_centers,20260727T124408Z-stats-ceb-full-no-refit-v1__stats-ce--1cc84b23aa7c--_no_refit__stats_ceb_multiregion_count__query_id-76,1.5,2,0.6830199872132271,0.43846895900664923,0.12408367802510284,0.3143852809815464,0.07342255595261797,0.43846895900664923,0.17372320405918637
external_fixed_centers,20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,1.5,0,0.6861867472053103,0.4046571683838112,0.07995388004843201,0.4046571683838112,0.06072401025370595,0.3247032883353792,0.2099155330271037
external_fixed_centers,20260727T124443Z-stats-ceb-full-no-refit-v1__stats-ce--447eaf57f536--_no_refit__stats_ceb_multiregion_count__query_id-78,1.5,1,0.48757009398237705,0.8360809335972,0.7498741320637288,0.06697831080431409,0.8360809335972,0.08620680153347121,0.01073395406501478
external_fixed_centers,20260727T124504Z-stats-ceb-full-no-refit-v1__stats-ce--13f9ab609c86--_no_refit__stats_ceb_multiregion_count__query_id-79,1.5,1,0.23813344485222995,0.9891290379403197,0.9830925964863767,0.004184949846561665,0.9891290379403197,0.0060364414539429605,0.0006495707591756294
external_fixed_centers,20260727T124534Z-stats-ceb-full-no-refit-v1__stats-ce--32c1d4057729--_no_refit__stats_ceb_multiregion_count__query_id-80,1.5,3,0.7709551746482685,0.3785354859666323,0.02109424275551136,0.3574412432111209,0.0592024452921733,0.20482082553007344,0.3785354859666323
external_fixed_centers,20260727T124605Z-stats-ceb-full-no-refit-v1__stats-ce--ef81c83fd74c--_no_refit__stats_ceb_multiregion_count__query_id-81,1.5,3,0.7709551378347923,0.3785355138570489,0.021094268994638676,0.35744124486241025,0.059202438435624886,0.20482080284491597,0.3785355138570489
external_fixed_centers,20260727T124637Z-stats-ceb-full-no-refit-v1__stats-ce--c4f2117cdeca--_no_refit__stats_ceb_multiregion_count__query_id-82,1.5,3,0.7709551781962096,0.3785354832786621,0.021094240226686378,0.3574412430519757,0.059202445952981034,0.20482082771638116,0.3785354832786621
external_fixed_centers,20260727T124708Z-stats-ceb-full-no-refit-v1__stats-ce--fd67457a2e36--_no_refit__stats_ceb_multiregion_count__query_id-83,1.5,1,0.5108080337684338,0.7849096820307354,0.6647782204104327,0.12013146162030276,0.7849096820307354,0.0816633732498447,0.013295483099117133
external_fixed_centers,20260727T124728Z-stats-ceb-full-no-refit-v1__stats-ce--348f5142df9f--_no_refit__stats_ceb_multiregion_count__query_id-84,1.5,3,0.7709551633888488,0.37853549449692825,0.021094250780759216,0.35744124371616903,0.059202443195094656,0.20482081859180795,0.37853549449692825
external_fixed_centers,20260727T124759Z-stats-ceb-full-no-refit-v1__stats-ce--fc3567017f16--_no_refit__stats_ceb_multiregion_count__query_id-85,1.5,1,0.35551600755608775,0.9369106366598923,0.9068563432710482,0.030054293388844015,0.9369106366598923,0.029406673757093466,0.0036283961941702618
external_fixed_centers,20260727T124822Z-stats-ceb-full-no-refit-v1__stats-ce--984caf793334--_no_refit__stats_ceb_multiregion_count__query_id-86,1.5,0,0.6721272450682095,0.4736966454318072,0.23357660651739443,0.4736966454318072,0.053030173568953454,0.2331531420848267,0.24012003891441275
external_fixed_centers,20260727T124837Z-stats-ceb-full-no-refit-v1__stats-ce--3ad4fbb43134--_no_refit__stats_ceb_multiregion_count__query_id-87,1.5,1,0.19238258783575599,0.9949457561899593,0.9916994978922244,0.0015503938555187695,0.9949457561899593,0.003246258297734859,0.00025759165678713677
