condition_id,database_sweep_id,dataset_id,runtime_config_id,corpus_id,corpus_cell_id,logical_question_id,execution_strategy,query_sweep_id,query_run_id,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,fdw_remote_probe_status,warmup_run_flag,sql_normalized_hash,rendered_sql_hash,plan_fingerprint,remote_plan_fingerprint,remote_plan_fingerprints_json,param_json,expected_shape_tags,collection_dir,source_sql_file,query_sql_file,query_bindings_file,coordinator_node,created_at_utc,query_started_at_unix,query_finished_at_unix,repetition_index,run_order,cache_policy,same_instance_previous_execution_gap_seconds,psql_variables_json,pg_options_json,work_mem,fetch_size,fdw_server_options_json,network_profile_json,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,citus_top_task_count,citus_map_merge_job_count,citus_dependent_map_task_count_sum,citus_dependent_merge_task_count_sum,citus_repartition_fanout_ratio,citus_plan_locality_class,remote_citus_tasks_shown_none_count,remote_citus_task_list_available_count,remote_citus_tuple_bytes_unsupported_count,remote_citus_map_merge_job_count_sum,remote_citus_dependent_map_task_count_sum,remote_citus_dependent_merge_task_count_sum,remote_citus_repartition_fanout_ratio_max,remote_citus_router_single_task_count,remote_citus_reference_join_candidate_count,remote_citus_colocated_join_candidate_count,remote_citus_repartition_mapmerge_count,remote_citus_plan_locality_classes,remote_citus_dominant_plan_locality_class,citus_repartition_observed_v2,worker_task_tuple_bytes_sum,worker_task_tuple_bytes_cv,worker_task_tuple_bytes_max_share,worker_task_tuple_bytes_isf,dataset_profile_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,runtime_sensitivity,elapsed_seconds,shared_blks_hit_sum,shared_blks_read_sum,shared_hit_ratio,temp_blks_read_sum,temp_blks_written_sum,hard_timeout_seconds,timeout_phase,remote_region_count,remote_region_observed_count,remote_region_missing_count,remote_region_evidence_completeness,remote_region_parse_success_count,remote_region_parse_partial_count,remote_region_rows_available_count,remote_region_time_available_count,remote_region_task_count_available_count,remote_region_actual_rows_min,remote_region_actual_rows_max,remote_region_actual_rows_mean,remote_region_actual_rows_imbalance_ratio,remote_region_tuple_bytes_min,remote_region_tuple_bytes_max,remote_region_tuple_bytes_mean,remote_region_tuple_bytes_imbalance_ratio,remote_region_task_count_min,remote_region_task_count_max,remote_region_task_count_mean,remote_region_task_count_imbalance_ratio,remote_region_plan_fingerprint_all_same,remote_region_actual_time_min,remote_region_actual_time_max,remote_region_actual_time_mean,legacy_fanin_to_result_bytes_proxy,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots,citus_tasks_shown_none,worker_task_actual_rows_min,worker_task_actual_rows_max,worker_task_scan_actual_rows_min,worker_task_scan_actual_rows_max,worker_task_actual_time_min,worker_task_actual_time_max,worker_task_has_join,worker_task_has_aggregate,worker_task_has_sort,worker_task_has_blocking_operator,worker_task_has_parallel_operator,worker_task_has_hash,worker_task_has_materialize,worker_task_shared_read_sum,worker_task_shared_hit_sum,worker_task_temp_read_sum,worker_task_temp_written_sum,worker_task_region_count,worker_task_node_type_counts_json,worker_task_scan_type_counts_json,worker_task_node_type_unknown_count,worker_task_node_type_unknown_set_json,fdw_foreign_scan_count,foreign_scan_filter_present_count,foreign_scan_filter_pushdown_match_count,fdw_local_filter_after_remote_count,fdw_local_filter_after_remote_flag,remote_sql_where_present_count,remote_sql_group_by_present_count,remote_sql_order_by_present_count,remote_sql_limit_present_count,remote_sql_pushdown_filter_ratio,aggregate_above_foreign_scan_count,sort_above_foreign_scan_count,limit_above_foreign_scan_count,aggregate_pushdown_missed_flag,sort_pushdown_missed_flag,limit_pushdown_missed_flag,async_remote_scan_present,async_remote_scan_count,serial_remote_region_scan_count,remote_to_foreign_scan_rows_ratio,foreign_scan_to_final_rows_ratio,post_fdw_filter_reduction_ratio,projection_width_expansion_ratio,main_spill_blocks_sum,remote_spill_blocks_sum,fdw_pushdown_fidelity_contract,pushdown_fidelity_component_count,pushdown_fidelity_evidence_status,pushdown_miss_reason_codes,pushdown_fidelity_score,pushdown_miss_score,network_intervention_apply_status,network_intervention_reset_status
cond-8e10f074460e2452d761,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,etl_global_user_default__dataset-pilot-balanced-v1__runtime-default,global_user_topk,etl_materialized,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223007Z-repeatability-v1__pilot-balanced-v1_--24ccfd75cda8--_etl_global_user_topk__lookback_days-14__limit_k-50,etl_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_global_user_topk__lookback_days-14__limit_k-50,gac_etl_global_user_topk,completed,False,0,0,disabled,false,4a27f803f8f256509e176c3d58a7f97d6d04e936b6cf8cf3f765819290415fb1,61e3f8ce7d345593093de6ad29c628413c01497b5b8741fca546abc2f7798d2f,1e53bc6d8b2a2515ebe630e34f2ec79779da70ef99adc8c1b1fd1fa9369b4e2a,,,"{""limit_k"":50,""lookback_days"":14}","local_etl_read,non_colocated_join_materialized,topk",query-collections/20260724T223007Z-repeatability-v1__pilot-balanced-v1_--24ccfd75cda8--_etl_global_user_topk__lookback_days-14__limit_k-50,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/etl_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_global_user_topk__lookback_days-14__limit_k-50.sql,query-collections/20260724T223007Z-repeatability-v1__pilot-balanced-v1_--24ccfd75cda8--_etl_global_user_topk__lookback_days-14__limit_k-50/input/query.sql,query-collections/20260724T223007Z-repeatability-v1__pilot-balanced-v1_--24ccfd75cda8--_etl_global_user_topk__lookback_days-14__limit_k-50/input/query_bindings.json,eu-analytics-1,20260724T223007Z,1784932215.674311,1784932215.715320,2,1,mixed_cache_repeatability_audit,,"{""limit_k"":""50"",""lookback_days"":""14""}",{},,,,{},,,,,,,,,,,0,0,0,,,,,0,0,0,0,,,0,,,,,pilot-balanced-v1,negative_control,nan,well_reduced_localized,repeatability,,0.041009,7.0,0.0,1.0,0.0,0.0,900,,2,0,2,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,32.0,2.0,2.0,4.0,1.0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,fdw_pushdown_fidelity_v1,0,not_applicable_no_fdw,,,,,
cond-2f7c5c4be6cf31156182,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default,tenant_tier_daily_join,multiregion_union,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223022Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100,mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_tier_left_join__lookback_days-1__limit_k-100,gac_fdw_multiregion_tenant_tier_left_join,completed,False,0,0,disabled,false,6e73a978c53e3a15d17c9b2b0c114f7d6625b2abfa4881b8e57d6116a182485c,cb81baa83c18667b2cae1744ae326e16b449493bcff2e4d3409b74cc9949f9fc,bdfca485aa65d92fcbb2e852bdda362394cf31488e71885ae984fe8d8ed2637f,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_002""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_002""}]","{""limit_k"":100,""lookback_days"":1}","fdw_remote_join,reference_join,outer_join,fdw_union_all,daily_group_by",query-collections/20260724T223022Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_tier_left_join__lookback_days-1__limit_k-100.sql,query-collections/20260724T223022Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100/input/query.sql,query-collections/20260724T223022Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100/input/query_bindings.json,eu-analytics-1,20260724T223022Z,1784932229.160271,1784932231.680472,1,2,mixed_cache_repeatability_audit,,"{""limit_k"":""100"",""lookback_days"":""1""}",{},,,,{},,,,,,,,,,,0,4,0,,,,,2,0,0,0,"distributed_task_plan,router_single_task",distributed_task_plan,0,9632768.0,0.2299043869228169,0.023386839587541192,1.5435314127777187,pilot-balanced-v1,baseline,nan,gac_finalization_heavy,repeatability,,2.520202,6.0,0.0,1.0,0.0,0.0,900,,2,2,0,1.0,4,0,2,2,2,201000.0,201000.0,201000.0,1.0,4815872.0,4815872.0,4815872.0,1.0,33.0,33.0,33.0,1.0,true,301.376,333.531,317.45349999999996,471.4111111111111,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,1000.0,9400.0,1000.0,9400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":66}","{""seq_scan"":66}",0.0,[],4,2,0,2,1,0,0,0,0,0.0,4,4,4,1,1,1,0,0,4,27.145654669457763,2468.1666666666665,27.145654669457763,1.6666666666666667,0.0,3712.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned,projection_width_expansion",0.12,0.88,,
cond-4f778474755e588e8aa1,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,multiregion_union,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223038Z-repeatability-v1__pilot-balanced-v1_--b236a78a235a--_rollup__lookback_days-7__min_value-900__limit_k-10,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-900__limit_k-10,gac_fdw_multiregion_daily_tenant_rollup,completed,False,0,0,disabled,false,bd2869d4baf6a1b37f3bc14e1f26b15ced24803fb049e074025947925c37329f,2769e08c21b84a8548ce4f596ca4f370864cc77755b7be964a6b72f7cca45e52,0914b69a9ec4adcafd4187e94889f978fc7828e5e70ba0b441e3875f45330c49,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""limit_k"":10,""lookback_days"":7,""min_value"":900}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",query-collections/20260724T223038Z-repeatability-v1__pilot-balanced-v1_--b236a78a235a--_rollup__lookback_days-7__min_value-900__limit_k-10,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-900__limit_k-10.sql,query-collections/20260724T223038Z-repeatability-v1__pilot-balanced-v1_--b236a78a235a--_rollup__lookback_days-7__min_value-900__limit_k-10/input/query.sql,query-collections/20260724T223038Z-repeatability-v1__pilot-balanced-v1_--b236a78a235a--_rollup__lookback_days-7__min_value-900__limit_k-10/input/query_bindings.json,eu-analytics-1,20260724T223038Z,1784932245.158578,1784932245.640328,1,3,mixed_cache_repeatability_audit,,"{""limit_k"":""10"",""lookback_days"":""7"",""min_value"":""900""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,959088.0,0.15853766043741774,0.022421300235223464,1.4349632150543017,pilot-balanced-v1,baseline,nan,gac_finalization_heavy,repeatability,,0.481751,12.0,0.0,1.0,0.0,0.0,900,,2,2,0,1.0,2,0,2,2,2,19706.0,20229.0,19967.5,1.0130962814573683,473088.0,485376.0,479232.0,1.0128205128205128,32.0,32.0,32.0,1.0,true,89.457,126.497,107.977,299.8,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,410.0,886.0,410.0,886.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,2,2,1,1,1,0,0,2,4.440182343784746,899.4,4.440182343784746,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned",0.2,0.8,,
cond-2934cc7da1de670fd716,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,multiregion_union,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223052Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-3__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,completed,False,0,0,disabled,false,bd2869d4baf6a1b37f3bc14e1f26b15ced24803fb049e074025947925c37329f,8faf501a479c403b63bf6a77a20e8c0b64020a4fd46ea0b2804619c4c436aec1,0914b69a9ec4adcafd4187e94889f978fc7828e5e70ba0b441e3875f45330c49,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""limit_k"":50,""lookback_days"":3,""min_value"":0}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",query-collections/20260724T223052Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-3__min_value-0__limit_k-50.sql,query-collections/20260724T223052Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50/input/query.sql,query-collections/20260724T223052Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50/input/query_bindings.json,eu-analytics-1,20260724T223052Z,1784932259.132296,1784932261.672084,4,4,mixed_cache_repeatability_audit,,"{""limit_k"":""50"",""lookback_days"":""3"",""min_value"":""0""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,9602048.0,0.16482385613563982,0.023461661512210727,1.5015463367814865,pilot-balanced-v1,baseline,nan,gac_finalization_heavy,repeatability,,2.539789,12.0,0.0,1.0,0.0,0.0,900,,2,2,0,1.0,2,0,2,2,2,200000.0,200000.0,200000.0,1.0,4800512.0,4800512.0,4800512.0,1.0,32.0,32.0,32.0,1.0,true,294.301,340.168,317.2345,256.06,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,4000.0,9400.0,4000.0,9400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,2,2,1,1,1,0,0,2,10.414225832487178,768.18,10.414225832487178,1.0,0.0,3712.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned",0.2,0.8,,
cond-7a5d985fe2a5157c737d,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,fdw_raw,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223108Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900,gac_fdw_daily_rollup,completed,False,0,0,disabled,false,9ca5efda914efa5fb2be62ba900a9878bc9b7b8d164b54ccc1b0460c31c4a906,afd83510ba194b702176a5a86bd79e2c9d7ca64b5ae8787bf6fe931eac140521,a06d4c20eed1c4c4ed318c04134cf1cdb07eee489eccd4c3298e03039af1d8f2,e158e96576e0bacdfd19c0a60916edb899ec87d347f8770a3d93996295fe828c,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""}]","{""lookback_days"":14,""min_value"":900}","fdw_remote_scan,remote_aggregate_candidate,coordinator_fanin",query-collections/20260724T223108Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900.sql,query-collections/20260724T223108Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900/input/query.sql,query-collections/20260724T223108Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900/input/query_bindings.json,eu-analytics-1,20260724T223108Z,1784932276.059523,1784932276.294281,0,5,mixed_cache_repeatability_audit,,"{""lookback_days"":""14"",""min_value"":""900""}",{},,,,{},,,,,,,,,,,0,1,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,321440.0,0.11936112347203368,0.03822797411647586,1.2232951717272276,pilot-balanced-v1,baseline,nan,gac_finalization_heavy,repeatability,,0.234759,3.0,0.0,1.0,0.0,0.0,900,,1,1,0,1.0,1,0,1,1,1,20229.0,20229.0,20229.0,1.0,323584.0,323584.0,323584.0,1.0,32.0,32.0,32.0,1.0,true,97.07,97.07,97.07,302.43333333333334,32.0,1.0,2.0,2.0,1.0,32.0,32.0,false,432.0,794.0,432.0,794.0,,,false,false,false,false,false,false,false,,,,,1,"{""Seq Scan"":32}","{""seq_scan"":32}",0.0,[],1,1,0,1,1,1,0,0,0,0.0,1,1,0,1,1,0,0,0,0,2.2295822770858593,604.8666666666667,2.2295822770858593,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,4,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned",0.25,0.75,,
cond-7a5d985fe2a5157c737d,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,fdw_raw,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223122Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900,gac_fdw_daily_rollup,completed,False,0,0,disabled,false,9ca5efda914efa5fb2be62ba900a9878bc9b7b8d164b54ccc1b0460c31c4a906,afd83510ba194b702176a5a86bd79e2c9d7ca64b5ae8787bf6fe931eac140521,a06d4c20eed1c4c4ed318c04134cf1cdb07eee489eccd4c3298e03039af1d8f2,e158e96576e0bacdfd19c0a60916edb899ec87d347f8770a3d93996295fe828c,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""}]","{""lookback_days"":14,""min_value"":900}","fdw_remote_scan,remote_aggregate_candidate,coordinator_fanin",query-collections/20260724T223122Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900.sql,query-collections/20260724T223122Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900/input/query.sql,query-collections/20260724T223122Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900/input/query_bindings.json,eu-analytics-1,20260724T223122Z,1784932289.736903,1784932289.999433,4,6,mixed_cache_repeatability_audit,13.442621946334839,"{""lookback_days"":""14"",""min_value"":""900""}",{},,,,{},,,,,,,,,,,0,1,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,321440.0,0.11936112347203368,0.03822797411647586,1.2232951717272276,pilot-balanced-v1,baseline,nan,gac_finalization_heavy,repeatability,,0.262531,3.0,0.0,1.0,0.0,0.0,900,,1,1,0,1.0,1,0,1,1,1,20229.0,20229.0,20229.0,1.0,323584.0,323584.0,323584.0,1.0,32.0,32.0,32.0,1.0,true,109.349,109.349,109.349,302.4,32.0,1.0,2.0,2.0,1.0,32.0,32.0,false,432.0,794.0,432.0,794.0,,,false,false,false,false,false,false,false,,,,,1,"{""Seq Scan"":32}","{""seq_scan"":32}",0.0,[],1,1,0,1,1,1,0,0,0,0.0,1,1,0,1,1,0,0,0,0,2.2298280423280423,604.8,2.2298280423280423,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,4,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned",0.25,0.75,,
cond-fb730b7faa8045049194,20260724T222841Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,repeatability-v1,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,fdw_raw,20260724T223007Z-repeatability-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260724T223137Z-repeatability-v1__pilot-balanced-v1_--29477138269d--_event_filter_summary__lookback_days-3__min_value-0,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-3__min_value-0,gac_fdw_event_filter_summary,completed,False,0,0,disabled,false,a7146795bb876e221ccaf47d628c615a4287e7fdd0437ff97deb144170bf00fa,8371ae7b149582076ebf914a088e6caf31eaca1d62fe538b139515b5c2b87bf5,0f7dd07f6bfadf62a14fa18bcd759310c87f7c506ff641e84b93051dd642bd17,e158e96576e0bacdfd19c0a60916edb899ec87d347f8770a3d93996295fe828c,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""}]","{""lookback_days"":3,""min_value"":0}","fdw_remote_scan,selective_filter,remote_aggregate_candidate",query-collections/20260724T223137Z-repeatability-v1__pilot-balanced-v1_--29477138269d--_event_filter_summary__lookback_days-3__min_value-0,master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-3__min_value-0.sql,query-collections/20260724T223137Z-repeatability-v1__pilot-balanced-v1_--29477138269d--_event_filter_summary__lookback_days-3__min_value-0/input/query.sql,query-collections/20260724T223137Z-repeatability-v1__pilot-balanced-v1_--29477138269d--_event_filter_summary__lookback_days-3__min_value-0/input/query_bindings.json,eu-analytics-1,20260724T223137Z,1784932304.511821,1784932305.581892,4,7,mixed_cache_repeatability_audit,,"{""lookback_days"":""3"",""min_value"":""0""}",{},,,,{},,,,,,,,,,,0,1,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,3201024.0,0.13612912903914648,0.03902751119641715,1.2488803582853487,pilot-balanced-v1,baseline,nan,well_reduced_localized,repeatability,,1.070073,0.0,0.0,,0.0,0.0,900,,1,1,0,1.0,1,0,1,1,1,200000.0,200000.0,200000.0,1.0,3200000.0,3200000.0,3200000.0,1.0,32.0,32.0,32.0,1.0,true,250.227,250.227,250.227,3794.0,32.0,1.0,2.0,2.0,1.0,32.0,32.0,false,4000.0,7800.0,4000.0,7800.0,,,false,false,false,false,false,false,false,,,,,1,"{""Seq Scan"":32}","{""seq_scan"":32}",0.0,[],1,1,0,1,1,1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,10.542962572482868,18970.0,10.542962572482868,0.5,0.0,1466.0,fdw_pushdown_fidelity_v1,3,available,"local_filter_after_remote,aggregate_not_pushdowned",0.3333333333333333,0.6666666666666667,,
