experiment_id,state_id,state_name,placement_state_id,placement_action,logical_data_contract_id,execution_condition_id,query_condition_id,pairing_key,logical_question_id,physical_strategy_id,execution_strategy,template_id,param_json,rendered_sql_path,rendered_sql_sha256,dataset_id,runtime_config_id,target_group,source_corpus_cell_id,source_instance_id,planned_repetitions
pressure-worker-skew-smoke-v1,B,skew_dispersed,hot_shards_dispersed,disperse_hot_shards,pilot-skew-heavy-v1-seed-42,confirm-skew-v1::B::hot_worker_probe,hot_worker_probe,hot_worker_probe,top_tenants,hot_worker_cpu_probe,multiregion_union,gac_fdw_multiregion_hot_worker_probe,"{""cpu_terms"":64,""eu_hot_tenant_max"":10,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10010,""us_hot_tenant_min"":10001}",master-regimes/generated/corpus/pressure-worker-skew-smoke-v1-source/groups/pressure-worker-skew-smoke-v1-source__pilot-skew-heavy-v1__default__analytics_clients/queries/pressure_worker_hot_scan__gac_fdw_multiregion_hot_worker_probe__eu_hot_tenant_min-1__eu_hot_tenant_max-10__us_hot_tenant_min-10001__us_hot_tenant_max-10010__cpu_terms-64.sql,0494360bf683a8b47f304436cc3672ee2dec472663fa19cb4cdafaed3563ff63,pilot-skew-heavy-v1,default,analytics_clients,pressure_worker_hot_scan,pressure_worker_hot_scan__gac_fdw_multiregion_hot_worker_probe__eu_hot_tenant_min-1__eu_hot_tenant_max-10__us_hot_tenant_min-10001__us_hot_tenant_max-10010__cpu_terms-64,3
pressure-worker-skew-smoke-v1,C,skew_concentrated,hot_shards_concentrated,concentrate_hot_shards,pilot-skew-heavy-v1-seed-42,confirm-skew-v1::C::hot_worker_probe,hot_worker_probe,hot_worker_probe,top_tenants,hot_worker_cpu_probe,multiregion_union,gac_fdw_multiregion_hot_worker_probe,"{""cpu_terms"":64,""eu_hot_tenant_max"":10,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10010,""us_hot_tenant_min"":10001}",master-regimes/generated/corpus/pressure-worker-skew-smoke-v1-source/groups/pressure-worker-skew-smoke-v1-source__pilot-skew-heavy-v1__default__analytics_clients/queries/pressure_worker_hot_scan__gac_fdw_multiregion_hot_worker_probe__eu_hot_tenant_min-1__eu_hot_tenant_max-10__us_hot_tenant_min-10001__us_hot_tenant_max-10010__cpu_terms-64.sql,0494360bf683a8b47f304436cc3672ee2dec472663fa19cb4cdafaed3563ff63,pilot-skew-heavy-v1,default,analytics_clients,pressure_worker_hot_scan,pressure_worker_hot_scan__gac_fdw_multiregion_hot_worker_probe__eu_hot_tenant_min-1__eu_hot_tenant_max-10__us_hot_tenant_min-10001__us_hot_tenant_max-10010__cpu_terms-64,3
