query_run_id,k,dominant_cluster,max_membership,nearest_center_distance,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2,membership_c3,distance_c3
20260626T130550Z-clean-run-eu-us-gac-v1__pilot-balanc--d82e9c46f3a5--rollup__lookback_days-14__min_value-500__limit_k-10,4,1,0.9645548117751063,0.19880584997714437,0.9430384760169612,0.01077859821320918,0.9583999438876784,0.9645548117751063,0.19880584997714437,0.02151633575814502,0.7524448417580115,0.0031502542535394155,1.4740853039072015
20260626T130610Z-clean-run-eu-us-gac-v1__pilot-balanc--1b063ad9acc8--_tenant_id-100__us_tenant_id-10005__lookback_days-7,4,0,0.8296462139686736,0.2960067625194234,0.7070288109419651,0.8296462139686736,0.2960067625194234,0.028867993604380672,0.9588890303066735,0.12261740302670841,0.5779907932590125,0.018868389400237173,1.1127739999835344
20260626T130625Z-clean-run-eu-us-gac-v1__pilot-balanc--1ef65b0d2957--__limit_k-250__payload_repeat-64__payload_width-512,4,2,0.9475158828609793,0.187860673934522,0.9147260531702422,0.03278982969073708,0.6097228123918157,0.015262793410916409,0.7968365407954838,0.9475158828609793,0.187860673934522,0.004431494037367134,1.2284248443204924
20260626T130642Z-clean-run-eu-us-gac-v1__pilot-balanc--158df7a31a3c--_tenant_id-10__us_tenant_id-10100__lookback_days-30,4,0,0.8181781651688814,0.3048111736835609,0.6873943342915075,0.8181781651688814,0.3048111736835609,0.030974560021992403,0.9586848004909712,0.13078383087737386,0.5790735441565431,0.0200634439317523,1.1160553254502754
20260626T130657Z-clean-run-eu-us-gac-v1__pilot-balanc--23a2a49d8bde--gion_user_segment_join__lookback_days-7__limit_k-10,4,1,0.959924504270706,0.22320533161826905,0.9371788417743351,0.013414642115674516,0.9950269870313095,0.959924504270706,0.22320533161826905,0.022745662496370864,0.8271285941647858,0.00391519111724858,1.5311720864406537
20260626T130724Z-clean-run-eu-us-gac-v1__pilot-balanc--718fff37ba99--_event_filter_summary__lookback_days-1__min_value-0,4,1,0.9931286304824096,0.10957127510130867,0.9890816901319546,0.00223031419890213,0.9262335845917344,0.9931286304824096,0.10957127510130867,0.004046940350455099,0.7518899159586164,0.0005941149682331395,1.4716141953455373
20260626T130742Z-clean-run-eu-us-gac-v1__pilot-balanc--55f98e4f1321--_rollup__lookback_days-7__min_value-100__limit_k-25,4,1,0.9805196597807684,0.1608960901730522,0.9688920170733363,0.006100014778470258,0.9521149561750389,0.9805196597807684,0.1608960901730522,0.011627642707432053,0.7596842286210218,0.001752682733329276,1.4731909420124312
20260626T130805Z-clean-run-eu-us-gac-v1__pilot-balanc--de45537fb03b--vent_filter_summary__lookback_days-1__min_value-100,4,1,0.9943099272940277,0.10344890051904301,0.9909438980781055,0.0018319747414644056,0.937209499929454,0.9943099272940277,0.10344890051904301,0.0033660292159221994,0.7574731485065305,0.0004920687485857207,1.4847368118011393
20260626T130827Z-clean-run-eu-us-gac-v1__pilot-balanc--c41cb5bf884a--ion_user_segment_join__lookback_days-14__limit_k-50,4,1,0.9460651556221958,0.25211695575840154,0.9156962887672199,0.01820333248090231,1.0048971292561926,0.9460651556221958,0.25211695575840154,0.030368866854975966,0.8400872924966233,0.005362645041925979,1.5413162352446244
20260626T130855Z-clean-run-eu-us-gac-v1__pilot-balanc--c48a9cf08378--tenant_point_rollup__tenant_id-500__lookback_days-1,4,0,0.8551644204832516,0.2778317359469393,0.7513540421137201,0.8551644204832516,0.2778317359469393,0.024438154347839063,0.9642180997098567,0.1038103783695315,0.581185739937448,0.016587046799377923,1.1042821349838214
20260626T130911Z-clean-run-eu-us-gac-v1__pilot-balanc--55e68c7ab971--tenant_id-1000__us_tenant_id-10001__lookback_days-1,4,0,0.8464773223069624,0.30472463741941563,0.7423671692293472,0.8464773223069624,0.30472463741941563,0.02783949802712231,1.0067959121251697,0.10411015307761512,0.6345273611669494,0.021573026588300275,1.1007889365741808
20260626T130926Z-clean-run-eu-us-gac-v1__pilot-balanc--74d36ebae27b--__limit_k-100__payload_repeat-16__payload_width-512,4,2,0.946976315704734,0.1868902422817398,0.9131998318003851,0.03377648390434879,0.600192086221108,0.014981885193067793,0.7977320768754963,0.946976315704734,0.1868902422817398,0.00426531519784946,1.2382901619503122
20260626T130942Z-clean-run-eu-us-gac-v1__pilot-balanc--b9f023966e35--ulti_dimension_rollup__lookback_days-3__limit_k-100,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T130957Z-clean-run-eu-us-gac-v1__pilot-balanc--77a67e0e63c5--rollup__lookback_days-30__min_value-900__limit_k-25,4,2,0.8793555237651689,0.2722679325289172,0.8089925811205204,0.07036294264464849,0.6589973517205919,0.03963981460459027,0.8055787507126948,0.8793555237651689,0.2722679325289172,0.01064171898559229,1.2764386380633082
20260626T131014Z-clean-run-eu-us-gac-v1__pilot-balanc--d11f2e531aed--ion_user_segment_join__lookback_days-14__limit_k-25,4,1,0.946056423889897,0.25212554059236797,0.9156848082341159,0.018208205732985552,1.0048339567559184,0.946056423889897,0.25212554059236797,0.03037161565578105,0.8400865714346144,0.005363754721336391,1.5412521222810667
20260626T131042Z-clean-run-eu-us-gac-v1__pilot-balanc--c6e9577320be--ac_fdw_user_value_topk__lookback_days-3__limit_k-10,4,1,0.9770135975996529,0.16969053269198894,0.9633845556259083,0.007285732312467608,0.9424475767509708,0.9770135975996529,0.16969053269198894,0.01362904197374457,0.7569373940070746,0.002071628114134968,1.463570668399434
20260626T131100Z-clean-run-eu-us-gac-v1__pilot-balanc--4817b8726bc1--gion_tenant_tier_join__lookback_days-1__limit_k-100,4,1,0.852324552261918,0.3676994735342509,0.772248515713691,0.05297809628245668,0.9722345173320709,0.852324552261918,0.3676994735342509,0.08007603654822691,0.8413541834723904,0.014621314907398455,1.5256661369159736
20260626T131122Z-clean-run-eu-us-gac-v1__pilot-balanc--7ffde5e85609--enant_point_rollup__tenant_id-100__lookback_days-30,4,0,0.8153704196270533,0.3079784181943691,0.6829080964270797,0.8153704196270533,0.3079784181943691,0.03157403506280881,0.961012389769865,0.13246232319997356,0.5817845562917036,0.020593222110164393,1.1160689117028806
20260626T131138Z-clean-run-eu-us-gac-v1__pilot-balanc--e83eb0d4b01d--event_filter_summary__lookback_days-14__min_value-0,4,1,0.9947143314872602,0.10127455681735324,0.9915915944100965,0.0017034695914624432,0.9412993261166193,0.9947143314872602,0.10127455681735324,0.0031227370771637615,0.7613903807738199,0.0004594618441135407,1.4890438070162322
20260626T131200Z-clean-run-eu-us-gac-v1__pilot-balanc--f90c228f5947--_event_filter_summary__lookback_days-3__min_value-0,4,1,0.9948024172574633,0.10056978987676717,0.9917339750576978,0.0016776181774781557,0.9397943739185214,0.9948024172574633,0.10056978987676717,0.0030684421997655,0.7607713559830925,0.00045152236529304927,1.4877764857258358
20260626T131223Z-clean-run-eu-us-gac-v1__pilot-balanc--da2ed661107a--__limit_k-100__payload_repeat-16__payload_width-512,4,1,0.9787346173040876,0.15519995361753516,0.965565665051108,0.006387841336347349,0.9031302254712208,0.9787346173040876,0.15519995361753516,0.013168952252979656,0.7011022991942129,0.0017085891065854771,1.4328513849930613
20260626T131243Z-clean-run-eu-us-gac-v1__pilot-balanc--c940e7635951--c_fdw_global_user_join__lookback_days-7__limit_k-50,4,1,0.9915762838288954,0.12419836447884831,0.9867153529499584,0.0027666560711752854,0.9730736481924755,0.9915762838288954,0.12419836447884831,0.004860930878937059,0.7988738708058709,0.0007961292209922806,1.5048242288186016
20260626T131302Z-clean-run-eu-us-gac-v1__pilot-balanc--65e26fa77578--__gac_etl_top_tenants__lookback_days-1__limit_k-100,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T131318Z-clean-run-eu-us-gac-v1__pilot-balanc--9d7beb6724d1--egion_user_value_topk__lookback_days-14__limit_k-25,4,1,0.9789914145533494,0.17086779782631578,0.9667283711373056,0.00673054450441359,0.9763718759459761,0.9789914145533494,0.17086779782631578,0.012263043416043777,0.7914499177160523,0.0020149975261932102,1.4891441861061774
20260626T131341Z-clean-run-eu-us-gac-v1__pilot-balanc--679432c36e79--u_tenant_id-5__us_tenant_id-10010__lookback_days-30,4,0,0.8180102706262987,0.3049359492540129,0.6871050925787867,0.8180102706262987,0.3049359492540129,0.03100436418244398,0.9586855939162666,0.13090517804751195,0.5790809826035782,0.020080187143745352,1.116106087908167
20260626T131357Z-clean-run-eu-us-gac-v1__pilot-balanc--91966bfec999--gion_tenant_tier_join__lookback_days-30__limit_k-10,4,1,0.9274961323145542,0.28430849547348863,0.8883469028690556,0.025785707081763306,0.9962455831076413,0.9274961323145542,0.28430849547348863,0.039149229445498535,0.8607874930029945,0.007568931158183885,1.529984321237816
20260626T131422Z-clean-run-eu-us-gac-v1__pilot-balanc--c3b25af8ea54--c_etl_global_user_topk__lookback_days-3__limit_k-25,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T131437Z-clean-run-eu-us-gac-v1__pilot-balanc--30a0c77d384b--egion_global_user_join__lookback_days-1__limit_k-25,4,1,0.9867691544517477,0.14828107461937637,0.9791582176724577,0.004343276841387259,0.9904328661093915,0.9867691544517477,0.14828107461937637,0.007610936779290018,0.8138752328237625,0.0012766319275749165,1.5203310913984032
20260626T131508Z-clean-run-eu-us-gac-v1__pilot-balanc--56313a27fdf6--etl_global_user_topk__lookback_days-30__limit_k-100,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T131524Z-clean-run-eu-us-gac-v1__pilot-balanc--0d6bb80ab63a--rollup__lookback_days-30__min_value-900__limit_k-10,4,2,0.8772405338253323,0.2746272421379764,0.8056982185299291,0.07154231529540321,0.6602951548567447,0.040551639062562345,0.8054381806639509,0.8772405338253323,0.2746272421379764,0.010665511816702077,1.2854096675296611
20260626T131540Z-clean-run-eu-us-gac-v1__pilot-balanc--cbf459df5024--multi_dimension_rollup__lookback_days-1__limit_k-25,4,1,0.9473086918198793,0.24271740655366023,0.9174776070450193,0.017624726344514632,0.9788815023973843,0.9473086918198793,0.24271740655366023,0.02983108477485998,0.814214419878396,0.005235497060746009,1.4970547504758878
20260626T131601Z-clean-run-eu-us-gac-v1__pilot-balanc--f07c6b54c2c6--lti_dimension_rollup__lookback_days-30__limit_k-100,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T131617Z-clean-run-eu-us-gac-v1__pilot-balanc--897e762e27bf--eu_tenant_id-5__us_tenant_id-10010__lookback_days-7,4,0,0.8341391637359388,0.29256707756666844,0.7147419429807672,0.8341391637359388,0.29256707756666844,0.02805502006400238,0.9590808701097363,0.11939722075517156,0.5777114254207091,0.01840859544488727,1.111480132385758
20260626T131634Z-clean-run-eu-us-gac-v1__pilot-balanc--0c64d0c3490e--__gac_etl_top_tenants__lookback_days-30__limit_k-25,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T131650Z-clean-run-eu-us-gac-v1__pilot-balanc--7108291cff55--enant_point_rollup__tenant_id-1000__lookback_days-7,4,0,0.8285017831038072,0.297915030667242,0.7053735974310237,0.8285017831038072,0.297915030667242,0.02915379979012582,0.9612842202979042,0.1231281856727835,0.5805906048174175,0.01921623143328355,1.112272614698719
20260626T131705Z-clean-run-eu-us-gac-v1__pilot-balanc--2048f214aeae--ultiregion_top_tenants__lookback_days-1__limit_k-25,4,1,0.9873469089497142,0.1369372071556126,0.979824148568576,0.004004153382284135,0.9412546596369349,0.9873469089497142,0.1369372071556126,0.007522760381138187,0.7548381749606156,0.001126177286863679,1.4673155449042277
20260626T131729Z-clean-run-eu-us-gac-v1__pilot-balanc--934ea1c09353--u_tenant_id-10__us_tenant_id-11000__lookback_days-1,4,0,0.8693396529064495,0.2665811534417569,0.77579949987789,0.8693396529064495,0.2665811534417569,0.02199165672181654,0.9655071234000003,0.09354015302855957,0.5816964821795965,0.015128537343174391,1.100567881667639
20260626T131744Z-clean-run-eu-us-gac-v1__pilot-balanc--bcc46363daef--rollup__lookback_days-30__min_value-500__limit_k-50,4,1,0.964621419207678,0.20254227964181587,0.9434426338923286,0.01087816003012434,0.973298835759381,0.964621419207678,0.20254227964181587,0.021178785315349346,0.7708595236339147,0.0033216354468484444,1.4742373871382328
20260626T131804Z-clean-run-eu-us-gac-v1__pilot-balanc--8db1871ffb56--ultiregion_top_tenants__lookback_days-7__limit_k-50,4,1,0.987772759069467,0.13473096197412604,0.9804600694517193,0.003832220959763842,0.9405668903394168,0.987772759069467,0.13473096197412604,0.007312689617747735,0.7501884565611141,0.001082330353021274,1.4641023343377666
20260626T131827Z-clean-run-eu-us-gac-v1__pilot-balanc--89b4445d9956--_gac_etl_top_tenants__lookback_days-30__limit_k-100,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T131843Z-clean-run-eu-us-gac-v1__pilot-balanc--235eefff14e7--c_fdw_global_user_join__lookback_days-1__limit_k-25,4,1,0.9916703298333132,0.12367314349041195,0.986859396378237,0.002732532972221212,0.9732088905598727,0.9916703298333132,0.12367314349041195,0.004810933455076088,0.7984058109118154,0.000786203739389531,1.5051045712807822
20260626T131903Z-clean-run-eu-us-gac-v1__pilot-balanc--0ff5c85677b2--eu_tenant_id-1__us_tenant_id-10005__lookback_days-1,4,0,0.8693566221750632,0.26656691526700743,0.7758287119772657,0.8693566221750632,0.26656691526700743,0.02198873719882798,0.9655070150599445,0.09352791019779749,0.5816960355712419,0.015126730428311273,1.1005626272972844
20260626T131918Z-clean-run-eu-us-gac-v1__pilot-balanc--32f330798b50--nt_rollup__lookback_days-7__min_value-0__limit_k-25,4,1,0.981210650680373,0.15928207806187525,0.9700343157839539,0.005914721819627968,0.9530302560887101,0.981210650680373,0.15928207806187525,0.011176334896419171,0.7627441921632159,0.001698292603579915,1.4749568679941822
20260626T131942Z-clean-run-eu-us-gac-v1__pilot-balanc--cc8ddf4d6f1c--__limit_k-250__payload_repeat-16__payload_width-512,4,2,0.947517542470374,0.18786588844346488,0.9147306342433447,0.032786908227029336,0.6097591256290478,0.015263982539948635,0.796837419248495,0.947517542470374,0.18786588844346488,0.004431566762648103,1.2284526391811035
20260626T131959Z-clean-run-eu-us-gac-v1__pilot-balanc--97d842604ca7--u_tenant_id-1__us_tenant_id-10001__lookback_days-14,4,0,0.8242162633334235,0.3001716218670809,0.6977229890349405,0.8242162633334235,0.3001716218670809,0.029859863204180957,0.958745436681018,0.12649327429848298,0.5784428305258235,0.019430599163912647,1.1143301397441168
20260626T132015Z-clean-run-eu-us-gac-v1__pilot-balanc--577e0112e06c--gion_global_user_join__lookback_days-1__limit_k-100,4,1,0.9867678141614808,0.1482783162603628,0.9791571075692429,0.004344615039193738,0.9903071891981952,0.9867678141614808,0.1482783162603628,0.007610706592237894,0.8138683213020221,0.0012768642070876007,1.5202052838860025
20260626T132043Z-clean-run-eu-us-gac-v1__pilot-balanc--80d444a50c0f---default__gac_fdw_tenant_tier_join__lookback_days-3,4,1,0.8427289508531917,0.3729800586737015,0.75739141899156,0.0563912796278536,0.9610637584182813,0.8427289508531917,0.3729800586737015,0.08533753186163165,0.8313374700396045,0.015542237657322893,1.50885199643527
20260626T132101Z-clean-run-eu-us-gac-v1__pilot-balanc--4361e0a02987--tenant_id-100__us_tenant_id-10010__lookback_days-14,4,0,0.8245093561080601,0.29994585240334487,0.6982243891615086,0.8245093561080601,0.29994585240334487,0.02980577171099399,0.9587517883777503,0.12628496694655145,0.5784132561384225,0.019399905234394468,1.1142469497014689
20260626T132116Z-clean-run-eu-us-gac-v1__pilot-balanc--8322b7527ce6--egion_user_value_topk__lookback_days-14__limit_k-50,4,1,0.9789082517036274,0.1703315196814613,0.9665723011859739,0.006736083124311488,0.9729983733886396,0.9789082517036274,0.1703315196814613,0.012335950517653495,0.787307341052689,0.0020197146544076784,1.4832119356553335
20260626T132140Z-clean-run-eu-us-gac-v1__pilot-balanc--98667da726a3--__gac_fdw_top_tenants__lookback_days-7__limit_k-100,4,1,0.9875057605476041,0.1311806488639284,0.9799568759493865,0.0038771895192325277,0.9119639845197972,0.9875057605476041,0.1311806488639284,0.007548884598217524,0.7222701600806254,0.001068165334946047,1.4319741561831687
20260626T132159Z-clean-run-eu-us-gac-v1__pilot-balanc--a130d5bc1cd4--tenant_tier_left_join__lookback_days-30__limit_k-50,4,1,0.9270860986860444,0.28316223112398725,0.8876515188550999,0.02584530225068261,0.9912741577218932,0.9270860986860444,0.28316223112398725,0.039434579830944554,0.855008285950054,0.0076340192323283915,1.5190207708282752
20260626T132223Z-clean-run-eu-us-gac-v1__pilot-balanc--0889dda4942b--c_fdw_global_user_join__lookback_days-1__limit_k-50,4,1,0.9916738264689524,0.12365837876855339,0.986864377993384,0.002730920188070674,0.9732950023950495,0.9916738264689524,0.12365837876855339,0.004809448475568442,0.7983977409035568,0.0007858048674084744,1.5051940610244408
20260626T132243Z-clean-run-eu-us-gac-v1__pilot-balanc--d3f15682b72a--__limit_k-100__payload_repeat-64__payload_width-512,4,2,0.9459805196982757,0.19023466005522965,0.9122346391124496,0.033745880585826046,0.6109014365741192,0.015868798104872604,0.7955326382747382,0.9459805196982757,0.19023466005522965,0.004404801611025731,1.2458741953351118
20260626T132300Z-clean-run-eu-us-gac-v1__pilot-balanc--aba81ca716bc--etl_user_segment_topk__lookback_days-3__limit_k-100,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T132315Z-clean-run-eu-us-gac-v1__pilot-balanc--f7c5e243981b--default__gac_fdw_tenant_tier_join__lookback_days-30,4,1,0.8897344578306371,0.3269032133009738,0.8302474943218078,0.039346293804749695,0.9737422012931134,0.8897344578306371,0.3269032133009738,0.059486963508829295,0.84258301982579,0.011432284855783983,1.5007687229306688
20260626T132334Z-clean-run-eu-us-gac-v1__pilot-balanc--1caf20e6624e--c_fdw_user_value_topk__lookback_days-14__limit_k-10,4,1,0.9771599838416495,0.17320027843667543,0.9637776655866859,0.0073108961428617605,0.9608306681257257,0.9771599838416495,0.17320027843667543,0.01338231825496361,0.7775898763364414,0.002146801760525234,1.4753986837200348
20260626T132354Z-clean-run-eu-us-gac-v1__pilot-balanc--96d1b615e8b1--ulti_dimension_rollup__lookback_days-30__limit_k-25,4,1,0.8606525050835493,0.39136136769574575,0.7863088637959494,0.04839311473535013,1.0717498827037604,0.8606525050835493,0.39136136769574575,0.07434364128759982,0.9222153700324788,0.016610738893500773,1.5582300059834397
20260626T132416Z-clean-run-eu-us-gac-v1__pilot-balanc--fe30f5e15a46--__limit_k-250__payload_repeat-16__payload_width-512,4,1,0.46984805585104505,0.7554285485419798,0.2227862740664928,0.15652693647578939,1.1098705185036233,0.46984805585104505,0.7554285485419798,0.24706178178455226,0.9460117836111047,0.12656322588861346,1.1955585723163484
20260626T132431Z-clean-run-eu-us-gac-v1__pilot-balanc--d32900ae1549--_gac_fdw_top_tenants__lookback_days-30__limit_k-100,4,1,0.9874149238912477,0.13164789431259313,0.9798081559139137,0.0039014833856023394,0.9131842044713213,0.9874149238912477,0.13164789431259313,0.007606767977334009,0.7228842259266246,0.0010768247458159404,1.4329731332629252
20260626T132449Z-clean-run-eu-us-gac-v1__pilot-balanc--97cbebab739c--_rollup__lookback_days-3__min_value-500__limit_k-50,4,1,0.9668923528108503,0.1896012829922967,0.9466001483075247,0.009945319769283398,0.940929430536328,0.9668923528108503,0.1896012829922967,0.02029220450332559,0.7330918393125192,0.0028701229165408034,1.4536452783110911
20260626T132510Z-clean-run-eu-us-gac-v1__pilot-balanc--2f26a7f862a1--region_user_value_topk__lookback_days-1__limit_k-10,4,1,0.9800920647676413,0.1627608896432933,0.9683090073141578,0.006325959401000352,0.9508219969698017,0.9800920647676413,0.1627608896432933,0.01178305745348346,0.7648093034180182,0.0017989183778748998,1.4765203945061314
20260626T132538Z-clean-run-eu-us-gac-v1__pilot-balanc--823980560368--w_tenant_point_rollup__tenant_id-5__lookback_days-7,4,0,0.8319779041066919,0.29526132000746963,0.7113377356682736,0.8319779041066919,0.29526132000746963,0.02852315664404527,0.9614496127864134,0.12064016843841832,0.5803947924428835,0.01885877081084455,1.111260814411737
20260626T132600Z-clean-run-eu-us-gac-v1__pilot-balanc--08e4706d36bb--ime-default__gac_etl_local_rollup__lookback_days-30,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T132616Z-clean-run-eu-us-gac-v1__pilot-balanc--e4aeae7473fc--_rollup__lookback_days-3__min_value-900__limit_k-10,4,2,0.897870943269402,0.25128589733530665,0.8370655874978342,0.06080535577156771,0.6447826531923644,0.032714233150982805,0.8010048141313508,0.897870943269402,0.25128589733530665,0.008609467808047555,1.2780601083273515
20260626T132632Z-clean-run-eu-us-gac-v1__pilot-balanc--bb4f15a6196a--t__gac_etl_top_tenants__lookback_days-1__limit_k-25,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T132648Z-clean-run-eu-us-gac-v1__pilot-balanc--a086e6e25bfc--eu_tenant_id-1__us_tenant_id-10100__lookback_days-1,4,0,0.8693339940786409,0.2665859014324897,0.775789758393117,0.8693339940786409,0.2665859014324897,0.02199263032406632,0.9655071596851494,0.09354423568552386,0.5816966313626312,0.015129139911768945,1.1005696338208004
20260626T132703Z-clean-run-eu-us-gac-v1__pilot-balanc--2568e4944a13--region_user_value_topk__lookback_days-3__limit_k-50,4,1,0.9780922676208315,0.16695152192902243,0.965038916604786,0.006883376594853089,0.9462214428402453,0.9780922676208315,0.16695152192902243,0.013053351016045473,0.7563461760595401,0.001971004768269874,1.4658267238504343
20260626T132728Z-clean-run-eu-us-gac-v1__pilot-balanc--2a663362230b--_etl_user_segment_topk__lookback_days-7__limit_k-50,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T132743Z-clean-run-eu-us-gac-v1__pilot-balanc--94cb0fc478c6--eu_tenant_id-1__us_tenant_id-10010__lookback_days-7,4,0,0.8340935976859517,0.2926016610791912,0.7146632848674799,0.8340935976859517,0.2926016610791912,0.028062938494091964,0.9590811655447039,0.11943031281847186,0.5777126316886513,0.018413151001484544,1.1114940003316074
20260626T132758Z-clean-run-eu-us-gac-v1__pilot-balanc--95bd08f56545--_etl_global_user_topk__lookback_days-3__limit_k-100,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T132814Z-clean-run-eu-us-gac-v1__pilot-balanc--b3cebc95c52a--multi_dimension_rollup__lookback_days-7__limit_k-10,4,1,0.9611728596544447,0.2192919689128878,0.9391445264177821,0.012975865547120826,0.9894766128629238,0.9611728596544447,0.2192919689128878,0.022028333236662558,0.8221663133221541,0.003822941561772032,1.5176235977908177
20260626T132840Z-clean-run-eu-us-gac-v1__pilot-balanc--ff3950602148--rollup__lookback_days-14__min_value-100__limit_k-10,4,1,0.9791638833235514,0.16624572970733348,0.9667723900012254,0.006554441291384717,0.9588758846719074,0.9791638833235514,0.16624572970733348,0.012391493322326079,0.767284821727366,0.0018901820627378494,1.481745478032029
20260626T132902Z-clean-run-eu-us-gac-v1__pilot-balanc--d388ce2a7355--__gac_fdw_top_tenants__lookback_days-1__limit_k-100,4,1,0.9867718819958228,0.13347731240049668,0.9788026748521839,0.004128525565286442,0.907517647597993,0.9867718819958228,0.13347731240049668,0.007969207143638942,0.7209215885745394,0.0011303852952519984,1.428084964423398
20260626T132924Z-clean-run-eu-us-gac-v1__pilot-balanc--87513a87fbde--_etl_user_segment_topk__lookback_days-3__limit_k-50,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T132949Z-clean-run-eu-us-gac-v1__pilot-balanc--30f7b3cc1e90--enant_id-1000__us_tenant_id-10005__lookback_days-30,4,0,0.8179820331516865,0.304959980909866,0.6870580820018971,0.8179820331516865,0.304959980909866,0.03101033687387995,0.9586849286132839,0.13092395114978936,0.579090557078475,0.020083678824644322,1.116112637839894
20260626T133015Z-clean-run-eu-us-gac-v1__pilot-balanc--75b1e44f8813--_fdw_global_user_join__lookback_days-14__limit_k-50,4,1,0.9903178795031541,0.13141114732849926,0.9847593274333832,0.0031951137605879766,0.9785502001310136,0.9903178795031541,0.13141114732849926,0.005558552069770832,0.8061516304233272,0.0009284546664870297,1.5081240923947543
20260626T133044Z-clean-run-eu-us-gac-v1__pilot-balanc--a1b1947d5b47--w_tenant_point_rollup__tenant_id-1__lookback_days-7,4,0,0.8315704676483047,0.29557211546805673,0.7106383363447085,0.8315704676483047,0.29557211546805673,0.028596891532227,0.9614274999326141,0.1209321313035961,0.5804148729990358,0.018900509515872216,1.1113795489400393
20260626T133108Z-clean-run-eu-us-gac-v1__pilot-balanc--88a34d1f560d--u_tenant_id-5__us_tenant_id-11000__lookback_days-30,4,0,0.8180841017274908,0.30488046915440653,0.6872319564649002,0.8180841017274908,0.30488046915440653,0.030991064463598724,0.9586854031051522,0.1308521452625906,0.579076033674878,0.02007268854631976,1.116084165134427
20260626T133132Z-clean-run-eu-us-gac-v1__pilot-balanc--55fa6d6fd94d--_etl_user_segment_topk__lookback_days-3__limit_k-25,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T133151Z-clean-run-eu-us-gac-v1__pilot-balanc--af53b90ee004--vent_filter_summary__lookback_days-7__min_value-500,4,1,0.9809775353076143,0.15534242841323176,0.9694814358070817,0.00591942199995868,0.9291225614209401,0.9809775353076143,0.15534242841323176,0.011496099500532682,0.736509040075909,0.0016069431918944409,1.4664612052377781
20260626T133209Z-clean-run-eu-us-gac-v1__pilot-balanc--6fe647ce2350--__limit_k-250__payload_repeat-64__payload_width-512,4,1,0.4698478418512029,0.7554285233363329,0.2227861608925526,0.15652707870928642,1.1098699515615087,0.4698478418512029,0.7554285233363329,0.24706168095865028,0.9460117363633346,0.12656339848086048,1.1955577712107668
