database_sweep_id,dataset_id,runtime_config_id,corpus_id,corpus_cell_id,logical_question_id,execution_strategy,query_sweep_id,query_run_id,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,fdw_remote_probe_status,warmup_run_flag,sql_normalized_hash,rendered_sql_hash,plan_fingerprint,remote_plan_fingerprint,remote_plan_fingerprints_json,param_json,expected_shape_tags,collection_dir,source_sql_file,query_sql_file,query_bindings_file,coordinator_node,created_at_utc,query_started_at_unix,query_finished_at_unix,repetition_index,run_order,cache_policy,same_instance_previous_execution_gap_seconds,psql_variables_json,pg_options_json,work_mem,fetch_size,fdw_server_options_json,network_profile_json,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,citus_top_task_count,citus_map_merge_job_count,citus_dependent_map_task_count_sum,citus_dependent_merge_task_count_sum,citus_repartition_fanout_ratio,citus_plan_locality_class,remote_citus_tasks_shown_none_count,remote_citus_task_list_available_count,remote_citus_tuple_bytes_unsupported_count,remote_citus_map_merge_job_count_sum,remote_citus_dependent_map_task_count_sum,remote_citus_dependent_merge_task_count_sum,remote_citus_repartition_fanout_ratio_max,remote_citus_router_single_task_count,remote_citus_reference_join_candidate_count,remote_citus_colocated_join_candidate_count,remote_citus_repartition_mapmerge_count,remote_citus_plan_locality_classes,remote_citus_dominant_plan_locality_class,worker_task_tuple_bytes_sum,worker_task_tuple_bytes_cv,worker_task_tuple_bytes_max_share,worker_task_tuple_bytes_isf,dataset_profile_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,runtime_sensitivity,elapsed_seconds,shared_blks_hit_sum,shared_blks_read_sum,shared_hit_ratio,temp_blks_read_sum,temp_blks_written_sum,hard_timeout_seconds,timeout_phase,remote_region_count,remote_region_observed_count,remote_region_missing_count,remote_region_evidence_completeness,remote_region_parse_success_count,remote_region_parse_partial_count,remote_region_rows_available_count,remote_region_time_available_count,remote_region_task_count_available_count,remote_region_actual_rows_min,remote_region_actual_rows_max,remote_region_actual_rows_mean,remote_region_actual_rows_imbalance_ratio,remote_region_tuple_bytes_min,remote_region_tuple_bytes_max,remote_region_tuple_bytes_mean,remote_region_tuple_bytes_imbalance_ratio,remote_region_task_count_min,remote_region_task_count_max,remote_region_task_count_mean,remote_region_task_count_imbalance_ratio,remote_region_plan_fingerprint_all_same,remote_region_actual_time_min,remote_region_actual_time_max,remote_region_actual_time_mean,legacy_fanin_to_result_bytes_proxy,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots,citus_tasks_shown_none,worker_task_actual_rows_min,worker_task_actual_rows_max,worker_task_scan_actual_rows_min,worker_task_scan_actual_rows_max,worker_task_actual_time_min,worker_task_actual_time_max,worker_task_has_join,worker_task_has_aggregate,worker_task_has_sort,worker_task_has_blocking_operator,worker_task_has_parallel_operator,worker_task_has_hash,worker_task_has_materialize,worker_task_shared_read_sum,worker_task_shared_hit_sum,worker_task_temp_read_sum,worker_task_temp_written_sum,worker_task_region_count,worker_task_node_type_counts_json,worker_task_scan_type_counts_json,worker_task_node_type_unknown_count,worker_task_node_type_unknown_set_json,fdw_foreign_scan_count,foreign_scan_filter_present_count,foreign_scan_filter_pushdown_match_count,fdw_local_filter_after_remote_count,fdw_local_filter_after_remote_flag,remote_sql_where_present_count,remote_sql_group_by_present_count,remote_sql_order_by_present_count,remote_sql_limit_present_count,remote_sql_pushdown_filter_ratio,aggregate_above_foreign_scan_count,sort_above_foreign_scan_count,limit_above_foreign_scan_count,aggregate_pushdown_missed_flag,sort_pushdown_missed_flag,limit_pushdown_missed_flag,async_remote_scan_present,async_remote_scan_count,serial_remote_region_scan_count,remote_to_foreign_scan_rows_ratio,foreign_scan_to_final_rows_ratio,post_fdw_filter_reduction_ratio,projection_width_expansion_ratio,main_spill_blocks_sum,remote_spill_blocks_sum,fdw_pushdown_fidelity_contract,pushdown_fidelity_component_count,pushdown_fidelity_evidence_status,pushdown_miss_reason_codes,pushdown_fidelity_score,pushdown_miss_score,network_intervention_apply_status,network_intervention_reset_status
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_global_user_join__dataset-pilot-balanced-v1__runtime-default,global_user_topk,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry--3bac889b763f--gion_global_user_join__lookback_days-30__limit_k-50,asymmetry_mr_global_user_join__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-50,gac_fdw_multiregion_global_user_join,completed,False,0,0,disabled,false,a77ebdf1bca778e3be6bccf75904bd282be19ff442406f429dbf9364d5c193c7,014fad75ec920f88cb2261047da4f6cc3aa62ddad2d010a7ec0310fd5f857a74,5f95d7d45ef0ac2b5b3fa855af821e6ac14bdcdcec6284b972d0e640c5aad5f1,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_002""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_002""}]","{""limit_k"":50,""lookback_days"":30}","fdw_remote_join,non_colocated_join,fdw_union_all,topk",query-collections/20260704T021650Z-clean-run-eu-us-gac-region-asymmetry--3bac889b763f--gion_global_user_join__lookback_days-30__limit_k-50,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_global_user_join__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-50.sql,query-collections/20260704T021650Z-clean-run-eu-us-gac-region-asymmetry--3bac889b763f--gion_global_user_join__lookback_days-30__limit_k-50/input/query.sql,query-collections/20260704T021650Z-clean-run-eu-us-gac-region-asymmetry--3bac889b763f--gion_global_user_join__lookback_days-30__limit_k-50/input/query_bindings.json,eu-analytics-1,20260704T021650Z,1783131420.454629,1783131425.997740,0,1,mixed_cache_first_observed,,"{""limit_k"":""50"",""lookback_days"":""30""}",{},,,,{},,,,,,,,,,,0,4,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,19132416.0,0.44978714084731547,0.01573538856775851,2.0141297366730893,pilot-balanced-v1,calibration,dataset_region_asymmetry,"join_movement,gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",5.543112,6.0,0.0,1.0,8951.0,6279.0,300,,2,2,0,1.0,4,0,2,2,2,300000.0,300000.0,300000.0,1.0,9563136.0,9563136.0,9563136.0,1.0,64.0,64.0,64.0,1.0,true,629.076,740.6949999999999,684.8855,10002.04797979798,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,0.0,9400.0,0.0,9400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":128}","{""seq_scan"":128}",0.0,[],4,2,0,2,1,0,0,0,0,0.0,4,4,4,1,1,1,0,0,4,1.0222562217069293,32607.61111111111,1.0222562217069293,0.9444444444444444,142177.0,6872.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned",0.2,0.8,,
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_event_filter_summary__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021714Z-clean-run-eu-us-gac-region-asymmetry--a9bb6af3e084--vent_filter_summary__lookback_days-1__min_value-900,asymmetry_mr_event_filter_summary__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,completed,False,0,0,disabled,false,bbe7abed7ec3fa20d9b0211e15005ac4028b7410ffe8507f3df23c0161777d45,d8c14ba7d418d0bc628a62dd81fb49f3a9cec35e27846089dd182e70f35f9931,8b2261d3fb2d47cecc5dbf1f4d6cf256fa8eb686e3f77b3778f69660e9f872d2,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""lookback_days"":1,""min_value"":900}","fdw_union_all,selective_filter,remote_pushdown_candidate",query-collections/20260704T021714Z-clean-run-eu-us-gac-region-asymmetry--a9bb6af3e084--vent_filter_summary__lookback_days-1__min_value-900,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_event_filter_summary__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900.sql,query-collections/20260704T021714Z-clean-run-eu-us-gac-region-asymmetry--a9bb6af3e084--vent_filter_summary__lookback_days-1__min_value-900/input/query.sql,query-collections/20260704T021714Z-clean-run-eu-us-gac-region-asymmetry--a9bb6af3e084--vent_filter_summary__lookback_days-1__min_value-900/input/query_bindings.json,eu-analytics-1,20260704T021714Z,1783131443.041568,1783131443.429869,0,2,mixed_cache_first_observed,,"{""lookback_days"":""1"",""min_value"":""900""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,636464.0,0.15554459447358526,0.02252444757283994,1.4415646446617563,pilot-balanced-v1,calibration,dataset_region_asymmetry,well_reduced_localized,pilot,"{""fetch_size"":""low"",""wan_latency"":""low"",""work_mem"":""none""}",0.388303,0.0,0.0,,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,19706.0,20229.0,19967.5,1.0130962814573683,315392.0,323584.0,319488.0,1.0128205128205128,32.0,32.0,32.0,1.0,true,73.341,78.462,75.9015,276.22222222222223,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,410.0,886.0,410.0,886.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,0,0,1,0,0,0,0,2,32.127916331456156,1243.0,32.127916331456156,1.0,0.0,0.0,fdw_pushdown_fidelity_v1,3,available,"local_filter_after_remote,aggregate_not_pushdowned",0.3333333333333333,0.6666666666666667,,
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_multi_dimension_rollup__dataset-pilot-balanced-v1__runtime-default,multi_dimension_rollup,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021730Z-clean-run-eu-us-gac-region-asymmetry--070dfdc21c67--lti_dimension_rollup__lookback_days-30__limit_k-100,asymmetry_mr_multi_dimension_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-30__limit_k-100,gac_fdw_multiregion_multi_dimension_rollup,completed,False,0,0,disabled,false,2fb2c4dc7294b06ccb2e90b11eec0562f4ca237d24d4811fcbffaf7ffe881530,8a20c1197adc9269f25ad6acab4c949d300e7792e0b62f92376ed65a43e4a606,6fa6a810e585d93cab6900cd3230b72c02ad8b63128e79a55454e9da2bc013d0,db9edd4b62cb130629216e9f1d52ea2fcf937094284eec209deb6239204134b4,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_002""},{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_003""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_002""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_003""}]","{""limit_k"":100,""lookback_days"":30}","fdw_remote_join,multi_join,fdw_union_all,daily_group_by",query-collections/20260704T021730Z-clean-run-eu-us-gac-region-asymmetry--070dfdc21c67--lti_dimension_rollup__lookback_days-30__limit_k-100,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_multi_dimension_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-30__limit_k-100.sql,query-collections/20260704T021730Z-clean-run-eu-us-gac-region-asymmetry--070dfdc21c67--lti_dimension_rollup__lookback_days-30__limit_k-100/input/query.sql,query-collections/20260704T021730Z-clean-run-eu-us-gac-region-asymmetry--070dfdc21c67--lti_dimension_rollup__lookback_days-30__limit_k-100/input/query_bindings.json,eu-analytics-1,20260704T021730Z,1783131458.753476,1783131463.025720,0,3,mixed_cache_first_observed,,"{""limit_k"":""100"",""lookback_days"":""30""}",{},,,,{},,,,,,,,,,,0,6,0,,,,,2,0,0,0,"distributed_task_plan,router_single_task",distributed_task_plan,17540096.0,0.5125999829456553,0.0171638741315897,2.231303637106661,pilot-balanced-v1,calibration,dataset_region_asymmetry,"join_movement,gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",4.272246,9.0,0.0,1.0,6419.0,6425.0,300,,2,2,0,1.0,6,0,2,2,2,301000.0,301000.0,301000.0,1.0,8765440.0,8765440.0,8765440.0,1.0,65.0,65.0,65.0,1.0,true,422.418,514.306,468.362,2293.1066666666666,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,1000.0,9400.0,1000.0,9400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":130}","{""seq_scan"":130}",0.0,[],6,2,0,2,1,0,0,0,0,0.0,6,6,6,1,1,1,0,0,6,1.0221893189706113,5889.32,1.0221893189706113,1.2,113877.0,6376.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned,projection_width_expansion",0.16666666666666669,0.8333333333333333,,
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021750Z-clean-run-eu-us-gac-region-asymmetry--91b588442296--u_tenant_id-5__us_tenant_id-10800__lookback_days-30,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-5__us_tenant_id-10800__lookback_days-30,gac_fdw_multiregion_tenant_point_rollup,completed,False,0,0,disabled,false,dbb820ac5a219bc04131b840d40f5cd8ed6caf55f0f0469ccf8efd264b0d288c,59c25fc7c1417951c83d7a965343c201e1534bad9fa1ef7ef4c90c8bf2309a7b,eed28bbbd899d9cd8c8865a70548bd848f07a275881b1a5032b45606899c3ad9,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""eu_tenant_id"":5,""lookback_days"":30,""us_tenant_id"":10800}","fdw_union_all,tenant_filter,remote_pushdown_candidate",query-collections/20260704T021750Z-clean-run-eu-us-gac-region-asymmetry--91b588442296--u_tenant_id-5__us_tenant_id-10800__lookback_days-30,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-5__us_tenant_id-10800__lookback_days-30.sql,query-collections/20260704T021750Z-clean-run-eu-us-gac-region-asymmetry--91b588442296--u_tenant_id-5__us_tenant_id-10800__lookback_days-30/input/query.sql,query-collections/20260704T021750Z-clean-run-eu-us-gac-region-asymmetry--91b588442296--u_tenant_id-5__us_tenant_id-10800__lookback_days-30/input/query_bindings.json,eu-analytics-1,20260704T021750Z,1783131478.853676,1783131478.960356,0,4,mixed_cache_first_observed,,"{""eu_tenant_id"":""5"",""lookback_days"":""30"",""us_tenant_id"":""10800""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,2,0,0,0,router_single_task,router_single_task,9600.0,0.0,0.5,1.0,pilot-balanced-v1,negative_control,dataset_region_asymmetry,well_reduced_localized,pilot,"{""fetch_size"":""low"",""wan_latency"":""low"",""work_mem"":""none""}",0.106681,6.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200.0,200.0,200.0,1.0,4800.0,4800.0,4800.0,1.0,1.0,1.0,1.0,1.0,true,12.5,13.202,12.850999999999999,48.25,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,200.0,200.0,400.0,400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Bitmap Heap Scan"":2,""Bitmap Index Scan"":2}","{""bitmap_scan"":4}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,2,0,1,1,0,0,0,2,1.0362694300518134,193.0,1.0362694300518134,,0.0,0.0,fdw_pushdown_fidelity_v1,3,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned",0.0,1.0,,
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_daily_tenant_rollup__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021806Z-clean-run-eu-us-gac-region-asymmetry--14a824853ab9--rollup__lookback_days-30__min_value-500__limit_k-50,asymmetry_mr_daily_tenant_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,completed,False,0,0,disabled,false,bd2869d4baf6a1b37f3bc14e1f26b15ced24803fb049e074025947925c37329f,6e7afecfa4e75b8076676a8d8eacd5f8c201e92852c8a644d3cd191ac3cfd6d7,0914b69a9ec4adcafd4187e94889f978fc7828e5e70ba0b441e3875f45330c49,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""limit_k"":50,""lookback_days"":30,""min_value"":500}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",query-collections/20260704T021806Z-clean-run-eu-us-gac-region-asymmetry--14a824853ab9--rollup__lookback_days-30__min_value-500__limit_k-50,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_daily_tenant_rollup__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-500__limit_k-50.sql,query-collections/20260704T021806Z-clean-run-eu-us-gac-region-asymmetry--14a824853ab9--rollup__lookback_days-30__min_value-500__limit_k-50/input/query.sql,query-collections/20260704T021806Z-clean-run-eu-us-gac-region-asymmetry--14a824853ab9--rollup__lookback_days-30__min_value-500__limit_k-50/input/query_bindings.json,eu-analytics-1,20260704T021806Z,1783131494.851510,1783131496.324456,0,5,mixed_cache_first_observed,,"{""limit_k"":""50"",""lookback_days"":""30"",""min_value"":""500""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,4801536.0,0.1650841231150115,0.02345915973555129,1.5013862230752826,pilot-balanced-v1,calibration,dataset_region_asymmetry,"gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",1.472947,12.0,0.0,1.0,282.0,357.0,300,,2,2,0,1.0,2,0,2,2,2,99632.0,100322.0,99977.0,1.003450793682547,2391040.0,2407424.0,2399232.0,1.0034144259496371,32.0,32.0,32.0,1.0,true,179.141,203.002,191.07150000000001,1289.1866666666667,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,2022.0,4672.0,2022.0,4672.0,,,false,false,false,false,false,false,false,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,2,2,1,1,1,0,0,2,1.0340059365594845,3867.56,1.0340059365594845,1.0,2556.0,1858.0,fdw_pushdown_fidelity_v1,5,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned,limit_not_pushdowned",0.2,0.8,,
20260704T021505Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients,pilot-balanced-v1,default,clean-run-eu-us-gac-region-asymmetry-v1,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,multiregion_union,20260704T021650Z-clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients__pilot-balanced-v1__default,20260704T021822Z-clean-run-eu-us-gac-region-asymmetry--d7841d999c4a--u_tenant_id-1__us_tenant_id-10800__lookback_days-30,asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10800__lookback_days-30,gac_fdw_multiregion_tenant_point_rollup,completed,False,0,0,disabled,false,dbb820ac5a219bc04131b840d40f5cd8ed6caf55f0f0469ccf8efd264b0d288c,2ee2c69eb20bd36cfd1825bde88ff7e6034d5ed676fdec459ce832352410d8a4,eed28bbbd899d9cd8c8865a70548bd848f07a275881b1a5032b45606899c3ad9,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10800}","fdw_union_all,tenant_filter,remote_pushdown_candidate",query-collections/20260704T021822Z-clean-run-eu-us-gac-region-asymmetry--d7841d999c4a--u_tenant_id-1__us_tenant_id-10800__lookback_days-30,master-regimes/generated/corpus/region-asymmetry-companion-v1/groups/clean-run-eu-us-gac-region-asymmetry-v1__pilot-balanced-v1__default__analytics_clients/queries/asymmetry_mr_tenant_point_control__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10800__lookback_days-30.sql,query-collections/20260704T021822Z-clean-run-eu-us-gac-region-asymmetry--d7841d999c4a--u_tenant_id-1__us_tenant_id-10800__lookback_days-30/input/query.sql,query-collections/20260704T021822Z-clean-run-eu-us-gac-region-asymmetry--d7841d999c4a--u_tenant_id-1__us_tenant_id-10800__lookback_days-30/input/query_bindings.json,eu-analytics-1,20260704T021822Z,1783131510.675115,1783131510.781036,0,6,mixed_cache_first_observed,,"{""eu_tenant_id"":""1"",""lookback_days"":""30"",""us_tenant_id"":""10800""}",{},,,,{},,,,,,,,,,,0,2,0,,,,,2,0,0,0,router_single_task,router_single_task,9600.0,0.0,0.5,1.0,pilot-balanced-v1,negative_control,dataset_region_asymmetry,well_reduced_localized,pilot,"{""fetch_size"":""low"",""wan_latency"":""low"",""work_mem"":""none""}",0.105922,6.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200.0,200.0,200.0,1.0,4800.0,4800.0,4800.0,1.0,1.0,1.0,1.0,1.0,true,12.61,13.101,12.8555,48.5,32.0,2.0,2.0,4.0,2.0,64.0,64.0,false,200.0,200.0,400.0,400.0,,,false,false,false,false,false,false,false,,,,,2,"{""Bitmap Heap Scan"":2,""Bitmap Index Scan"":2}","{""bitmap_scan"":4}",0.0,[],2,2,0,2,1,2,0,0,0,0.0,2,2,0,1,1,0,0,0,2,1.0309278350515463,194.0,1.0309278350515463,,0.0,0.0,fdw_pushdown_fidelity_v1,3,available,"local_filter_after_remote,aggregate_not_pushdowned,sort_not_pushdowned",0.0,1.0,,
