query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260626T142656Z-clean-run-eu-us-gac-v1__pilot-balanc--24eb0fbd2bce--__gac_etl_tenant_tier_daily_rollup__lookback_days-3,0.0,,,,0,,0.0,0.0,,,,,,0,,0.5596157879354227,,0.5596157879354227,
20260626T142711Z-clean-run-eu-us-gac-v1__pilot-balanc--929fe0d8fbc1--lti_dimension_rollup__lookback_days-30__limit_k-100,0.9179857790987082,6020.0,1.0,6020.0,1,56.02009345794392,1198.83,3.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,2.6692103677859462,5.978875389250698,4.535284058523925,6.90875477931522
20260626T142743Z-clean-run-eu-us-gac-v1__pilot-balanc--c7bced99b1b2--_rollup__lookback_days-7__min_value-100__limit_k-50,0.9897955240408366,7207.12,1.0,7207.12,1,3.167416528534217,66.88,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,5.3439862347193605,4.114070593447622,0.5897691231327988
20260626T142805Z-clean-run-eu-us-gac-v1__pilot-balanc--d22e99f44a3f--etl_user_segment_topk__lookback_days-30__limit_k-50,0.0,,,,0,,0.0,0.0,,,,,,0,,0.6931471805599453,,0.6931471805599453,
20260626T142821Z-clean-run-eu-us-gac-v1__pilot-balanc--989339b4468b--nant_point_rollup__tenant_id-1000__lookback_days-14,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T142835Z-clean-run-eu-us-gac-v1__pilot-balanc--572ad3dfa63c--ulti_dimension_rollup__lookback_days-14__limit_k-25,0.9368483005138484,24080.0,1.0,24080.0,1,22.320560747663556,1910.64,1.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,1.312186388966169,5.212382161395447,3.8122026701459353,6.90875477931522
20260626T142901Z-clean-run-eu-us-gac-v1__pilot-balanc--7d297fccb591--u_tenant_id-10__us_tenant_id-10005__lookback_days-1,0.988664679024615,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.6931471805599453,0.0,5.303304908059076
20260626T142916Z-clean-run-eu-us-gac-v1__pilot-balanc--0a40c20b701f--gion_user_segment_join__lookback_days-3__limit_k-10,0.9672950530531984,66666.66666666667,1.0,66666.66666666667,1,23.8005249343832,6045.333333333333,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.0953101798043249,4.84343737506235,-0.832909122935104,0.693142180597445
20260626T142942Z-clean-run-eu-us-gac-v1__pilot-balanc--e5690733ec82--tenant_id-100__us_tenant_id-10001__lookback_days-14,0.9965729044221122,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.091042453358316,0.0,5.303304908059076
20260626T142957Z-clean-run-eu-us-gac-v1__pilot-balanc--4174dfa4fe66--__limit_k-250__payload_repeat-16__payload_width-512,0.9959160654580472,159.74,1.0,159.74,0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,2.0,1.0,0,1.0,0.0,1.3452538112496233,,-1.6242062833596462
20260626T143013Z-clean-run-eu-us-gac-v1__pilot-balanc--350e06691eb3--tenant_point_rollup__tenant_id-500__lookback_days-3,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T143029Z-clean-run-eu-us-gac-v1__pilot-balanc--9be55fb7130c--eu_tenant_id-1__us_tenant_id-10010__lookback_days-1,0.9968606616759238,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.5596157879354227,0.0,5.303304908059076
20260626T143044Z-clean-run-eu-us-gac-v1__pilot-balanc--edb23fd17a1f--multi_dimension_rollup__lookback_days-7__limit_k-50,0.96477800642337,12040.0,1.0,12040.0,1,2.979439252336449,127.52,0.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,1.9859154836690125,4.509349630062389,3.188416617383492,6.90875477931522
20260626T143112Z-clean-run-eu-us-gac-v1__pilot-balanc--0414892744fa--eu_tenant_id-1__us_tenant_id-10001__lookback_days-1,0.9969726680083252,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.5596157879354227,0.0,5.303304908059076
20260626T143128Z-clean-run-eu-us-gac-v1__pilot-balanc--56c46443c895--l_tenant_point_rollup__tenant_id-1__lookback_days-7,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T143143Z-clean-run-eu-us-gac-v1__pilot-balanc--77b87d229c66--nt_rollup__lookback_days-3__min_value-0__limit_k-10,0.9935033663150824,40000.0,1.0,40000.0,1,3.167235494880546,371.2,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,4.581488841997933,3.411560168697702,0.693142180597445
20260626T143206Z-clean-run-eu-us-gac-v1__pilot-balanc--19b93e56cc3d--vent_filter_summary__lookback_days-7__min_value-100,0.9974273460479413,360356.0,1.0,360356.0,1,3.75417406749556,2642.0,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,5.162212484427441,0.0,0.5897691231327988
20260626T143227Z-clean-run-eu-us-gac-v1__pilot-balanc--6be79ac687e0--ulti_dimension_rollup__lookback_days-14__limit_k-50,0.9378076295439726,6020.0,1.0,6020.0,1,13.214953271028037,282.8,1.0,0.0,0.0106935215946843,0.0265780730897009,2.03125,2.03125,0,1.0,2.545531271604435,5.206615423319914,2.740840023925201,6.90875477931522
20260626T143249Z-clean-run-eu-us-gac-v1__pilot-balanc--7eb188b1ef56--_tenant_id-100__us_tenant_id-10010__lookback_days-1,0.997752704323424,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.5596157879354227,0.0,5.303304908059076
20260626T143304Z-clean-run-eu-us-gac-v1__pilot-balanc--b45da1ac2349--_fdw_user_segment_join__lookback_days-3__limit_k-10,0.959206413610862,33333.333333333336,1.0,33333.333333333336,1,15.4251968503937,1959.0,0.0,0.0,0.0105396825396825,0.03,2.0,2.0,0,1.0,-0.0953101798043249,4.84343737506235,-0.1823215567939546,0.693142180597445
20260626T143324Z-clean-run-eu-us-gac-v1__pilot-balanc--fbc699bcb6e7--vent_filter_summary__lookback_days-3__min_value-100,0.9976892529075004,180358.0,1.0,180358.0,1,3.753016323633783,1322.0,0.0,0.0,0.0079544304177819,0.0294636223511016,1.0,1.0,0,1.0,0.0,4.054496751899689,0.0,0.5897691231327988
20260626T143342Z-clean-run-eu-us-gac-v1__pilot-balanc--1a8b262a3e93--_tenant_id-100__us_tenant_id-10001__lookback_days-1,0.9972546431036032,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.0,0.0,5.303304908059076
20260626T143357Z-clean-run-eu-us-gac-v1__pilot-balanc--06ef5f8ba152--_rollup__lookback_days-3__min_value-900__limit_k-50,0.9904829520655962,798.7,1.0,798.7,0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,2.0,1.0,0,1.0,0.0,2.265247422556401,2.4063818866756894,-1.6242062833596462
20260626T143413Z-clean-run-eu-us-gac-v1__pilot-balanc--6a4df2e3aedf--_rollup__lookback_days-3__min_value-100__limit_k-50,0.993176605080986,7207.12,1.0,7207.12,1,3.167416528534217,66.88,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,4.476384433453839,3.4011973816621555,0.5897691231327988
20260626T143434Z-clean-run-eu-us-gac-v1__pilot-balanc--e213ecb92dd5--_etl_user_segment_topk__lookback_days-7__limit_k-10,0.0,,,,0,,0.0,0.0,,,,,,0,,0.6931471805599453,,0.6931471805599453,
20260626T143450Z-clean-run-eu-us-gac-v1__pilot-balanc--285690e6dc86--enant_id-1000__us_tenant_id-10001__lookback_days-14,0.996648885241417,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.1135153092103742,0.0,5.303304908059076
20260626T143506Z-clean-run-eu-us-gac-v1__pilot-balanc--4576a27aae94--_rollup__lookback_days-1__min_value-100__limit_k-10,0.9959658920388872,36035.6,1.0,36035.6,1,3.167416528534217,334.4,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,3.279611312112597,2.665490586683414,0.5897691231327988
20260626T143527Z-clean-run-eu-us-gac-v1__pilot-balanc--8108f72daa5a--vent_filter_summary__lookback_days-3__min_value-500,0.998429744636354,199954.0,1.0,199954.0,1,3.75296,1466.0,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,2.0,1.0,0,1.0,0.0,3.704155196688228,0.0,-0.003686750922441
20260626T143546Z-clean-run-eu-us-gac-v1__pilot-balanc--d4f2eb4d6e38--tiregion_top_tenants__lookback_days-30__limit_k-100,0.9820517117523246,4000.0,1.0,4000.0,1,3.167235494880546,37.12,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,5.823367654156413,2.2980974265246576,0.693142180597445
20260626T143608Z-clean-run-eu-us-gac-v1__pilot-balanc--f5b8a8ce2a07--t__gac_fdw_top_tenants__lookback_days-1__limit_k-10,0.9965702147991684,20000.0,1.0,20000.0,1,3.167235494880546,185.6,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,2.2861347352950765,1.628737648092827,0.693142180597445
20260626T143626Z-clean-run-eu-us-gac-v1__pilot-balanc--5cd53c7a6c97--_tenant_id-100__us_tenant_id-10001__lookback_days-7,0.9972469171207342,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,2.374905754573672,0.0,5.303304908059076
20260626T143641Z-clean-run-eu-us-gac-v1__pilot-balanc--071a85d26f6a--region_user_value_topk__lookback_days-7__limit_k-25,0.9762763561029608,16000.0,1.0,16000.0,1,5.12256,320.16,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,4.353464703811968,5.874203763114157,0.693142180597445
20260626T143707Z-clean-run-eu-us-gac-v1__pilot-balanc--eb17d8323299--ollup__lookback_days-30__min_value-500__limit_k-100,0.948103179444515,1999.54,1.0,1999.54,1,7.590268886043534,44.46,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,2.0,1.0,0,1.0,0.0,6.22569820766007,5.436515586947013,-0.003686750922441
20260626T143726Z-clean-run-eu-us-gac-v1__pilot-balanc--eb27065eb79b--_tenant_id-10__us_tenant_id-10001__lookback_days-14,0.9970469243717331,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.2088254890146994,0.0,5.303304908059076
20260626T143741Z-clean-run-eu-us-gac-v1__pilot-balanc--e9a0ad699114--_etl_user_segment_topk__lookback_days-1__limit_k-50,0.0,,,,0,,0.0,0.0,,,,,,0,,0.6931471805599453,,0.6931471805599453,
20260626T143756Z-clean-run-eu-us-gac-v1__pilot-balanc--1f582544149d--_tenant_point_rollup__tenant_id-1__lookback_days-30,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T143812Z-clean-run-eu-us-gac-v1__pilot-balanc--78a6423d2f73--region_user_value_topk__lookback_days-3__limit_k-25,0.983157218194566,16000.0,1.0,16000.0,1,2.87744,179.84,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,3.48646259561988,5.119571498903531,0.693142180597445
20260626T143835Z-clean-run-eu-us-gac-v1__pilot-balanc--e771e9d0d65b--_rollup__lookback_days-7__min_value-500__limit_k-10,0.9873928612764784,19995.4,1.0,19995.4,1,3.1720017072129747,185.8,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,2.0,1.0,0,1.0,0.0,4.752235238548226,4.038655656361512,-0.003686750922441
20260626T143854Z-clean-run-eu-us-gac-v1__pilot-balanc--4f2e5e028306--c_fdw_global_user_join__lookback_days-3__limit_k-25,0.9568374973040048,33333.333333333336,1.0,33333.333333333336,1,15.71474461933826,2038.3333333333333,0.0,0.0,0.0105396825396825,0.0066666666666666,2.0,2.0,0,1.0,0.0,5.111018268193043,0.0,0.693142180597445
20260626T143915Z-clean-run-eu-us-gac-v1__pilot-balanc--3e30fdbce8d3--egion_global_user_join__lookback_days-7__limit_k-25,0.9524742912001226,33333.333333333336,1.0,33333.333333333336,1,24.749544919156225,3210.222222222222,0.0,0.0,0.0079160104986876,0.0112216721537356,4.0,2.0,0,1.0,0.0,5.111018268193043,0.0,0.693142180597445
20260626T143942Z-clean-run-eu-us-gac-v1__pilot-balanc--5ec9163d09f0--t_rollup__lookback_days-1__min_value-0__limit_k-100,0.996673227592216,4000.0,1.0,4000.0,1,3.167235494880546,37.12,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,3.382702799025991,2.6838001988787505,0.693142180597445
20260626T144005Z-clean-run-eu-us-gac-v1__pilot-balanc--e1335d004392--_tenant_id-100__us_tenant_id-11000__lookback_days-1,0.9967119051389288,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,0.4054651081081644,0.0,5.303304908059076
20260626T144021Z-clean-run-eu-us-gac-v1__pilot-balanc--e2733444a1b3--tenant_tier_left_join__lookback_days-14__limit_k-50,0.9237346284682334,4466.666666666667,1.0,4466.666666666667,1,10.403572187965128,135.9111111111111,0.0,0.0,0.0087686567164179,0.0248756218905472,1.03125,1.03125,0,1.0,-0.1031842362352307,5.05085640636854,-2.5169949643395007,6.90875477931522
20260626T144039Z-clean-run-eu-us-gac-v1__pilot-balanc--41a62cd64054--t__gac_fdw_top_tenants__lookback_days-7__limit_k-10,0.9945456877520226,20000.0,1.0,20000.0,1,3.167235494880546,185.6,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,4.343691494197622,1.6357552207514738,0.693142180597445
20260626T144059Z-clean-run-eu-us-gac-v1__pilot-balanc--6f53bf6b38b4--_gac_fdw_top_tenants__lookback_days-14__limit_k-100,0.9857908643336438,2000.0,1.0,2000.0,1,3.167235494880546,18.56,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,5.05082270134368,1.6357552207514738,0.693142180597445
20260626T144118Z-clean-run-eu-us-gac-v1__pilot-balanc--3633bb314193--tenant_point_rollup__tenant_id-10__lookback_days-14,0.998922148312392,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0,0.0,0.0,3.2088254890146994,0.0,5.303304908059076
20260626T144133Z-clean-run-eu-us-gac-v1__pilot-balanc--17824d18db96--multi_dimension_rollup__lookback_days-1__limit_k-10,0.0,,,,0,,0.0,0.0,,,,,,0,,0.7884573603642703,,1.6094379124341005,
20260626T144148Z-clean-run-eu-us-gac-v1__pilot-balanc--3cf213c1255f--rollup__lookback_days-7__min_value-500__limit_k-100,0.9851424315985507,1999.54,1.0,1999.54,1,3.1720017072129747,18.58,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,2.0,1.0,0,1.0,0.0,4.751964027589641,4.038380288054664,-0.003686750922441
20260626T144208Z-clean-run-eu-us-gac-v1__pilot-balanc--7fbb3d39e49d--t__gac_fdw_top_tenants__lookback_days-1__limit_k-25,0.9963254969400144,8000.0,1.0,8000.0,1,3.167235494880546,74.24,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,2.280590591611764,1.628737648092827,0.693142180597445
20260626T144227Z-clean-run-eu-us-gac-v1__pilot-balanc--4a8260b4e2be--gion_user_segment_join__lookback_days-1__limit_k-25,0.9741152017840132,66666.66666666667,1.0,66666.66666666667,1,23.663167104111984,6010.444444444444,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.832909122935104,4.84343737506235,-0.832909122935104,0.693142180597445
20260626T144252Z-clean-run-eu-us-gac-v1__pilot-balanc--38beb7b9af9c--_etl_global_user_topk__lookback_days-14__limit_k-50,0.0,,,,0,,0.0,0.0,,,,,,0,,0.6931471805599453,,0.6931471805599453,
20260626T144308Z-clean-run-eu-us-gac-v1__pilot-balanc--29bbbd5b44b6--u_tenant_id-5__us_tenant_id-11000__lookback_days-14,0.9969988088055568,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.157000421150113,0.0,5.303304908059076
20260626T144323Z-clean-run-eu-us-gac-v1__pilot-balanc--ad04acedd53c--ion_user_segment_join__lookback_days-30__limit_k-25,0.8946437431918763,66666.66666666667,1.0,66666.66666666667,1,63.06649168853893,16018.888888888889,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.832909122935104,5.8231548898543455,-0.832909122935104,0.693142180597445
20260626T144351Z-clean-run-eu-us-gac-v1__pilot-balanc--426bf4e2de48--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T144406Z-clean-run-eu-us-gac-v1__pilot-balanc--8362d8daf76c--multi_dimension_rollup__lookback_days-1__limit_k-10,0.9869737084777128,60200.0,1.0,60200.0,1,2.979439252336449,637.6,0.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,0.4519851237430572,4.475907850233953,1.8325814637483104,6.90875477931522
20260626T144432Z-clean-run-eu-us-gac-v1__pilot-balanc--f298a44b4761--_event_filter_summary__lookback_days-1__min_value-0,0.9983451269372622,400000.0,1.0,400000.0,1,3.75296,2932.0,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,3.1976923319520205,0.0,0.693142180597445
20260626T144454Z-clean-run-eu-us-gac-v1__pilot-balanc--80c94dce8b1c--ent_filter_summary__lookback_days-14__min_value-100,0.9963922223476904,360356.0,1.0,360356.0,1,3.75417406749556,2642.0,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,5.863134823773741,0.0,0.5897691231327988
20260626T144518Z-clean-run-eu-us-gac-v1__pilot-balanc--68398e4ffffc--_rollup__lookback_days-7__min_value-500__limit_k-25,0.985175779961744,7998.16,1.0,7998.16,1,3.1720017072129747,74.32,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,2.0,1.0,0,1.0,0.0,4.751737962255797,4.038104843899225,-0.003686750922441
20260626T144537Z-clean-run-eu-us-gac-v1__pilot-balanc--978a4a0b7a06--t_rollup__lookback_days-14__min_value-0__limit_k-50,0.9810749657533112,8000.0,1.0,8000.0,1,3.167235494880546,74.24,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,6.149631086746337,4.755205265481663,0.693142180597445
20260626T144558Z-clean-run-eu-us-gac-v1__pilot-balanc--2daac8205712--egion_user_value_topk__lookback_days-3__limit_k-100,0.9838512684040324,4000.0,1.0,4000.0,1,2.87744,44.96,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,3.484581329779757,5.117785252522067,0.693142180597445
20260626T144622Z-clean-run-eu-us-gac-v1__pilot-balanc--8570c63f59c8--gion_user_segment_join__lookback_days-1__limit_k-50,0.979387447646009,66666.66666666667,1.0,66666.66666666667,1,23.663167104111984,6010.444444444444,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.832909122935104,4.84343737506235,-0.832909122935104,0.693142180597445
20260626T144651Z-clean-run-eu-us-gac-v1__pilot-balanc--634d7b38b1ee--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,0.9960980771456442,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.886705197443856,0.0,5.303304908059076
20260626T144706Z-clean-run-eu-us-gac-v1__pilot-balanc--56fa6ba6f0d4--ion_user_segment_join__lookback_days-14__limit_k-10,0.9381170088340658,66666.66666666667,1.0,66666.66666666667,1,39.969378827646544,10152.222222222224,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.0953101798043249,5.056111703162242,-0.832909122935104,0.693142180597445
20260626T144735Z-clean-run-eu-us-gac-v1__pilot-balanc--15183eb322d6--gion_global_user_join__lookback_days-7__limit_k-100,0.9522845741979534,33333.333333333336,1.0,33333.333333333336,1,24.749544919156225,3210.222222222222,0.0,0.0,0.0079160104986876,0.0112216721537356,4.0,2.0,0,1.0,0.0,5.111018268193043,0.0,0.693142180597445
20260626T144802Z-clean-run-eu-us-gac-v1__pilot-balanc--b1da593c9f6e--u_tenant_id-1__us_tenant_id-10100__lookback_days-14,0.9967276799776013,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.091042453358316,0.0,5.303304908059076
20260626T144817Z-clean-run-eu-us-gac-v1__pilot-balanc--fe6b076487f3--tenant_id-1000__us_tenant_id-10010__lookback_days-1,0.9967015047068416,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,-0.6931471805599453,0.0,5.303304908059076
20260626T144832Z-clean-run-eu-us-gac-v1__pilot-balanc--df339bd311e0--tenant_id-100__us_tenant_id-10005__lookback_days-14,0.9963286137635824,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.188416617383492,0.0,5.303304908059076
20260626T144847Z-clean-run-eu-us-gac-v1__pilot-balanc--ac04946851bc--enant_id-1000__us_tenant_id-10001__lookback_days-30,0.9962700014415452,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.886705197443856,0.0,5.303304908059076
20260626T144903Z-clean-run-eu-us-gac-v1__pilot-balanc--0040482df219--enant_id-1000__us_tenant_id-11000__lookback_days-14,0.9965045964556608,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.157000421150113,0.0,5.303304908059076
20260626T144918Z-clean-run-eu-us-gac-v1__pilot-balanc--b928855b3b12--__limit_k-100__payload_repeat-16__payload_width-512,0.9939258348419124,399.35,1.0,399.35,0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,2.0,1.0,0,1.0,0.0,3.4434170004490485,,-1.6242062833596462
20260626T144934Z-clean-run-eu-us-gac-v1__pilot-balanc--f3d44031ae74--multi_dimension_rollup__lookback_days-3__limit_k-25,0.971386517915364,12040.0,1.0,12040.0,1,2.979439252336449,127.52,0.0,0.0,0.0106935215946843,0.0265780730897009,2.03125,2.03125,0,1.0,1.8718021769015916,4.475907850233953,2.2512917986064958,6.90875477931522
20260626T144953Z-clean-run-eu-us-gac-v1__pilot-balanc--bb87ee5a90ba--_tenant_point_rollup__tenant_id-5__lookback_days-14,0.9995192070614922,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0,0.0,0.0,2.9041650800285006,0.0,5.303304908059076
20260626T145008Z-clean-run-eu-us-gac-v1__pilot-balanc--af8845c5a7ff--c_fdw_user_value_topk__lookback_days-1__limit_k-100,0.9932335858211412,2000.0,1.0,2000.0,1,2.87744,22.48,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,2.42889271096982,3.337612448763048,0.693142180597445
20260626T145026Z-clean-run-eu-us-gac-v1__pilot-balanc--3578b3b30e0a--tenant_tier_left_join__lookback_days-1__limit_k-100,0.9933565003774296,67000.0,1.0,67000.0,1,3.157133744418456,618.6666666666666,0.0,0.0,0.0083582089552238,0.0103565472610255,2.0625,1.03125,0,1.0,-2.6692103677859462,2.2798729740711003,-4.399726211773283,6.90875477931522
20260626T145048Z-clean-run-eu-us-gac-v1__pilot-balanc--09dcf9528580--egion_user_value_topk__lookback_days-30__limit_k-25,0.918570522340906,16000.0,1.0,16000.0,1,8.256,516.0,0.0,0.0,0.008,0.0122474487139158,2.0,1.0,0,1.0,0.0,5.823025133303404,6.746663483994183,0.693142180597445
20260626T145112Z-clean-run-eu-us-gac-v1__pilot-balanc--cd3339206cc1--tenant_tier_left_join__lookback_days-14__limit_k-10,0.9391362139654714,40200.0,1.0,40200.0,1,17.690835636827558,2080.0,0.0,0.0,0.0083582089552238,0.0103565472610255,2.0625,1.03125,0,1.0,0.0,5.05594405013655,-2.5169949643395007,6.90875477931522
20260626T145135Z-clean-run-eu-us-gac-v1__pilot-balanc--d7742f6ae004--c_fdw_user_value_topk__lookback_days-14__limit_k-50,0.9581467034175484,4000.0,1.0,4000.0,1,4.83584,75.56,0.0,0.0,0.008,0.03,1.0,1.0,0,1.0,0.0,5.205626703631262,5.735761294832773,0.693142180597445
20260626T145153Z-clean-run-eu-us-gac-v1__pilot-balanc--533a2f766c48--rollup__lookback_days-1__min_value-100__limit_k-100,0.9960678342252176,3603.56,1.0,3603.56,1,3.167416528534217,33.44,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,2.0,1.0,0,1.0,0.0,3.265919263702691,2.6611332813144584,0.5897691231327988
20260626T145216Z-clean-run-eu-us-gac-v1__pilot-balanc--138d58575f47--l_tenant_point_rollup__tenant_id-5__lookback_days-3,0.0,,,,0,,0.0,0.0,,,,,,0,,0.0,,0.0,
20260626T145231Z-clean-run-eu-us-gac-v1__pilot-balanc--ac252c712e26--gion_tenant_tier_join__lookback_days-14__limit_k-10,0.9395730941238808,40200.0,1.0,40200.0,1,17.690835636827558,2080.0,0.0,0.0,0.0083582089552238,0.0103565472610255,2.0625,1.03125,0,1.0,0.0,5.055910516158243,-2.5169949643395007,6.90875477931522
20260626T145253Z-clean-run-eu-us-gac-v1__pilot-balanc--0b495ec03ecb--u_tenant_id-1__us_tenant_id-11000__lookback_days-30,0.9961327852070913,200.0,2.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0,0.0,0.0,3.865979066926739,0.0,5.303304908059076
20260626T145308Z-clean-run-eu-us-gac-v1__pilot-balanc--4e0bfa395b54--lti_dimension_rollup__lookback_days-14__limit_k-100,0.9432114391553502,6020.0,1.0,6020.0,1,22.311682242990653,477.47,1.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,2.6692103677859462,5.211197936030819,3.8122026701459353,6.90875477931522
20260626T145336Z-clean-run-eu-us-gac-v1__pilot-balanc--7e70deb48326--ulti_dimension_rollup__lookback_days-3__limit_k-100,0.97899727787783,12541.666666666666,1.0,12541.666666666666,1,2.979439252336449,132.83333333333334,0.0,0.0,0.0079837235056272,0.0109348934984116,4.0625,2.03125,0,1.0,1.9459101490553128,4.475907850233953,2.505525936990736,6.90875477931522
20260626T145403Z-clean-run-eu-us-gac-v1__pilot-balanc--4b2dadc0d9be--on_user_segment_join__lookback_days-30__limit_k-100,0.912821113144007,66666.66666666667,1.0,66666.66666666667,1,63.05949256342957,16017.111111111111,0.0,0.0,0.0079160104986876,0.0122474487139158,4.0,2.0,0,1.0,-0.832909122935104,5.822957653242439,-0.832909122935104,0.693142180597445
