query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260626T123623Z-clean-run-eu-us-gac-v1__pilot-balanc--90ee8b7948a8--_fdw_global_user_join__lookback_days-7__limit_k-100,0.3706707536109671,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.7841011741059705,0.9171440068746243,0.0,0.0,0.0105396825396825,0.0066666666666666,0.5298923194957792,0.5298923194957792,0.0,1.0,0.5,0.9384977849811166,0.5,0.6929303459228214
20260626T123643Z-clean-run-eu-us-gac-v1__pilot-balanc--b121992ca56e--tenant_tier_left_join__lookback_days-14__limit_k-10,0.3724733982369102,0.9359671123918799,0.38586284191890446,0.9359671123918799,1.0,0.7481369980202062,0.9009352129166764,0.0,0.0,0.0087686567164179,0.0248756218905472,0.39248161744989635,0.39248161744989635,0.0,1.0,0.5,0.9378546965263503,0.08387994110286534,0.954244363816976
20260626T123702Z-clean-run-eu-us-gac-v1__pilot-balanc--a055d2447640--ion_global_user_join__lookback_days-30__limit_k-100,0.35612378775632547,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.8501915979028615,0.9297136030980413,0.0,0.0,0.0079160104986876,0.0112216721537356,0.6460652404025354,0.5298923194957792,0.0,1.0,0.5,0.9458937211103718,0.5,0.6929303459228214
20260626T123733Z-clean-run-eu-us-gac-v1__pilot-balanc--95c72c1e82bc--u_tenant_id-10__us_tenant_id-10005__lookback_days-7,0.3851983850919299,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.8867564846514242,0.5,0.9406755169048453
20260626T123748Z-clean-run-eu-us-gac-v1__pilot-balanc--9bf7970b24e9--w_tenant_point_rollup__tenant_id-5__lookback_days-3,0.3857485042103229,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.8132315542425395,0.5,0.9406755169048453
20260626T123804Z-clean-run-eu-us-gac-v1__pilot-balanc--b9b6db3ee0fa--__limit_k-100__payload_repeat-16__payload_width-512,0.3858317889080933,0.38586284191890446,0.8815981468762218,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0082586641024782,0.0287211429136388,0.38586284191890446,0.38586284191890446,0.0,1.0,0.5,0.3934789123299773,0.5,0.045827206094604445
20260626T123819Z-clean-run-eu-us-gac-v1__pilot-balanc--bf595d0a77a2--u_tenant_id-10__us_tenant_id-10100__lookback_days-1,0.3852752687055245,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.6929314209594523,0.5,0.9406755169048453
20260626T123834Z-clean-run-eu-us-gac-v1__pilot-balanc--8c602e1d1d4e--t_rollup__lookback_days-30__min_value-0__limit_k-10,0.37665731176176104,0.9400999937152301,0.38586284191890446,0.9400999937152301,1.0,0.6877432985313383,0.902393303613785,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9543151029426968,0.9426085161406539,0.6929303459228214
20260626T123857Z-clean-run-eu-us-gac-v1__pilot-balanc--9790613b4e62--ion_tenant_tier_join__lookback_days-14__limit_k-100,0.3722152743364069,0.9303035583132035,0.38586284191890446,0.9303035583132035,1.0,0.7907741599942301,0.8972645035106784,0.0,0.0,0.0083582089552238,0.0103565472610255,0.5357795918870424,0.39248161744989635,0.0,1.0,0.2878649367410827,0.9379231949836866,0.12037712949486634,0.954244363816976
20260626T123919Z-clean-run-eu-us-gac-v1__pilot-balanc--28c9c8c6b82e--rollup__lookback_days-30__min_value-100__limit_k-10,0.3760744008200595,0.9395077164042249,0.38586284191890446,0.9395077164042249,1.0,0.6929888549898764,0.9014950606453778,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9536252292721871,0.942584949796162,0.6696155073854372
20260626T123941Z-clean-run-eu-us-gac-v1__pilot-balanc--52428f73be4d--ac_fdw_daily_rollup__lookback_days-7__min_value-500,0.38442790418925193,0.9327892701731147,0.38586284191890446,0.9327892701731147,1.0,0.6369559573652024,0.8617609632510349,0.0,0.0,0.0081794685628405,0.0292458284324475,0.38586284191890446,0.38586284191890446,0.0,1.0,0.11096021151124674,0.9316115697626544,0.11096021151124674,0.5010232974434614
20260626T123958Z-clean-run-eu-us-gac-v1__pilot-balanc--6864b7cd4b05--c_fdw_user_value_topk__lookback_days-30__limit_k-10,0.3685058909859935,0.9359350834715972,0.38586284191890446,0.9359350834715972,1.0,0.7534436388095319,0.9059697232804197,0.0,0.0,0.008,0.03,0.38586284191890446,0.38586284191890446,0.0,1.0,0.5,0.9472642212343563,0.9483260728345488,0.6929303459228214
20260626T124018Z-clean-run-eu-us-gac-v1__pilot-balanc--a31830fb741a--tenant_tier_left_join__lookback_days-14__limit_k-25,0.37046851392704416,0.9294936622431859,0.38586284191890446,0.9294936622431859,1.0,0.7481369980202062,0.8846935808772768,0.0,0.0,0.0087686567164179,0.0248756218905472,0.39248161744989635,0.39248161744989635,0.0,1.0,0.5,0.9378529570401273,0.10311033275273901,0.954244363816976
20260626T124037Z-clean-run-eu-us-gac-v1__pilot-balanc--3ccc515bf54e--_tenant_point_rollup__tenant_id-10__lookback_days-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T124051Z-clean-run-eu-us-gac-v1__pilot-balanc--0afffb38500f--ac_fdw_daily_rollup__lookback_days-1__min_value-500,0.3853827077669918,0.9413455946186982,0.38586284191890446,0.9413455946186982,1.0,0.6369559573652024,0.8933057343297449,0.0,0.0,0.0081794685628405,0.0292458284324475,0.38586284191890446,0.38586284191890446,0.0,1.0,0.08088745082985216,0.8815002415084564,0.08088745082985216,0.5010232974434614
20260626T124108Z-clean-run-eu-us-gac-v1__pilot-balanc--1c83e02435c7--fdw_user_segment_join__lookback_days-7__limit_k-100,0.3711409945999143,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.782869832619255,0.9167176537718745,0.0,0.0,0.0105396825396825,0.03,0.5298923194957792,0.5298923194957792,0.0,1.0,0.4425957648076051,0.9351908185604987,0.4425957648076051,0.6929303459228214
20260626T124128Z-clean-run-eu-us-gac-v1__pilot-balanc--e1c94ae1f5bb---default__gac_fdw_tenant_tier_join__lookback_days-1,0.38383586427573607,0.9390866999794818,0.38586284191890446,0.9390866999794818,1.0,0.6104142225901426,0.8901485656667436,0.0,0.0,0.0087686567164179,0.0248756218905472,0.39248161744989635,0.39248161744989635,0.0,1.0,0.07113909215436925,0.8727201438948569,0.07113909215436925,0.954244363816976
20260626T124146Z-clean-run-eu-us-gac-v1__pilot-balanc--2b72594a9363--ulti_dimension_rollup__lookback_days-30__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125237374142986,0.5,0.8230326202012678,0.5
20260626T124201Z-clean-run-eu-us-gac-v1__pilot-balanc--47b6b5714906--__gac_etl_top_tenants__lookback_days-30__limit_k-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T124216Z-clean-run-eu-us-gac-v1__pilot-balanc--a112dac58efb--egion_global_user_join__lookback_days-1__limit_k-50,0.3794574875786487,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.8083338921971981,0.9212752615656431,0.0,0.0,0.0079160104986876,0.0112216721537356,0.6460652404025354,0.5298923194957792,0.0,1.0,0.5,0.9384977849811166,0.5,0.6929303459228214
20260626T124243Z-clean-run-eu-us-gac-v1__pilot-balanc--3f2c7e638826--vent_filter_summary__lookback_days-3__min_value-900,0.38541873722689124,0.9360081484575208,0.38586284191890446,0.9360081484575208,0.0,0.0,0.0,0.0,0.0,0.0082586641024782,0.0287211429136388,0.38586284191890446,0.38586284191890446,0.0,1.0,0.5,0.8442145608838056,0.5,0.17798545878349237
20260626T124258Z-clean-run-eu-us-gac-v1__pilot-balanc--999e0ed8b606--time-default__gac_etl_local_rollup__lookback_days-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T124313Z-clean-run-eu-us-gac-v1__pilot-balanc--5f07ebaa0595--enant_point_rollup__tenant_id-1000__lookback_days-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T124328Z-clean-run-eu-us-gac-v1__pilot-balanc--3ec7aed557b3--__limit_k-250__payload_repeat-16__payload_width-512,0.38583403523506915,0.4250474748285973,0.8915878555021801,0.4250474748285973,1.0,0.7437842293940197,0.7934922628204798,0.0,0.0,0.0081794685628405,0.0292458284324475,0.38586284191890446,0.38586284191890446,0.0,1.0,0.6631248189013438,0.6631248189013438,0.5,0.05429322963428229
20260626T124343Z-clean-run-eu-us-gac-v1__pilot-balanc--b54dbf11c32e--tenant_point_rollup__tenant_id-500__lookback_days-7,0.385595466895774,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.8791232121635404,0.5,0.9406755169048453
20260626T124358Z-clean-run-eu-us-gac-v1__pilot-balanc--1ded61a312b3--rollup__lookback_days-14__min_value-900__limit_k-10,0.3761857918555899,0.9235999595592552,0.38586284191890446,0.9235999595592552,0.0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9192463359307461,0.921217707821841,0.17566665612997812
20260626T124414Z-clean-run-eu-us-gac-v1__pilot-balanc--41e1e067c894--__limit_k-250__payload_repeat-64__payload_width-512,0.3852775552876545,0.9054786478442892,0.38586284191890446,0.9054786478442892,1.0,0.5846514470622317,0.7530087723615937,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9000561969110394,0.5,0.4988264760503682
20260626T124433Z-clean-run-eu-us-gac-v1__pilot-balanc--eaaea1475202--c_fdw_global_user_join__lookback_days-1__limit_k-10,0.3769441007950282,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.782310205591057,0.9168556255614073,0.0,0.0,0.0105396825396825,0.0066666666666666,0.5298923194957792,0.5298923194957792,0.0,1.0,0.5,0.9384977849811166,0.5,0.6929303459228214
20260626T124453Z-clean-run-eu-us-gac-v1__pilot-balanc--aa6d08f5c5f1--enant_point_rollup__tenant_id-1000__lookback_days-1,0.38561761926909793,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.30706857904054774,0.5,0.9406755169048453
20260626T124509Z-clean-run-eu-us-gac-v1__pilot-balanc--a3b01389599a--enant_id-1000__us_tenant_id-10100__lookback_days-14,0.3848523865236969,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.9020445524546308,0.5,0.9406755169048453
20260626T124524Z-clean-run-eu-us-gac-v1__pilot-balanc--8e1b43ab2191--tenant_id-1000__us_tenant_id-10005__lookback_days-1,0.3852348968997993,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.6929314209594523,0.5,0.9406755169048453
20260626T124539Z-clean-run-eu-us-gac-v1__pilot-balanc--c7dbfb40f2b5--rollup__lookback_days-3__min_value-100__limit_k-100,0.3844075558383556,0.9226510925706402,0.38586284191890446,0.9226510925706402,1.0,0.6109326582914063,0.8246939393267257,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9303900468868719,0.9092065676769974,0.6696155073854372
20260626T124601Z-clean-run-eu-us-gac-v1__pilot-balanc--e6fbc9fc2330--eu_tenant_id-1__us_tenant_id-11000__lookback_days-1,0.38488150177006053,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.6929314209594523,0.5,0.9406755169048453
20260626T124616Z-clean-run-eu-us-gac-v1__pilot-balanc--fb9b961582fb--__limit_k-250__payload_repeat-16__payload_width-512,0.3857981971438762,0.4250474748285973,0.8520709166095483,0.4250474748285973,0.0,0.0,0.0,0.0,0.0,0.0082586641024782,0.0287211429136388,0.38586284191890446,0.38586284191890446,0.0,1.0,0.6631248189013438,0.6631248189013438,0.5,0.05429322963428229
20260626T124632Z-clean-run-eu-us-gac-v1__pilot-balanc--7416e74ff2f8--ent_filter_summary__lookback_days-30__min_value-100,0.3838975621818513,0.9503450036978914,0.38586284191890446,0.9503450036978914,1.0,0.636919741777012,0.9196369058899914,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.952374117035744,0.5,0.6696155073854372
20260626T124653Z-clean-run-eu-us-gac-v1__pilot-balanc--2d27c965bda7--region_user_value_topk__lookback_days-1__limit_k-50,0.3844953304519605,0.9294548588097926,0.38586284191890446,0.9294548588097926,1.0,0.5952882080767165,0.8610893814562148,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.8732316707919363,0.9233303896470746,0.6929303459228214
20260626T124717Z-clean-run-eu-us-gac-v1__pilot-balanc--fee7d1dabb08--_rollup__lookback_days-7__min_value-900__limit_k-50,0.3816120852994516,0.9054592162258968,0.38586284191890446,0.9054592162258968,0.0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9025904735314632,0.9057024631604509,0.17566665612997812
20260626T124733Z-clean-run-eu-us-gac-v1__pilot-balanc--8d2127eb1c50--_etl_global_user_topk__lookback_days-14__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929314209594523,0.5,0.6929314209594523,0.5
20260626T124748Z-clean-run-eu-us-gac-v1__pilot-balanc--00b0ddc0c883--rollup__lookback_days-1__min_value-900__limit_k-100,0.3844225935090085,0.8947311107520624,0.38586284191890446,0.8947311107520624,0.0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.771437407715141,0.7995754117616417,0.17566665612997812
20260626T124804Z-clean-run-eu-us-gac-v1__pilot-balanc--83362c43fbe1--gion_global_user_join__lookback_days-14__limit_k-50,0.36778752609009807,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.8328253070996676,0.9259737568524391,0.0,0.0,0.0079160104986876,0.0112216721537356,0.6460652404025354,0.5298923194957792,0.0,1.0,0.5,0.9384977849811166,0.5,0.6929303459228214
20260626T124832Z-clean-run-eu-us-gac-v1__pilot-balanc--a8aa99a7a2a4--__limit_k-100__payload_repeat-64__payload_width-512,0.3853613618350309,0.8947311107520624,0.38586284191890446,0.8947311107520624,0.0,0.0,0.0,0.0,0.0130962814573682,0.0066651960229022,0.0140812350992967,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.8061755542717278,0.5,0.17566665612997812
20260626T124849Z-clean-run-eu-us-gac-v1__pilot-balanc--729225106b1b--egion_tenant_tier_join__lookback_days-7__limit_k-25,0.3790265216555487,0.9347751626423345,0.38586284191890446,0.9347751626423345,1.0,0.6104142225901426,0.8754918264131694,0.0,0.0,0.0083582089552238,0.0103565472610255,0.5357795918870424,0.39248161744989635,0.0,1.0,0.4875220547637743,0.9282953425354119,0.09852948141639656,0.954244363816976
20260626T124912Z-clean-run-eu-us-gac-v1__pilot-balanc--c78721565c1e--multi_dimension_rollup__lookback_days-7__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125237374142986,0.5,0.8230326202012678,0.5
20260626T124926Z-clean-run-eu-us-gac-v1__pilot-balanc--bb1cd73280ae--nant_point_rollup__tenant_id-1000__lookback_days-30,0.3853865807781515,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.9195339030062335,0.5,0.9406755169048453
20260626T124942Z-clean-run-eu-us-gac-v1__pilot-balanc--0db239f20031--gion_tenant_tier_join__lookback_days-14__limit_k-25,0.37489131469156406,0.9345022014875629,0.38586284191890446,0.9345022014875629,1.0,0.7907741599942301,0.9060877196320124,0.0,0.0,0.0083582089552238,0.0103565472610255,0.5357795918870424,0.39248161744989635,0.0,1.0,0.5,0.9379170867818667,0.12037712949486634,0.954244363816976
20260626T125007Z-clean-run-eu-us-gac-v1__pilot-balanc--548110856c04--tenant_id-100__us_tenant_id-10001__lookback_days-30,0.38525858247120137,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.9198414605002112,0.5,0.9406755169048453
20260626T125022Z-clean-run-eu-us-gac-v1__pilot-balanc--4fbb77f6d707--gion_user_value_topk__lookback_days-14__limit_k-100,0.3739974485344066,0.9236147927652361,0.38586284191890446,0.9236147927652361,1.0,0.7086227147003756,0.8650857653418222,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9379166882712142,0.9505298759877969,0.6929303459228214
20260626T125046Z-clean-run-eu-us-gac-v1__pilot-balanc--bea82e5ee460--__gac_etl_top_tenants__lookback_days-14__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T125101Z-clean-run-eu-us-gac-v1__pilot-balanc--28fc176652d2--_fdw_user_segment_join__lookback_days-1__limit_k-25,0.3782952190140021,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.7812616547335971,0.9164585085947236,0.0,0.0,0.0105396825396825,0.03,0.5298923194957792,0.5298923194957792,0.0,1.0,0.4425957648076051,0.9351908185604987,0.4425957648076051,0.6929303459228214
20260626T125120Z-clean-run-eu-us-gac-v1__pilot-balanc--fa84e6de3260--l_tenant_point_rollup__tenant_id-5__lookback_days-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
20260626T125135Z-clean-run-eu-us-gac-v1__pilot-balanc--146700d6d93e--rollup__lookback_days-14__min_value-100__limit_k-50,0.3812249343031288,0.9286329704960018,0.38586284191890446,0.9286329704960018,1.0,0.6109326582914063,0.851797987523187,0.0,0.0009990120880463,0.0078016324949912,0.0120558718363553,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9478607823700669,0.9340058147636788,0.6696155073854372
20260626T125158Z-clean-run-eu-us-gac-v1__pilot-balanc--43caa467d247--_rollup__lookback_days-30__min_value-0__limit_k-100,0.37729762707693204,0.9236147927652361,0.38586284191890446,0.9236147927652361,1.0,0.6877432985313383,0.8505894420673319,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9543132495170039,0.9426085161406539,0.6929303459228214
20260626T125221Z-clean-run-eu-us-gac-v1__pilot-balanc--aa1c4c32942f--ac_fdw_daily_rollup__lookback_days-7__min_value-100,0.38430810556288897,0.9366955025326322,0.38586284191890446,0.9366955025326322,1.0,0.636874540115703,0.8770536223010008,0.0,0.0,0.0079544304177819,0.0294636223511016,0.38586284191890446,0.38586284191890446,0.0,1.0,0.11096021151124674,0.9390873849166925,0.11096021151124674,0.6696155073854372
20260626T125238Z-clean-run-eu-us-gac-v1__pilot-balanc--1156aeb42a91--tenant_id-100__us_tenant_id-10100__lookback_days-30,0.3849851072525354,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.9194297943878267,0.5,0.9406755169048453
20260626T125253Z-clean-run-eu-us-gac-v1__pilot-balanc--9f82f47ea57f--egion_global_user_join__lookback_days-3__limit_k-50,0.3768358037870927,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.8087129650485971,0.9213436147136344,0.0,0.0,0.0079160104986876,0.0112216721537356,0.6460652404025354,0.5298923194957792,0.0,1.0,0.5,0.9384977849811166,0.5,0.6929303459228214
20260626T125320Z-clean-run-eu-us-gac-v1__pilot-balanc--b4d148e18f96--_tenant_tier_left_join__lookback_days-7__limit_k-10,0.3768782587195581,0.9359671123918799,0.38586284191890446,0.9359671123918799,1.0,0.6104142225901426,0.879703857959939,0.0,0.0,0.0087686567164179,0.0248756218905472,0.39248161744989635,0.39248161744989635,0.0,1.0,0.5,0.9281367401779689,0.08387994110286534,0.954244363816976
20260626T125338Z-clean-run-eu-us-gac-v1__pilot-balanc--e01126a536f4--tenant_point_rollup__tenant_id-100__lookback_days-3,0.3857112423962054,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.8075040568884233,0.5,0.9406755169048453
20260626T125354Z-clean-run-eu-us-gac-v1__pilot-balanc--7bff1c541796--w_tenant_point_rollup__tenant_id-1__lookback_days-1,0.3856570437760743,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019583666670619046,0.019583666670619046,0.0,0.0,0.5,0.6929314209594523,0.5,0.9406755169048453
20260626T125410Z-clean-run-eu-us-gac-v1__pilot-balanc--a6611f3098d0--tenant_tier_left_join__lookback_days-7__limit_k-100,0.37516167631352654,0.9298096703265344,0.38586284191890446,0.9298096703265344,1.0,0.6104142225901426,0.856499703480035,0.0,0.0,0.0087686567164179,0.0248756218905472,0.39248161744989635,0.39248161744989635,0.0,1.0,0.19783609664634305,0.9281356607891338,0.09852948141639656,0.954244363816976
20260626T125428Z-clean-run-eu-us-gac-v1__pilot-balanc--ce058151d145--c_etl_global_user_topk__lookback_days-1__limit_k-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929314209594523,0.5,0.6929314209594523,0.5
20260626T125443Z-clean-run-eu-us-gac-v1__pilot-balanc--d8e2ec3b2e9e--dw_user_segment_join__lookback_days-30__limit_k-100,0.35452681381434725,0.9390577066593679,0.38586284191890446,0.9390577066593679,1.0,0.829494433651891,0.9251137927455293,0.0,0.0,0.0105396825396825,0.03,0.5298923194957792,0.5298923194957792,0.0,1.0,0.4425957648076051,0.9458812684478224,0.4425957648076051,0.6929303459228214
20260626T125504Z-clean-run-eu-us-gac-v1__pilot-balanc--121d8e9631c1--_tenant_tier_left_join__lookback_days-7__limit_k-10,0.37817683204123365,0.9401280070468321,0.38586284191890446,0.9401280070468321,1.0,0.6104142225901426,0.8934584779106224,0.0,0.0,0.0083582089552238,0.0103565472610255,0.5357795918870424,0.39248161744989635,0.0,1.0,0.5,0.9282864722944966,0.09852948141639656,0.954244363816976
20260626T125527Z-clean-run-eu-us-gac-v1__pilot-balanc--1d0332ca642a--region_user_value_topk__lookback_days-7__limit_k-50,0.3784642935218466,0.9294548588097926,0.38586284191890446,0.9294548588097926,1.0,0.6794563920703549,0.8764023948350448,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9282861173369155,0.946395768435499,0.6929303459228214
20260626T125550Z-clean-run-eu-us-gac-v1__pilot-balanc--d31f45fcc8b3--tenant_id-1000__us_tenant_id-10001__lookback_days-7,0.38511524363138944,0.8813510338096907,0.5298923194957792,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038547653830923,0.019583666670619046,0.0,0.0,0.5,0.876298529855426,0.5,0.9406755169048453
20260626T125606Z-clean-run-eu-us-gac-v1__pilot-balanc--0829e2e595b7--vent_filter_summary__lookback_days-7__min_value-500,0.38521313127948065,0.9479592789763815,0.38586284191890446,0.9479592789763815,1.0,0.6368723405423712,0.9132252848587796,0.0,0.0034507936825469,0.0078632371159652,0.0121460784364466,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9315863356124929,0.5,0.4988264760503682
20260626T125624Z-clean-run-eu-us-gac-v1__pilot-balanc--5b7316ec53f0--_event_filter_summary__lookback_days-7__min_value-0,0.3852604447742738,0.9507451706424898,0.38586284191890446,0.9507451706424898,1.0,0.6368723405423712,0.9206739833052158,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9403659450173897,0.5,0.6929303459228214
20260626T125646Z-clean-run-eu-us-gac-v1__pilot-balanc--e7cb8cda82b8--_tenant_tier_left_join__lookback_days-7__limit_k-50,0.3777367794172848,0.9347751626423345,0.38586284191890446,0.9347751626423345,1.0,0.6104142225901426,0.8754918264131694,0.0,0.0,0.0083582089552238,0.0103565472610255,0.5357795918870424,0.39248161744989635,0.0,1.0,0.3028502073497624,0.9282850523958532,0.09852948141639656,0.954244363816976
20260626T125710Z-clean-run-eu-us-gac-v1__pilot-balanc--8963f9f22a8a--_gac_fdw_daily_rollup__lookback_days-7__min_value-0,0.3843804993372017,0.9373375041144453,0.38586284191890446,0.9373375041144453,1.0,0.6368723405423712,0.8794185130389609,0.0,0.0,0.008,0.03,0.38586284191890446,0.38586284191890446,0.0,1.0,0.11096021151124674,0.9402598904676818,0.11096021151124674,0.6929303459228214
20260626T125728Z-clean-run-eu-us-gac-v1__pilot-balanc--19f06d3168df--ltiregion_top_tenants__lookback_days-14__limit_k-10,0.38374717865723,0.9400999937152301,0.38586284191890446,0.9400999937152301,1.0,0.6109235524297302,0.8934584779106224,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9379121705353977,0.869356064812908,0.6929303459228214
20260626T125750Z-clean-run-eu-us-gac-v1__pilot-balanc--caf35d98a728--egion_user_value_topk__lookback_days-7__limit_k-100,0.37862976715916363,0.9236147927652361,0.38586284191890446,0.9236147927652361,1.0,0.6793327692412493,0.8576646835934553,0.0,0.0,0.008,0.0122474487139158,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9282825671347659,0.9463950238101557,0.6929303459228214
20260626T125814Z-clean-run-eu-us-gac-v1__pilot-balanc--f0d58541013a--ulti_dimension_rollup__lookback_days-14__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125237374142986,0.5,0.8230326202012678,0.5
