episode_id,episode_order,query_id,query_shape,query_order,query_occurrence,planned_query_occurrences,dataset_profile_id,topology_id,region_count,profile,baseline_query_run_id,baseline_elapsed_seconds,source_sql_file,normalized_sql_hash,applicable_actions_json,applicability_source,before__elapsed_seconds,before__result_row_count,before__result_output_byte_count,before__shared_blks_hit_sum,before__shared_blks_read_sum,before__temp_blks_written_sum,before__estimated_result_bytes,before__estimated_remote_output_bytes,before__estimated_fanin_bytes,before__coordinator_main_plan_total_time_ms,before__coordinator_foreign_scan_time_ms_sum,before__coordinator_non_foreign_time_share_proxy,before__coordinator_fanin_rows,before__coordinator_fanin_bytes_estimated,before__coordinator_final_rows,before__coordinator_final_bytes_estimated,before__coordinator_blocking_input_rows_sum,before__coordinator_temp_written_blocks,before__coordinator_hash_batches_max,before__coordinator_sort_input_rows_sum,before__coordinator_sort_time_ms_max,before__coordinator_aggregate_input_rows_sum,before__coordinator_aggregate_time_ms_max,before__coordinator_join_input_rows_sum,before__coordinator_join_time_ms_max,before__task_count,before__task_time_mean_ms,before__task_time_cv,before__task_rows_mean,before__task_rows_cv,before__remote_region_actual_rows_sum,before__remote_region_actual_rows_cv,before__remote_region_actual_rows_max_share,before__remote_region_actual_time_sum,before__remote_region_actual_time_cv,before__remote_region_actual_time_max_share,before__remote_region_tuple_bytes_sum,before__remote_region_tuple_bytes_cv,before__remote_region_tuple_bytes_max_share,before__regional_temp_written_blocks_sum,before__regional_spill_present,before__remote_citus_map_merge_job_count_sum,before__remote_citus_dependent_map_task_count_sum,before__remote_citus_repartition_fanout_ratio_max,before__citus_repartition_observed_v2,before__worker_task_actual_rows_sum,before__worker_task_actual_rows_cv,before__worker_task_actual_rows_max_share,before__worker_task_scan_actual_rows_sum,before__worker_task_scan_actual_rows_cv,before__worker_task_scan_actual_rows_max_share,before__worker_task_actual_time_sum,before__worker_task_actual_time_cv,before__worker_task_actual_time_max_share,before__worker_task_seq_scan_share,before__worker_task_index_scan_share,before__worker_task_join_node_count,before__worker_task_aggregate_node_count,before__worker_task_sort_node_count,before__worker_task_spill_count,before__worker_task_temp_written_sum,before__worker_task_within_region_worker_scan_rows_cv_max,before__worker_task_within_region_worker_scan_rows_max_share_max,before__regional_coordinator_tx_bytes_sum,before__analytics_rx_bytes_sum,before__worker_tx_bytes_sum,before__os_cpu_busy_pct_mean,before__os_cpu_busy_pct_max,before__os_mem_used_peak_bytes_max,before__os_disk_read_bytes_sum,before__os_disk_written_bytes_sum,before__os_net_rx_bytes_sum,before__os_net_tx_bytes_sum,before__os_tcp_retrans_segs_sum,before__os_tcp_timeouts_sum,before__edge_count,before__edge_remote_rows_sum,before__edge_remote_rows_max_share,before__edge_remote_bytes_sum,before__edge_remote_bytes_max_share,before__edge_foreign_scan_time_ms_sum,before__edge_regional_plan_time_ms_sum,before__edge_boundary_wait_ms_sum,before__edge_estimated_fetch_cycles_sum,before__edge_rtt_context_median_ms_mean,before__edge_rtt_context_median_ms_max,before__edge_source_tx_bytes_sum,before__edge_source_tx_bps_mean,before__edge_source_tx_bps_min,before__edge_qdisc_drops_sum,before__edge_qdisc_overlimits_sum,before__edge_tcp_retrans_sum,before__edge_available_share
q01_event_value_desc::run-1,1,q01_event_value_desc,event_value_desc,1,1,1,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121416Z-dba-local-memory-panel-v1__raw-small--a7762f037138--6-06-30-00-00-00-00__limit_k-25__include_apac-False,1.223234,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q01_event_value_desc__baseline__gac_fdw_dba_topk_raw__query_shape-event_value_desc__cutoff_ts-2026-06-30-00-00-00-00__limit_k-25__include_apac-False.sql,ad7f1beefcb86b44e6bcd60f1e092a838d67200996b3cf5a69df119b546d5ed5,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,1.223234,25.0,1165.0,9.0,0.0,9.0,2000.0,55560.0,100008.0,413.153,412.159,0.0024058883754929,1389.0,100008.0,25.0,2000.0,1389.0,9.0,,1389.0,413.148,,,,,32,,,,,1389.0,0.0295176385889128,0.5147588192944564,140.058,0.2325893558382955,0.6162946779191477,55296.0,0.037037037037037,0.5185185185185185,0.0,False,,,,False,1389.0,0.2703831858702803,0.0532757379409647,1389.0,0.2703831858702803,0.0532757379409647,,,,1.0,0.0,0,0.0,0.0,0,,0.0801186943620178,0.5400593471810089,168180,107868,197862,7.868714285714286,15.232,713535488,0,860160,375524,376776,3,0,2,1389.0,0.5147588192944564,100008.0,0.5147588192944564,412.159,140.058,272.101,4,30.475,30.5,168000,549363.4087999517,541234.1383578285,0.0,0.0,3,1.0
q02_event_value_asc::run-1,2,q02_event_value_asc,event_value_asc,2,1,2,raw-small-balanced-v1,eu_us_gac,2,memory,20260805T115731Z-dba-local-memory-panel-v1__raw-small--72cbe4c53ab8---06-29-00-00-00-00__limit_k-100__include_apac-False,0.384738,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q02_event_value_asc__baseline__gac_fdw_dba_topk_raw__query_shape-event_value_asc__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,5456d57953fe990f1580484e462a435d7cf573381f761e43b638485f128031d7,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,0.384738,100.0,4566.0,9.0,0.0,19.0,8000.0,107400.0,193320.0,179.09,177.454,0.0091350717516332,2685.0,193320.0,100.0,8000.0,2685.0,19.0,,2685.0,179.081,,,,,32,,,,,2685.0,0.0234636871508379,0.511731843575419,120.12,0.2404095904095903,0.6202047952047951,107520.0,0.0285714285714285,0.5142857142857142,19.0,True,,,,False,2685.0,0.2505515833214782,0.0502793296089385,2685.0,0.2505515833214782,0.0502793296089385,,,,1.0,0.0,0,0.0,0.0,0,,0.0709382151029748,0.5354691075514875,253322,196643,286090,12.497285714285711,29.333,716251136,0,212992,549768,550642,5,0,2,2685.0,0.511731843575419,193320.0,0.511731843575419,177.454,120.12,57.33400000000001,2,5.450000000000001,5.460000000000001,253322,2633709.173515483,2576610.5765481964,0.0,0.0,4,1.0
q02_event_value_asc::run-2,3,q02_event_value_asc,event_value_asc,2,2,2,raw-small-balanced-v1,eu_us_gac,2,memory,20260805T115658Z-dba-local-memory-panel-v1__raw-small--72cbe4c53ab8---06-29-00-00-00-00__limit_k-100__include_apac-False,0.359615,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q02_event_value_asc__baseline__gac_fdw_dba_topk_raw__query_shape-event_value_asc__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,5456d57953fe990f1580484e462a435d7cf573381f761e43b638485f128031d7,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,0.359615,,,9.0,0.0,19.0,8000.0,107400.0,193320.0,159.562,157.912,0.0103408079617954,2685.0,193320.0,100.0,8000.0,2685.0,19.0,,2685.0,159.553,,,,,32,,,,,2685.0,0.0234636871508379,0.511731843575419,100.792,0.1975355186919596,0.5987677593459798,107520.0,0.0285714285714285,0.5142857142857142,19.0,True,,,,False,2685.0,0.2505515833214782,0.0502793296089385,2685.0,0.2505515833214782,0.0502793296089385,,,,1.0,0.0,0,0.0,0.0,0,,0.0709382151029748,0.5354691075514875,252543,194071,276492,13.304,30.612,717541376,0,892928,536749,537517,3,0,2,2685.0,0.511731843575419,193320.0,0.511731843575419,157.912,100.792,57.120000000000005,2,5.43,5.44,252543,2809037.4428207944,2774923.181736023,0.0,0.0,2,1.0
q03_event_recent::run-1,4,q03_event_recent,event_recent,3,1,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114612Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.95238,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,0.95238,250.0,12701.0,9.0,0.0,64.0,20000.0,367040.0,660672.0,502.071,492.167,0.0197262936915296,9176.0,660672.0,250.0,20000.0,9176.0,64.0,,9176.0,502.046,,,,,32,,,,,9176.0,0.029642545771578,0.514821272885789,151.808,0.0184048271500842,0.5092024135750421,367616.0,0.0306406685236768,0.5153203342618384,62.0,True,,,,False,9176.0,0.2627377938407463,0.0520924149956408,9176.0,0.2627377938407463,0.0520924149956408,,,,1.0,0.0,0,0.0,0.0,0,,0.0664869721473495,0.5332434860736748,704726,637800,751903,9.853428571428571,20.161,724856832,0,1155072,1474693,1476611,6,0,2,9176.0,0.514821272885789,660672.0,0.514821272885789,492.16700000000003,151.808,340.35900000000004,10,15.475,15.5,704726,2959852.15985216,2947596.547596548,0.0,0.0,5,1.0
q03_event_recent::run-2,5,q03_event_recent,event_recent,3,2,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114747Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.914675,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,0.914675,,,9.0,0.0,64.0,20000.0,367040.0,660672.0,473.124,461.23,0.0251392869522577,9176.0,660672.0,250.0,20000.0,9176.0,64.0,,9176.0,473.108,,,,,32,,,,,9176.0,0.029642545771578,0.514821272885789,117.438,0.1174066315843253,0.5587033157921627,367616.0,0.0306406685236768,0.5153203342618384,62.0,True,,,,False,9176.0,0.2627377938407463,0.0520924149956408,9176.0,0.2627377938407463,0.0520924149956408,,,,1.0,0.0,0,0.0,0.0,0,,0.0664869721473495,0.5332434860736748,706686,638434,755735,9.968,22.222,722874368,0,1220608,1481457,1482739,6,0,2,9176.0,0.514821272885789,660672.0,0.514821272885789,461.23,117.438,343.79200000000003,10,15.45,15.45,706686,3090435.400552109,3033584.6065542405,0.0,0.0,5,1.0
q03_event_recent::run-3,6,q03_event_recent,event_recent,3,3,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114817Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.909577,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,0.909577,,,9.0,0.0,64.0,20000.0,367040.0,660672.0,446.373,436.983,0.0210362185884898,9176.0,660672.0,250.0,20000.0,9176.0,64.0,,9176.0,446.351,,,,,32,,,,,9176.0,0.029642545771578,0.514821272885789,97.666,0.0767104212315442,0.5383552106157722,367616.0,0.0306406685236768,0.5153203342618384,62.0,True,,,,False,9176.0,0.2627377938407463,0.0520924149956408,9176.0,0.2627377938407463,0.0520924149956408,,,,1.0,0.0,0,0.0,0.0,0,,0.0664869721473495,0.5332434860736748,697809,636612,733455,8.787857142857144,20.792,722210816,0,1556480,1448090,1448322,0,0,2,9176.0,0.514821272885789,660672.0,0.514821272885789,436.983,97.666,339.317,10,15.425,15.45,697809,3068718.756081124,3032512.9153441656,0.0,0.0,0,1.0
q04_event_oldest::run-1,7,q04_event_oldest,event_oldest,4,1,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121135Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74348,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.74348,500.0,25507.0,9.0,0.0,128.0,40000.0,725560.0,1306008.0,1940.128,1920.487,0.0101235588579721,18139.0,1306008.0,500.0,40000.0,18139.0,128.0,,18139.0,1940.1,,,,,32,,,,,18139.0,0.0157120017641545,0.5078560008820773,162.707,0.1023373302931035,0.5511686651465518,726016.0,0.0155148095909732,0.5077574047954866,120.0,True,,,,False,18139.0,0.2434781435030711,0.0506643144605546,18139.0,0.2434781435030711,0.0506643144605546,,,,1.0,0.0,0,0.0,0.0,0,,0.0628430603786266,0.5314215301893134,1333938,1252613,1404133,5.906142857142858,10.561,713216000,0,3260416,2776618,2776028,6,0,2,18139.0,0.5078560008820773,1306008.0,0.5078560008820773,1920.487,162.707,1757.7800000000002,37,30.475,30.5,1333938,1944884.5991222828,1942601.3676061064,0.0,0.0,6,1.0
q04_event_oldest::run-2,8,q04_event_oldest,event_oldest,4,2,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121313Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.744782,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.744782,,,9.0,0.0,128.0,40000.0,725560.0,1306008.0,1925.387,1903.874,0.0111733381392935,18139.0,1306008.0,500.0,40000.0,18139.0,128.0,,18139.0,1925.348,,,,,32,,,,,18139.0,0.0157120017641545,0.5078560008820773,141.69,0.0145528971698779,0.507276448584939,726016.0,0.0155148095909732,0.5077574047954866,120.0,True,,,,False,18139.0,0.2434781435030711,0.0506643144605546,18139.0,0.2434781435030711,0.0506643144605546,,,,1.0,0.0,0,0.0,0.0,0,,0.0628430603786266,0.5314215301893134,1330997,1252613,1400245,5.321142857142857,10.299,713494528,0,1835008,2769653,2769199,5,0,2,18139.0,0.5078560008820773,1306008.0,0.5078560008820773,1903.874,141.69,1762.1840000000002,37,30.475,30.55,1330997,1939676.0835651066,1937558.6112121108,0.0,0.0,5,1.0
q04_event_oldest::run-3,9,q04_event_oldest,event_oldest,4,3,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T120956Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74473,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.74473,,,9.0,0.0,128.0,40000.0,725560.0,1306008.0,1931.701,1912.727,0.009822431111233,18139.0,1306008.0,500.0,40000.0,18139.0,128.0,,18139.0,1931.673,,,,,32,,,,,18139.0,0.0157120017641545,0.5078560008820773,150.674,0.0119994159576303,0.5059997079788152,726016.0,0.0155148095909732,0.5077574047954866,120.0,True,,,,False,18139.0,0.2434781435030711,0.0506643144605546,18139.0,0.2434781435030711,0.0506643144605546,,,,1.0,0.0,0,0.0,0.0,0,,0.0628430603786266,0.5314215301893134,1333316,1252547,1411331,5.647857142857142,9.365,717430784,0,2449408,2783054,2782604,7,0,2,18139.0,0.5078560008820773,1306008.0,0.5078560008820773,1912.727,150.674,1762.053,37,30.5,30.5,1333316,1943092.3988880508,1933433.1610030856,0.0,0.0,6,1.0
q04_event_oldest::run-4,10,q04_event_oldest,event_oldest,4,4,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121210Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.761324,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.761324,,,9.0,0.0,128.0,40000.0,725560.0,1306008.0,1943.52,1925.344,0.0093521034000164,18139.0,1306008.0,500.0,40000.0,18139.0,128.0,,18139.0,1943.492,,,,,32,,,,,18139.0,0.0157120017641545,0.5078560008820773,166.074,0.0454857473174608,0.5227428736587304,726016.0,0.0155148095909732,0.5077574047954866,120.0,True,,,,False,18139.0,0.2434781435030711,0.0506643144605546,18139.0,0.2434781435030711,0.0506643144605546,,,,1.0,0.0,0,0.0,0.0,0,,0.0628430603786266,0.5314215301893134,1331643,1252289,1400937,5.331428571428572,8.696,713478144,0,2433024,2770723,2772511,7,0,2,18139.0,0.5078560008820773,1306008.0,0.5078560008820773,1925.344,166.074,1759.27,37,30.475,30.5,1331373,1928600.9175308654,1928072.1856616607,0.0,0.0,6,1.0
q05_event_deviation::run-1,11,q05_event_deviation,event_deviation,5,1,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111144Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.037918,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.037918,50.0,2771.0,9.0,0.0,910.0,4000.0,5144200.0,9259560.0,1827.673,1740.314,0.0477979375960578,128605.0,9259560.0,50.0,4000.0,128605.0,910.0,,128605.0,1827.667,,,,,128,,,,,128605.0,0.001656234205513,0.5008281171027565,482.595,0.1834602513494752,0.5917301256747376,5144576.0,0.001592356687898,0.5007961783439491,849.0,True,,,,False,128605.0,0.1806232735399734,0.0117491543874654,257210.0,0.1806232735399734,0.0117491543874654,,,,0.0,0.0,0,0.0,0.0,0,,0.0494423328556296,0.5247211664278149,9458603,9198061,9396879,14.469857142857142,19.737,738201600,0,2457600,18925210,18927152,29,0,2,128605.0,0.5008281171027565,9259560.0,0.5008281171027565,1740.314,482.59499999999997,1257.719,66,5.4825,5.49,9458423,18564874.54352923,18361402.176142517,0.0,0.0,23,1.0
q05_event_deviation::run-2,12,q05_event_deviation,event_deviation,5,2,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111625Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.059002,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.059002,,,9.0,0.0,910.0,4000.0,5144200.0,9259560.0,1849.944,1757.637,0.0498971860769839,128605.0,9259560.0,50.0,4000.0,128605.0,910.0,,128605.0,1849.937,,,,,128,,,,,128605.0,0.001656234205513,0.5008281171027565,492.627,0.0538764623132714,0.5269382311566357,5144576.0,0.001592356687898,0.5007961783439491,849.0,True,,,,False,128605.0,0.1806232735399734,0.0117491543874654,257210.0,0.1806232735399734,0.0117491543874654,,,,0.0,0.0,0,0.0,0.0,0,,0.0494423328556296,0.5247211664278149,9483276,9197495,9442746,14.469285714285714,19.457,739794944,0,2981888,18996712,18996958,46,0,2,128605.0,0.5008281171027565,9259560.0,0.5008281171027565,1757.637,492.627,1265.0099999999998,66,5.4825,5.5,9483276,18423053.498733852,18177540.38121381,0.0,0.0,43,1.0
q05_event_deviation::run-3,13,q05_event_deviation,event_deviation,5,3,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T110747Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.038112,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.038112,,,9.0,0.0,910.0,4000.0,5144200.0,9259560.0,1814.041,1727.077,0.0479393795399331,128605.0,9259560.0,50.0,4000.0,128605.0,910.0,,128605.0,1814.032,,,,,128,,,,,128605.0,0.001656234205513,0.5008281171027565,463.008,0.0871129656507015,0.5435564828253507,5144576.0,0.001592356687898,0.5007961783439491,849.0,True,,,,False,128605.0,0.1806232735399734,0.0117491543874654,257210.0,0.1806232735399734,0.0117491543874654,,,,0.0,0.0,0,0.0,0.0,0,,0.0494423328556296,0.5247211664278149,9467663,9198251,9402014,13.701857142857142,19.383,741163008,0,7757824,18940647,18942447,32,0,2,128605.0,0.5008281171027565,9259560.0,0.5008281171027565,1727.077,463.008,1264.069,66,5.4625,5.465,9467573,18581065.221145846,18333445.8557724,0.0,0.0,32,1.0
q05_event_deviation::run-4,14,q05_event_deviation,event_deviation,5,4,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111524Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.102356,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.102356,,,9.0,0.0,910.0,4000.0,5144200.0,9259560.0,1890.828,1807.938,0.0438379376654036,128605.0,9259560.0,50.0,4000.0,128605.0,910.0,,128605.0,1890.822,,,,,128,,,,,128605.0,0.001656234205513,0.5008281171027565,553.961,0.0358382629824121,0.517919131491206,5144576.0,0.001592356687898,0.5007961783439491,849.0,True,,,,False,128605.0,0.1806232735399734,0.0117491543874654,257210.0,0.1806232735399734,0.0117491543874654,,,,0.0,0.0,0,0.0,0.0,0,,0.0494423328556296,0.5247211664278149,9491649,9199221,9429353,15.282285714285717,19.92,741281792,0,4128768,18996454,18997342,48,0,2,128605.0,0.5008281171027565,9259560.0,0.5008281171027565,1807.938,553.961,1253.9769999999999,66,5.4575000000000005,5.470000000000001,9491649,18059070.87096572,17785897.3456446,0.0,0.0,48,1.0
q05_event_deviation::run-5,15,q05_event_deviation,event_deviation,5,5,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111453Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.128587,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,2.128587,,,9.0,0.0,910.0,4000.0,5144200.0,9259560.0,1914.309,1820.102,0.0492120133165544,128605.0,9259560.0,50.0,4000.0,128605.0,910.0,,128605.0,1914.304,,,,,128,,,,,128605.0,0.001656234205513,0.5008281171027565,542.649,0.1081675263383881,0.554083763169194,5144576.0,0.001592356687898,0.5007961783439491,849.0,True,,,,False,128605.0,0.1806232735399734,0.0117491543874654,257210.0,0.1806232735399734,0.0117491543874654,,,,0.0,0.0,0,0.0,0.0,0,,0.0494423328556296,0.5247211664278149,9493955,9197179,9451318,15.671285714285714,21.525,743469056,0,3547136,19023975,19024217,49,0,2,128605.0,0.5008281171027565,9259560.0,0.5008281171027565,1820.1019999999999,542.649,1277.453,66,5.455,5.46,9493955,17840858.7480803,17616343.61198297,0.0,0.0,41,1.0
