episode_id,episode_order,query_id,query_shape,query_order,query_occurrence,planned_query_occurrences,dataset_profile_id,topology_id,region_count,profile,baseline_query_run_id,baseline_elapsed_seconds,source_sql_file,normalized_sql_hash,applicable_actions_json,applicability_source,mitigation_action,action_query_run_id,action_elapsed_seconds,target_log2_gain,action_applicable,result_equal
q03_event_recent::run-1,4,q03_event_recent,event_recent,3,1,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114612Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.95238,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T114647Z-dba-local-memory-panel-v1__raw-small--7f59af5c39be---06-24-00-00-00-00__limit_k-250__include_apac-False,0.920818,0.04862128898718277,True,True
q03_event_recent::run-1,4,q03_event_recent,event_recent,3,1,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114612Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.95238,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T114348Z-dba-local-memory-panel-v1__raw-small--f3cc20852d58---06-24-00-00-00-00__limit_k-250__include_apac-False,0.226162,2.074180777894477,True,True
q03_event_recent::run-2,5,q03_event_recent,event_recent,3,2,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114747Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.914675,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T113950Z-dba-local-memory-panel-v1__raw-small--3144091d283a---06-24-00-00-00-00__limit_k-250__include_apac-False,0.983622,-0.10484478336280638,True,True
q03_event_recent::run-2,5,q03_event_recent,event_recent,3,2,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114747Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.914675,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T114718Z-dba-local-memory-panel-v1__raw-small--7f59af5c39be---06-24-00-00-00-00__limit_k-250__include_apac-False,0.923702,-0.014168272126714739,True,True
q03_event_recent::run-2,5,q03_event_recent,event_recent,3,2,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114747Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.914675,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T114245Z-dba-local-memory-panel-v1__raw-small--f3cc20852d58---06-24-00-00-00-00__limit_k-250__include_apac-False,0.243094,1.9117449342238146,True,True
q03_event_recent::run-3,6,q03_event_recent,event_recent,3,3,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114817Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.909577,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T113914Z-dba-local-memory-panel-v1__raw-small--3144091d283a---06-24-00-00-00-00__limit_k-250__include_apac-False,0.909753,-0.0002791294905142102,True,True
q03_event_recent::run-3,6,q03_event_recent,event_recent,3,3,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114817Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.909577,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T114846Z-dba-local-memory-panel-v1__raw-small--7f59af5c39be---06-24-00-00-00-00__limit_k-250__include_apac-False,0.947245,-0.05854184552509057,True,True
q03_event_recent::run-3,6,q03_event_recent,event_recent,3,3,3,raw-small-balanced-v1,eu_us_gac,2,balanced,20260805T114817Z-dba-local-memory-panel-v1__raw-small--8549aa9c25ef---06-24-00-00-00-00__limit_k-250__include_apac-False,0.909577,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q03_event_recent__baseline__gac_fdw_dba_topk_raw__query_shape-event_recent__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,76893bdca8771bf15968c663228c2bb3475ab41d7df033a16ad555cc74a679a3,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T114318Z-dba-local-memory-panel-v1__raw-small--f3cc20852d58---06-24-00-00-00-00__limit_k-250__include_apac-False,0.232162,1.9700639210944435,True,True
q04_event_oldest::run-1,7,q04_event_oldest,event_oldest,4,1,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121135Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74348,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T120054Z-dba-local-memory-panel-v1__raw-small--982ab5f190ee---06-17-00-00-00-00__limit_k-500__include_apac-False,2.725527,0.009471846389996236,True,True
q04_event_oldest::run-1,7,q04_event_oldest,event_oldest,4,1,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121135Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74348,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T121447Z-dba-local-memory-panel-v1__raw-small--568dea4aab14---06-17-00-00-00-00__limit_k-500__include_apac-False,2.77056,-0.014170552192466471,True,True
