left_index,right_index,left_query_id,right_query_id,pair_type,same_query_id,same_logical_question,state_distance,response_distance_raw,response_distance_centered,response_rank_distance,same_winner,left_winner,right_winner
0,24,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}","fuzzy-memory-topk-panel-v1::fuzzy_topk_transport_severe::raw-small-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":10000}",reference-reference,False,True,6.483597300239125,5.324574936106698,3.623702976650587,2.449489742783178,False,regional_topk_candidates,mitigate_remote_path_bundle
0,25,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}","fuzzy-memory-topk-panel-v1::fuzzy_topk_transport_severe::raw-small-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":100}",reference-reference,False,True,6.6714932558020905,5.098917185131287,3.417074714097751,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,26,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q01_event_value_desc,final_dba-reference,False,False,7.433994947691239,5.300539888354239,3.4978477268877555,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,27,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q02_event_value_asc,final_dba-reference,False,False,7.045671361130702,6.010793607814216,3.64098026018579,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,28,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q02_event_value_asc,final_dba-reference,False,False,6.8836745267852555,6.216483540853803,3.615478157167863,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,29,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q03_event_recent,final_dba-reference,False,False,6.0480039541808654,5.540350129004629,3.531434019941883,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,30,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q03_event_recent,final_dba-reference,False,False,6.035163863898152,5.66959536060641,3.495441862094842,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,31,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q03_event_recent,final_dba-reference,False,False,6.099706482305422,5.682183619835217,3.6009984235885386,2.449489742783178,False,regional_topk_candidates,mitigate_remote_path_bundle
0,32,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q04_event_oldest,final_dba-reference,False,False,5.23525913614106,5.190745893813725,3.7474358781873636,2.449489742783178,False,regional_topk_candidates,mitigate_remote_path_bundle
0,33,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q04_event_oldest,final_dba-reference,False,False,5.188743792156484,5.1325376856096785,3.702842047108054,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,34,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q04_event_oldest,final_dba-reference,False,False,5.161724739359764,5.119505517529959,3.7319938258197616,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,35,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q04_event_oldest,final_dba-reference,False,False,5.162453072081151,5.130243176023153,3.6922507241779265,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
