query_run_id,dataset_id,runtime_config_id,template_id,instance_id,severity_contract,severity_model_role,severity_score,severity_band,deployment_relative_intensity_score,wan_fetch_intensity_score,memory_spill_intensity_score,imbalance_intensity_score,capacity_intensity_score,corpus_relative_severity_score,sum_pressure_score,tail_pressure_score,capacity_relative_severity_score,timeout_relative_severity_score,severity_basis,execution_time_seconds,execution_time_corpus_percentile,hard_timeout_seconds,timeout_utilization_ratio,wan_output_rows,wan_output_bytes,wan_output_mb,wan_output_bytes_corpus_percentile,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_corpus_percentile,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,regional_reduction_input_mb_proxy,drf_rows_proxy,drf_bytes_proxy,temp_blocks_sum,temp_mb,temp_blocks_corpus_percentile,remote_region_rows_isf,remote_region_rows_isf_corpus_percentile,worker_task_scan_rows_isf,worker_task_scan_rows_isf_corpus_percentile,worker_task_within_region_scan_rows_isf_max,worker_task_within_region_scan_rows_isf_corpus_percentile,active_task_share,active_task_share_corpus_percentile,tasks_per_worker_ratio,tasks_per_worker_ratio_corpus_percentile,task_count_to_configured_region_shard_slots_ratio,task_count_to_configured_region_shard_slots_corpus_percentile,task_count_to_observed_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_corpus_percentile
20260626T141610Z-clean-run-eu-us-gac-v1__pilot-balanc--d52bbb231fdf--_tenant_id-10__us_tenant_id-10010__lookback_days-14,pilot-balanced-v1,default,gac_fdw_multiregion_tenant_point_rollup,mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-10__us_tenant_id-10010__lookback_days-14,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00019924111111111113,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.179317,,900.0,0.00019924111111111113,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260626T141625Z-clean-run-eu-us-gac-v1__pilot-balanc--2b981a4284ba--tenant_point_rollup__tenant_id-100__lookback_days-7,pilot-balanced-v1,default,gac_fdw_tenant_point_rollup,fdw_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_tenant_point_rollup__tenant_id-100__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.00012521444444444445,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.112693,,900.0,0.00012521444444444445,200.0,4800.0,0.00457763671875,,4800.0,,400.0,9600.0,0.0091552734375,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260626T141640Z-clean-run-eu-us-gac-v1__pilot-balanc--3af8d5e8917e--_tenant_tier_left_join__lookback_days-3__limit_k-50,pilot-balanced-v1,default,gac_fdw_tenant_tier_left_join,fdw_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_tenant_tier_left_join__lookback_days-3__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8852940657403475,high,0.8852940657403475,0.8448022284923494,0.8852940657403475,0.09353233830845771,0.5568298914528191,,0.8852940657403475,0.09353233830845771,0.5568298914528191,0.0029284322222222223,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.635589,,900.0,0.0029284322222222223,201000.0,4815872.0,4.5927734375,,4815872.0,,201000.0,4815872.0,4.5927734375,1.0,1.0,1856.0,14.5,,1.0,,1.2805970149253731,,1.2805970149253731,,1.03125,,16.5,,1.03125,,1.03125,
20260626T141658Z-clean-run-eu-us-gac-v1__pilot-balanc--abbdfbfe9bce--ulti_dimension_rollup__lookback_days-14__limit_k-10,pilot-balanced-v1,default,gac_fdw_multi_dimension_rollup,fdw_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multi_dimension_rollup__lookback_days-14__limit_k-10,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.8957125211166481,1.0,0.22812846068660023,0.801048079189708,,1.0,0.22812846068660023,0.801048079189708,0.005047888888888889,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",4.5431,,900.0,0.005047888888888889,301000.0,8765440.0,8.359375,,8765440.0,,301000.0,8765440.0,8.359375,1.0,1.0,14148.0,110.53125,,1.0,,1.6843853820598007,,1.6843853820598007,,2.03125,,32.5,,2.03125,,2.03125,
20260626T141718Z-clean-run-eu-us-gac-v1__pilot-balanc--493aa2a378f4--ultiregion_top_tenants__lookback_days-3__limit_k-50,pilot-balanced-v1,default,gac_fdw_multiregion_top_tenants,mr_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-3__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8868020655329737,high,0.8868020655329737,0.7806173193661903,0.8868020655329737,0.168,0.543457015946535,,0.8868020655329737,0.168,0.543457015946535,0.007514010000000001,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",6.762609,,900.0,0.007514010000000001,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260626T141741Z-clean-run-eu-us-gac-v1__pilot-balanc--0ccbb9608855--_gac_fdw_daily_rollup__lookback_days-3__min_value-0,pilot-balanced-v1,default,gac_fdw_daily_rollup,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-3__min_value-0,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9685167534680252,critical,0.9685167534680252,0.9397931845772968,0.9685167534680252,0.08266666666666667,0.543457015946535,,0.9685167534680252,0.08266666666666667,0.543457015946535,0.0026545744444444446,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.389117,,900.0,0.0026545744444444446,200000.0,3200000.0,3.0517578125,,3200000.0,,200000.0,3200000.0,3.0517578125,1.0,1.0,1466.0,11.453125,,1.0,,1.248,,1.248,,1.0,,16.0,,1.0,,1.0,
20260626T141759Z-clean-run-eu-us-gac-v1__pilot-balanc--b940b59cd819--__gac_etl_top_tenants__lookback_days-3__limit_k-100,pilot-balanced-v1,default,gac_etl_top_tenants,etl_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_top_tenants__lookback_days-3__limit_k-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,6.358444444444444e-05,low,6.358444444444444e-05,,0.0,,,,0.0,,,6.358444444444444e-05,"memory_spill_intensity,timeout_utilization",0.057226,,900.0,6.358444444444444e-05,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
20260626T141816Z-clean-run-eu-us-gac-v1__pilot-balanc--050e1a5ea6e3--multi_dimension_rollup__lookback_days-3__limit_k-25,pilot-balanced-v1,default,gac_fdw_multiregion_multi_dimension_rollup,mr_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-3__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.8763305353499314,0.8581511019015621,0.34330011074197114,1.0,,0.8763305353499314,0.34330011074197114,1.0,0.012447255555555556,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",11.20253,,900.0,0.012447255555555556,602000.0,17530880.0,16.71875,,17530880.0,,602000.0,17530880.0,16.71875,1.0,1.0,6376.0,49.8125,,1.0,,2.0299003322259135,,2.0299003322259135,,2.03125,,32.5,,2.03125,,2.03125,
20260626T141843Z-clean-run-eu-us-gac-v1__pilot-balanc--64d014e0a864--c_fdw_daily_rollup__lookback_days-30__min_value-100,pilot-balanced-v1,default,gac_fdw_daily_rollup,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-30__min_value-100,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.9685241163816535,critical,0.9685241163816535,0.7529540893778658,0.9685241163816535,0.08219578098374718,0.543457015946535,,0.9685241163816535,0.08219578098374718,0.543457015946535,0.002618754444444445,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.356879,,900.0,0.002618754444444445,180358.0,2885632.0,2.751953125,,2885632.0,,180358.0,2885632.0,2.751953125,1.0,1.0,1322.0,10.328125,,1.0,,1.2465873429512415,,1.2465873429512415,,1.0,,16.0,,1.0,,1.0,
20260626T141901Z-clean-run-eu-us-gac-v1__pilot-balanc--c55d3a4f6778--c_etl_global_user_topk__lookback_days-1__limit_k-25,pilot-balanced-v1,default,gac_etl_global_user_topk,etl_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_global_user_topk__lookback_days-1__limit_k-25,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,7.305e-05,low,7.305e-05,,0.0,,,,0.0,,,7.305e-05,"memory_spill_intensity,timeout_utilization",0.065745,,900.0,7.305e-05,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
