query_run_id,hard_cluster,max_membership,top2_margin,membership_entropy,nearest_center_distance,nearest_center_distance_baseline_percentile,display_state,membership_c0,membership_c1,membership_c2,membership_c3
20260724T225208Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50,1,0.8187137717801036,0.7285840425456898,0.6374443133995142,1.386596167139554,0.20723014256619143,clear_prototype,0.09012972923441388,0.8187137717801036,0.01362639556588207,0.07753010341960034
20260724T225308Z-repeatability-v1__pilot-balanced-v1_--d8bfe1614eb7--_q02_global_user_topk__lookback_days-30__limit_k-25,3,0.8770261028685826,0.8038182921390633,0.4902349558057918,1.4515065618777445,0.219959266802444,clear_prototype,0.02610432374271022,0.07320781072951929,0.0236617626591878,0.8770261028685826
20260724T225321Z-repeatability-v1__pilot-balanced-v1_--cb5312ff33f6--time-default__q09_event_full_scan_summary__case-001,3,0.6761917696771732,0.4982650439017443,0.9493693406610506,2.5324155057107935,0.5290224032586558,clear_prototype,0.09059009666633433,0.17792672577542892,0.055291407881063445,0.6761917696771732
20260724T225333Z-repeatability-v1__pilot-balanced-v1_--a677537dccb1--_event_filter_summary__lookback_days-3__min_value-0,3,0.8609138784643839,0.7796631156433236,0.53756186601839,1.5552872310843944,0.2576374745417515,clear_prototype,0.031627621608886915,0.08125076282106036,0.026207737105668885,0.8609138784643839
20260724T225346Z-repeatability-v1__pilot-balanced-v1_--d8bfe1614eb7--_q02_global_user_topk__lookback_days-30__limit_k-25,3,0.8770262145034077,0.8038184713159028,0.4902346318060004,1.4515059469848113,0.219959266802444,clear_prototype,0.02610429304262854,0.07320774318750488,0.023661749266458868,0.8770262145034077
20260724T225359Z-repeatability-v1__pilot-balanced-v1_--f8d394078c5e--_q06_user_segment_join__lookback_days-1__limit_k-10,3,0.7580264869585396,0.6369214671974616,0.8040498903666284,2.2136490563912723,0.48268839103869654,clear_prototype,0.0673668201566226,0.12110501976107801,0.053501673123759814,0.7580264869585396
20260724T225412Z-repeatability-v1__pilot-balanced-v1_--f8d394078c5e--_q06_user_segment_join__lookback_days-1__limit_k-10,3,0.7580272608798571,0.6369226207991242,0.8040482167951319,2.2136447918197595,0.48268839103869654,clear_prototype,0.06736652540792228,0.12110464008073284,0.05350157363148779,0.7580272608798571
20260724T225425Z-repeatability-v1__pilot-balanced-v1_--73052c2eb0db--t__q01_tenant_rollup__lookback_days-30__min_value-0,3,0.40527147121697543,0.16675027153156394,1.3150681471031687,5.051301281066375,0.8762729124236253,mixed_boundary,0.1418281412118372,0.2385211996854115,0.2143791878857759,0.40527147121697543
20260724T225437Z-repeatability-v1__pilot-balanced-v1_--cb5312ff33f6--time-default__q09_event_full_scan_summary__case-001,3,0.6761917696771732,0.4982650439017443,0.9493693406610506,2.5324155057107935,0.5290224032586558,clear_prototype,0.09059009666633433,0.17792672577542892,0.055291407881063445,0.6761917696771732
20260724T225450Z-repeatability-v1__pilot-balanced-v1_--f8d394078c5e--_q06_user_segment_join__lookback_days-1__limit_k-10,3,0.758028034807491,0.6369237744107346,0.8040465432069906,2.213640527214268,0.48268839103869654,clear_prototype,0.06736623065666775,0.1211042603967565,0.05350147413908474,0.758028034807491
20260724T225503Z-repeatability-v1__pilot-balanced-v1_--cb5312ff33f6--time-default__q09_event_full_scan_summary__case-001,3,0.6761917696771732,0.4982650439017443,0.9493693406610506,2.5324155057107935,0.5290224032586558,clear_prototype,0.09059009666633433,0.17792672577542892,0.055291407881063445,0.6761917696771732
20260724T225516Z-repeatability-v1__pilot-balanced-v1_--f8d394078c5e--_q06_user_segment_join__lookback_days-1__limit_k-10,3,0.7580303566282912,0.6369272353052511,0.804041522342696,2.2136277331939227,0.48268839103869654,clear_prototype,0.06736534638757867,0.12110312132304019,0.05350117566109005,0.7580303566282912
20260724T225529Z-repeatability-v1__pilot-balanced-v1_--cb5312ff33f6--time-default__q09_event_full_scan_summary__case-001,3,0.6761917696771732,0.4982650439017443,0.9493693406610506,2.5324155057107935,0.5290224032586558,clear_prototype,0.09059009666633433,0.17792672577542892,0.055291407881063445,0.6761917696771732
20260724T225542Z-repeatability-v1__pilot-balanced-v1_--a677537dccb1--_event_filter_summary__lookback_days-3__min_value-0,3,0.8166794539956974,0.7105875069866155,0.653884365899218,1.7858922353887763,0.3380855397148676,clear_prototype,0.044245830049498475,0.10609194700908184,0.03298276894572234,0.8166794539956974
20260724T225555Z-repeatability-v1__pilot-balanced-v1_--cb5312ff33f6--time-default__q09_event_full_scan_summary__case-001,3,0.6761917696771732,0.4982650439017443,0.9493693406610506,2.5324155057107935,0.5290224032586558,clear_prototype,0.09059009666633433,0.17792672577542892,0.055291407881063445,0.6761917696771732
20260724T225609Z-repeatability-v1__pilot-balanced-v1_--f8d394078c5e--_q06_user_segment_join__lookback_days-1__limit_k-10,3,0.7580342264559545,0.636933003661735,0.8040331539026291,2.213606409147094,0.48268839103869654,clear_prototype,0.06736387255467652,0.12110122279421949,0.05350067819514949,0.7580342264559545
20260724T225622Z-repeatability-v1__pilot-balanced-v1_--d8bfe1614eb7--_q02_global_user_topk__lookback_days-30__limit_k-25,3,0.8770277773752208,0.8038209797690186,0.49023009584507476,1.4514973385487793,0.219959266802444,clear_prototype,0.026103863244392747,0.0732067976062022,0.023661561774184336,0.8770277773752208
20260724T225634Z-repeatability-v1__pilot-balanced-v1_--73052c2eb0db--t__q01_tenant_rollup__lookback_days-30__min_value-0,3,0.4052704374833882,0.16674931994140205,1.315068818568201,5.051315531822765,0.8762729124236253,mixed_boundary,0.14182815188846065,0.23852111754198616,0.21438029308616496,0.4052704374833882
20260724T225647Z-repeatability-v1__pilot-balanced-v1_--d8bfe1614eb7--_q02_global_user_topk__lookback_days-30__limit_k-25,3,0.8770280006402245,0.8038213381160141,0.49022944785616657,1.4514961087821139,0.219959266802444,clear_prototype,0.026103801845087878,0.07320666252421033,0.02366153499047744,0.8770280006402245
20260724T225701Z-repeatability-v1__pilot-balanced-v1_--d8bfe1614eb7--_q02_global_user_topk__lookback_days-30__limit_k-25,3,0.8770280006402245,0.8038213381160141,0.49022944785616657,1.4514961087821139,0.219959266802444,clear_prototype,0.026103801845087878,0.07320666252421033,0.02366153499047744,0.8770280006402245
20260724T225714Z-repeatability-v1__pilot-balanced-v1_--73052c2eb0db--t__q01_tenant_rollup__lookback_days-30__min_value-0,3,0.4052704374833882,0.16674931994140205,1.315068818568201,5.051315531822765,0.8762729124236253,mixed_boundary,0.14182815188846065,0.23852111754198616,0.21438029308616496,0.4052704374833882
20260724T225727Z-repeatability-v1__pilot-balanced-v1_--a677537dccb1--_event_filter_summary__lookback_days-3__min_value-0,3,0.816691169175666,0.7106056682309001,0.6538553126927621,1.7858322145668937,0.3380855397148676,clear_prototype,0.044242380952414805,0.10608550094476586,0.03298094892715326,0.816691169175666
20260724T225909Z-repeatability-v1__pilot-balanced-v1_--32747f577333--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6617451886015688,0.46443972347308304,0.9362216186640766,1.695789214531347,0.30091649694501016,clear_prototype,0.11546999012275214,0.6617451886015688,0.025479356147193356,0.19730546512848576
20260724T225924Z-repeatability-v1__pilot-balanced-v1_--32747f577333--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6619949742673567,0.46503637694310895,0.9360010207199159,1.696051003213548,0.3014256619144603,clear_prototype,0.1155471871029097,0.6619949742673567,0.025499241305485986,0.1969585973242477
20260724T225939Z-repeatability-v1__pilot-balanced-v1_--32747f577333--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6617661505436396,0.46448748141892876,0.9362013236077603,1.6957993896261412,0.30091649694501016,clear_prototype,0.1154745349049089,0.6617661505436396,0.025480645426740643,0.19727866912471087
20260724T230123Z-repeatability-v1__pilot-balanced-v1_--eaf98070428b--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6624339589392405,0.46608889292860245,0.9356148731228064,1.6965332134742463,0.3019348268839104,clear_prototype,0.11568590380172342,0.6624339589392405,0.02553507124839798,0.19634506601063806
20260724T230140Z-repeatability-v1__pilot-balanced-v1_--eaf98070428b--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6625659251164702,0.4664063098778628,0.9354991952789689,1.6966838737865393,0.3019348268839104,clear_prototype,0.11572838970810413,0.6625659251164702,0.025546069936818346,0.19615961523860734
20260724T230155Z-repeatability-v1__pilot-balanced-v1_--eaf98070428b--__limit_k-100__payload_repeat-64__payload_width-512,1,0.66260718042945,0.46650333161073154,0.9354612837633236,1.696719776517265,0.3019348268839104,clear_prototype,0.11573981839973455,0.66260718042945,0.025549152352097117,0.19610384881871842
20260724T230327Z-repeatability-v1__pilot-balanced-v1_--0ec6693bcb32--vent_filter_summary__lookback_days-1__min_value-900,1,0.39897086231580287,0.0617665811528339,1.253982832950022,3.590227425253233,0.7606924643584522,mixed_boundary,0.1738846608523149,0.39897086231580287,0.0899401956689132,0.33720428116296897
20260724T230342Z-repeatability-v1__pilot-balanced-v1_--a9b502137a32--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6624061314634043,0.46602202057940323,0.9356392904130221,1.6965017860237146,0.3019348268839104,clear_prototype,0.11567699201385243,0.6624061314634043,0.02553276563874207,0.19638411088400112
20260724T230358Z-repeatability-v1__pilot-balanced-v1_--0ec6693bcb32--vent_filter_summary__lookback_days-1__min_value-900,1,0.3989256282540068,0.06164143651055465,1.2539591902052647,3.5901800125899657,0.7606924643584522,mixed_boundary,0.1738625298995065,0.3989256282540068,0.08992765010303456,0.33728419174345214
20260724T230412Z-repeatability-v1__pilot-balanced-v1_--a9b502137a32--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6623312682954984,0.46583993159391934,0.9357032427621135,1.6964061739791163,0.3019348268839104,clear_prototype,0.11565118263960474,0.6623312682954984,0.025526212363317726,0.19649133670157906
20260724T230428Z-repeatability-v1__pilot-balanced-v1_--a9b502137a32--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6624100792984424,0.466026917873664,0.9356322638335149,1.6964828817903939,0.3019348268839104,clear_prototype,0.11567441709655128,0.6624100792984424,0.025532342180227853,0.1963831614247784
20260724T230443Z-repeatability-v1__pilot-balanced-v1_--0ec6693bcb32--vent_filter_summary__lookback_days-1__min_value-900,1,0.39895218011054606,0.06171489034348199,1.2539730673182905,3.590207801447914,0.7606924643584522,mixed_boundary,0.17387551793980977,0.39895218011054606,0.08993501218258008,0.3372372897670641
20260724T230646Z-repeatability-v1__pilot-balanced-v1_--972ee5fb9929--__limit_k-250__payload_repeat-64__payload_width-512,1,0.5537960525749367,0.2735380014708925,1.0775914285781028,2.1070973416026195,0.4404276985743381,mixed_boundary,0.12215386115289516,0.5537960525749367,0.04379203516812405,0.28025805110404417
20260724T231048Z-repeatability-v1__pilot-balanced-v1_--972ee5fb9929--__limit_k-250__payload_repeat-64__payload_width-512,1,0.5538060281943857,0.2735521391785699,1.0775791018676255,2.1070472375730294,0.4404276985743381,mixed_boundary,0.12214873438098374,0.5538060281943857,0.04379134840881466,0.2802538890158158
20260724T231449Z-repeatability-v1__pilot-balanced-v1_--e48a0883aa19--__limit_k-100__payload_repeat-64__payload_width-512,1,0.663986355264483,0.4698238316052729,0.9342436037370272,1.6983270455850534,0.3019348268839104,clear_prototype,0.11618461303696957,0.663986355264483,0.02566650803933716,0.1941625236592101
20260724T231851Z-repeatability-v1__pilot-balanced-v1_--dd2489b6ac32--vent_filter_summary__lookback_days-1__min_value-900,1,0.3988329185477243,0.06182718882292587,1.2543602188403753,3.594229016783264,0.7627291242362525,mixed_boundary,0.17402141025941512,0.3988329185477243,0.09013994146806213,0.3370057297247984
20260724T231950Z-repeatability-v1__pilot-balanced-v1_--dd2489b6ac32--vent_filter_summary__lookback_days-1__min_value-900,1,0.39883276891332514,0.0618267744255635,1.2543601405170521,3.5942288574164842,0.7627291242362525,mixed_boundary,0.17402133684018808,0.39883276891332514,0.09013989975872513,0.33700599448776164
20260724T232049Z-repeatability-v1__pilot-balanced-v1_--972ee5fb9929--__limit_k-250__payload_repeat-64__payload_width-512,1,0.5538235806878927,0.27357603358927,1.0775564077071376,2.1069533861202667,0.4404276985743381,mixed_boundary,0.12213891604914914,0.5538235806878927,0.04378995616433543,0.2802475470986227
20260724T232451Z-repeatability-v1__pilot-balanced-v1_--e48a0883aa19--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6640201090840314,0.46987276994445026,0.9341888449206697,1.6982017299331476,0.3019348268839104,clear_prototype,0.11616850597491044,0.6640201090840314,0.025664045801477083,0.19414733913958115
20260724T232853Z-repeatability-v1__pilot-balanced-v1_--dd2489b6ac32--vent_filter_summary__lookback_days-1__min_value-900,1,0.39872979081401216,0.061764673141839976,1.254532612255014,3.5962113923683483,0.7627291242362525,mixed_boundary,0.17407379986434343,0.39872979081401216,0.09023129164947215,0.3369651176721722
20260724T232953Z-repeatability-v1__pilot-balanced-v1_--e48a0883aa19--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6640522389113777,0.4699201399243509,0.9341373183984294,1.6980864712350727,0.3019348268839104,clear_prototype,0.11615382836494952,0.6640522389113777,0.025661833736646066,0.19413209898702677
20260724T233532Z-repeatability-v1__pilot-balanced-v1_--e15bb5639322--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6639283940265299,0.46971801914198497,0.9343209728235476,1.6984311037911777,0.3019348268839104,clear_prototype,0.11619411437567037,0.6639283940265299,0.02566711671325479,0.19421037488454496
20260724T233720Z-repeatability-v1__pilot-balanced-v1_--e15bb5639322--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6639381962528531,0.4697323893894382,0.9343051940105513,1.6983955122658339,0.3019348268839104,clear_prototype,0.11618956933233283,0.6639381962528531,0.025666427551399165,0.19420580686341493
20260724T233908Z-repeatability-v1__pilot-balanced-v1_--e15bb5639322--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6639435598713007,0.4697382992317626,0.934295066073711,1.6983660668605014,0.3019348268839104,clear_prototype,0.11618545378710302,0.6639435598713007,0.025665725702058113,0.1942052606395381
20260724T234150Z-repeatability-v1__pilot-balanced-v1_--7074fd6e2a5d--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7388706408233707,0.6099538477225608,0.8139744130540545,1.7595095020130365,0.32637474541751527,clear_prototype,0.12891679310080992,0.7388706408233707,0.021536018617626548,0.11067654745819283
20260724T234207Z-repeatability-v1__pilot-balanced-v1_--7074fd6e2a5d--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7389470540529306,0.6099860894625793,0.8138377365651391,1.7597223739183836,0.32637474541751527,clear_prototype,0.12896096459035133,0.7389470540529306,0.021545318732729274,0.11054666262398892
20260724T234224Z-repeatability-v1__pilot-balanced-v1_--7074fd6e2a5d--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7389412346439629,0.609988426833875,0.8138472849876022,1.7596739116772697,0.32637474541751527,clear_prototype,0.12895280781008792,0.7389412346439629,0.021543629419418907,0.11056232812653037
20260724T234240Z-repeatability-v1__pilot-balanced-v1_--af5b32cfd7bb--__gac_fdw_top_tenants__lookback_days-14__limit_k-25,1,0.7258784749382725,0.5800929238151223,0.8333973501685007,1.5662627717183981,0.26018329938900203,clear_prototype,0.10767781365159385,0.7258784749382725,0.020658160286983574,0.1457855511231502
20260724T234256Z-repeatability-v1__pilot-balanced-v1_--af5b32cfd7bb--__gac_fdw_top_tenants__lookback_days-14__limit_k-25,1,0.7259403694015928,0.5802451354339537,0.8333153954242685,1.5663648899369509,0.26018329938900203,clear_prototype,0.10770089242118731,0.7259403694015928,0.020663504209580706,0.14569523396763912
20260724T234311Z-repeatability-v1__pilot-balanced-v1_--af5b32cfd7bb--__gac_fdw_top_tenants__lookback_days-14__limit_k-25,1,0.7258950249790267,0.580132895162774,0.8333750321631388,1.566286337933444,0.26018329938900203,clear_prototype,0.10768337108075572,0.7258950249790267,0.02065947412396476,0.14576212981625267
20260724T234413Z-repeatability-v1__pilot-balanced-v1_--c12836c90752--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7389232475977536,0.6100368852265088,0.8138639954719767,1.7591423557697894,0.32637474541751527,clear_prototype,0.1288863623712449,0.7389232475977536,0.021526746616360958,0.1106636434146405
20260724T234430Z-repeatability-v1__pilot-balanced-v1_--9896c7adc962--multi_dimension_rollup__lookback_days-1__limit_k-10,0,0.45200197954777577,0.07909560720375503,1.1240901848206097,2.913153829662881,0.615071283095723,mixed_boundary,0.45200197954777577,0.37290637234402074,0.03850390675870778,0.13658774134949572
20260724T234445Z-repeatability-v1__pilot-balanced-v1_--c12836c90752--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7390336827591618,0.6100811291084587,0.8136672487908833,1.7594741202473416,0.32637474541751527,clear_prototype,0.12895255365070313,0.7390336827591618,0.021540929890413323,0.11047283369972184
20260724T234502Z-repeatability-v1__pilot-balanced-v1_--c12836c90752--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.73896243194744,0.6100753256350184,0.8137878095119205,1.7590621241098212,0.32637474541751527,clear_prototype,0.12888710631242165,0.73896243194744,0.021525729405701858,0.11062473233443647
20260724T234519Z-repeatability-v1__pilot-balanced-v1_--9896c7adc962--multi_dimension_rollup__lookback_days-1__limit_k-10,0,0.45202398282463346,0.07909012162811274,1.1240427870178102,2.9132539349470292,0.615071283095723,mixed_boundary,0.45202398282463346,0.3729338611965207,0.03850908402405499,0.13653307195479075
20260724T234535Z-repeatability-v1__pilot-balanced-v1_--9896c7adc962--multi_dimension_rollup__lookback_days-1__limit_k-10,0,0.45191951976543704,0.0791151388743746,1.1242672536750637,2.912795964867982,0.615071283095723,mixed_boundary,0.45191951976543704,0.37280438089106244,0.038485054239433075,0.13679104510406742
20260724T234726Z-repeatability-v1__pilot-region-imbal--506bad6444ab--egion_global_user_join__lookback_days-7__limit_k-25,0,0.45009086765486106,0.17802442733423074,1.2462678354238466,6.020269751212332,0.9134419551934827,mixed_boundary,0.45009086765486106,0.2720664403206303,0.09279113400934995,0.1850515580151586
20260724T234746Z-repeatability-v1__pilot-region-imbal--506bad6444ab--egion_global_user_join__lookback_days-7__limit_k-25,0,0.45004746084497915,0.17800781491855727,1.2463109542964517,6.020314227446838,0.9134419551934827,mixed_boundary,0.45004746084497915,0.2720396459264219,0.09278277777888869,0.18513011544971028
20260724T234804Z-repeatability-v1__pilot-region-imbal--506bad6444ab--egion_global_user_join__lookback_days-7__limit_k-25,0,0.4499991025099994,0.17797730103236487,1.2463532211773156,6.020133460448484,0.9134419551934827,mixed_boundary,0.4499991025099994,0.27202180147763455,0.09277186606079127,0.18520722995157482
20260724T234949Z-repeatability-v1__pilot-region-imbal--06c524a86278--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3343765416559336,0.05749181201012482,1.3431854628129734,5.5158346200977455,0.8991853360488798,weak_prototype_coverage,0.24877610386806012,0.3343765416559336,0.13996262483019742,0.2768847296458088
20260724T235004Z-repeatability-v1__pilot-region-imbal--06c524a86278--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3344315210790921,0.05767088522294189,1.3431981568086984,5.515944916576608,0.8991853360488798,weak_prototype_coverage,0.2488179106413374,0.3344315210790921,0.13998993242342034,0.2767606358561502
20260724T235020Z-repeatability-v1__pilot-region-imbal--06c524a86278--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3344661263751653,0.05778355952874453,1.3432061538749793,5.516013426000791,0.8991853360488798,weak_prototype_coverage,0.24884409809028304,0.3344661263751653,0.14000720868813094,0.2766825668464208
20260724T235201Z-repeatability-v1__pilot-region-imbal--c9f55b2e1e99--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3344568182944395,0.057753352825895776,1.343204004076227,5.5159969342027315,0.8991853360488798,weak_prototype_coverage,0.24883717605375205,0.3344568182944395,0.14000254018326472,0.27670346546854374
20260724T235218Z-repeatability-v1__pilot-region-imbal--c9f55b2e1e99--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3344223534994256,0.05764101064308136,1.3431960388030957,5.515926263317652,0.8991853360488798,weak_prototype_coverage,0.24881093351110956,0.3344223534994256,0.13998537013312054,0.27678134285634426
20260724T235234Z-repeatability-v1__pilot-region-imbal--c9f55b2e1e99--__limit_k-100__payload_repeat-64__payload_width-512,1,0.33445742407810125,0.057755179605885165,1.3432041414197005,5.5159953405356825,0.8991853360488798,weak_prototype_coverage,0.24883746634091738,0.33445742407810125,0.14000286510876533,0.2767022444722161
20260724T235406Z-repeatability-v1__pilot-region-imbal--c56db42f46dc--vent_filter_summary__lookback_days-7__min_value-900,1,0.323676374458988,0.025951375650605013,1.3452611081045767,5.978387533600488,0.9129327902240326,weak_prototype_coverage,0.23412874661622757,0.323676374458988,0.1444698801164015,0.297724998808383
20260724T235421Z-repeatability-v1__pilot-region-imbal--c56db42f46dc--vent_filter_summary__lookback_days-7__min_value-900,1,0.32365860770077726,0.025893278149805965,1.3452526809353869,5.978348515791955,0.9129327902240326,weak_prototype_coverage,0.23411547427899862,0.32365860770077726,0.14446058846925283,0.2977653295509713
20260724T235435Z-repeatability-v1__pilot-region-imbal--3dcc6f0f0535--__limit_k-100__payload_repeat-64__payload_width-512,1,0.33446554795039746,0.05778182164866802,1.3432060228299614,5.516015070819328,0.8991853360488798,weak_prototype_coverage,0.24884382852421993,0.33446554795039746,0.14000689722365317,0.27668372630172944
20260724T235451Z-repeatability-v1__pilot-region-imbal--3dcc6f0f0535--__limit_k-100__payload_repeat-64__payload_width-512,1,0.33442896726801313,0.05766241401411076,1.3431975640287748,5.515936863181787,0.8991853360488798,weak_prototype_coverage,0.24881579556786348,0.33442896726801313,0.13998868391022096,0.27676655325390237
20260724T235507Z-repeatability-v1__pilot-region-imbal--c56db42f46dc--vent_filter_summary__lookback_days-7__min_value-900,1,0.32368154766999907,0.025968295981412814,1.3452635624253175,5.978398968287777,0.9129327902240326,weak_prototype_coverage,0.2341326127946732,0.32368154766999907,0.14447258784674147,0.29771325168858626
20260724T235521Z-repeatability-v1__pilot-region-imbal--3dcc6f0f0535--__limit_k-100__payload_repeat-64__payload_width-512,1,0.33445864932949376,0.05775887784700323,1.3432044192795525,5.5159921825995974,0.8991853360488798,weak_prototype_coverage,0.24883805735608128,0.33445864932949376,0.1400035218319344,0.27669977148249053
20260724T235730Z-repeatability-v1__pilot-region-imbal--f022fc554568--vent_filter_summary__lookback_days-7__min_value-900,1,0.3237479405468073,0.026185606719385524,1.3452950833308042,5.978548682757686,0.9129327902240326,weak_prototype_coverage,0.23418229650272707,0.3237479405468073,0.1445074291230439,0.29756233382742175
20260724T235831Z-repeatability-v1__pilot-region-imbal--f022fc554568--vent_filter_summary__lookback_days-7__min_value-900,1,0.3237478536791151,0.02618532220332792,1.345295042062165,5.97854848327281,0.9129327902240326,weak_prototype_coverage,0.23418223141779232,0.3237478536791151,0.14450738342730532,0.2975625314757872
20260724T235931Z-repeatability-v1__pilot-region-imbal--f022fc554568--vent_filter_summary__lookback_days-7__min_value-900,1,0.3237475013348632,0.026184652177118573,1.3452953478025536,5.978554494524079,0.9129327902240326,weak_prototype_coverage,0.2341817115229343,0.3237475013348632,0.1445079379844579,0.2975628491577446
20260725T000031Z-repeatability-v1__pilot-region-imbal--7d008b1beaeb--__limit_k-250__payload_repeat-64__payload_width-512,1,0.3266570207503186,0.04123952748954607,1.3513886778651496,5.656950250961324,0.9027494908350305,weak_prototype_coverage,0.23365261613771782,0.3266570207503186,0.154272869851191,0.28541749326077254
20260725T000433Z-repeatability-v1__pilot-region-imbal--7d008b1beaeb--__limit_k-250__payload_repeat-64__payload_width-512,1,0.3266578053860162,0.04124055423993511,1.351388912165112,5.656913456799459,0.9027494908350305,weak_prototype_coverage,0.23365099253382157,0.3266578053860162,0.1542739509340811,0.2854172511460811
20260725T000836Z-repeatability-v1__pilot-region-imbal--7d008b1beaeb--__limit_k-250__payload_repeat-64__payload_width-512,1,0.32665860461988877,0.04124185307643852,1.3513891586302813,5.656882212806284,0.9027494908350305,weak_prototype_coverage,0.2336496948213408,0.32665860461988877,0.1542749490153202,0.28541675154345025
20260725T001413Z-repeatability-v1__pilot-region-imbal--ddddc104ead3--__limit_k-100__payload_repeat-64__payload_width-512,1,0.3347191360751643,0.05861151975138701,1.3432648919731176,5.516589905843507,0.8991853360488798,weak_prototype_coverage,0.24903839429142247,0.3347191360751643,0.14013485330963601,0.2761076163237773
20260725T001602Z-repeatability-v1__pilot-region-imbal--e3dfb5b7e72d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.32665317788513626,0.041227497247770695,1.3513873191218555,5.656957812549015,0.9027494908350305,weak_prototype_coverage,0.23365069937239008,0.32665317788513626,0.15427044210510815,0.28542568063736556
20260725T001749Z-repeatability-v1__pilot-region-imbal--ddddc104ead3--__limit_k-100__payload_repeat-64__payload_width-512,1,0.334720098583136,0.05861272639065929,1.3432650787972373,5.516554872219508,0.8991853360488798,weak_prototype_coverage,0.24903689984637842,0.334720098583136,0.14013562937800883,0.2761073721924767
20260725T001936Z-repeatability-v1__pilot-region-imbal--ddddc104ead3--__limit_k-100__payload_repeat-64__payload_width-512,1,0.33472020494215804,0.05861217504169408,1.3432650863709061,5.516537888404718,0.8991853360488798,weak_prototype_coverage,0.24903594987338812,0.33472020494215804,0.14013581528398986,0.27610802990046396
20260725T002124Z-repeatability-v1__pilot-region-imbal--e3dfb5b7e72d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.32665369634824076,0.04122697287669663,1.3513874375865966,5.656903842017246,0.9027494908350305,weak_prototype_coverage,0.23364793134386813,0.32665369634824076,0.15427164883634698,0.28542672347154413
20260725T002312Z-repeatability-v1__pilot-region-imbal--e3dfb5b7e72d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.3266544301103137,0.041228614765057015,1.3513876773478624,5.65688624162469,0.9027494908350305,weak_prototype_coverage,0.23364737369447078,0.3266544301103137,0.1542723808499588,0.2854258153452567
20260725T002621Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.3553409634351695,0.0895298916513641,1.3326543568559326,6.029390532654877,0.9134419551934827,mixed_boundary,0.2658110717838054,0.3553409634351695,0.1322716855018821,0.24657627927914297
20260725T002639Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.3639689638792547,0.10765960376091627,1.3306704948804038,5.54544583460121,0.90020366598778,mixed_boundary,0.24626760296105715,0.3639689638792547,0.13345407304134962,0.25630936011833844
20260725T002654Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.3553613671304451,0.08953544855560253,1.3326510108793659,6.02940812048079,0.9134419551934827,mixed_boundary,0.26582591857484256,0.3553613671304451,0.13228008288492282,0.24653263140978954
20260725T002711Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.3639334628864037,0.10754757285819849,1.3306715655157964,5.545372411086812,0.90020366598778,mixed_boundary,0.24624244547568402,0.3639334628864037,0.13343820160970707,0.2563858900282052
20260725T002727Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.3552471044311226,0.08950428601029342,1.332669778771828,6.0293155373762595,0.9134419551934827,mixed_boundary,0.2657428184208292,0.3552471044311226,0.13223332188180018,0.24677675526624798
20260725T002744Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.3639832160339446,0.10770413782034177,1.330670096480985,5.5454681681359155,0.90020366598778,mixed_boundary,0.24627716689725046,0.3639832160339446,0.13346053885520198,0.25627907821360285
