decision_id,trajectory_id,source_state_id,target_state_id,action_id,feature_id,before_median,after_median,absolute_delta,relative_delta,status
aggregate-exact-pushdown,trajectory_aggregate_exact_full_flow,B_fetch_size,C_regional_aggregate,regional_pushdown_rewrite,worker_task_scan_actual_rows_cv,0.38947029554397483,0.38947029554397483,0.0,0.0,observed
aggregate-exact-pushdown,trajectory_aggregate_exact_full_flow,B_fetch_size,C_regional_aggregate,regional_pushdown_rewrite,worker_task_scan_actual_rows_max_share,0.013666666666666667,0.013666666666666667,0.0,0.0,observed
aggregate-exact-pushdown,trajectory_aggregate_exact_full_flow,B_fetch_size,C_regional_aggregate,regional_pushdown_rewrite,worker_task_temp_written_per_scan_row,,,,,unavailable
aggregate-exact-pushdown,trajectory_aggregate_exact_full_flow,B_fetch_size,C_regional_aggregate,regional_pushdown_rewrite,worker_time_cv,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,citus_repartition_observed_v2,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,coordinator_non_foreign_time_share_proxy,5.5188926554053555e-05,4.706393454504978e-05,-8.124992009003776e-06,-0.15891960072724506,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,edge_boundary_wait_share,0.02039652034863146,0.058700782092772325,0.038304261744140866,0.9685352233606916,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,edge_remote_bytes_sum,48.0,48.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,edge_rtt_context_median_ms_max,0.41200000000000003,10.4,9.988,1.8475767665555076,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,edge_source_tx_bps_hmean,1480602.4268906568,1182103.936653112,-298498.49023754476,-0.22420684032187171,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,elapsed_seconds,0.604713,0.76892,0.1642070000000001,0.23908423865745881,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,foreign_scan_time_share,0.9999448110734459,0.999952936065455,8.124992009084231e-06,8.125407432158935e-06,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_aggregate_time_share,1.0,1.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_blocking_input_to_final_rows_ratio,2.0,2.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_fanin_to_final_rows_ratio,2.0,2.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_hash_batch_excess,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_sort_time_share,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,gac_temp_written_per_final_row,0.0,0.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,regional_actual_time_per_remote_row,256.4945,265.2545,8.759999999999991,0.03357936479034928,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,regional_input_to_remote_bytes_ratio,1.0,1.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,regional_input_to_remote_rows_ratio,1500000.0,1500000.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,regional_temp_written_per_remote_row,0.0,0.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_citus_dependent_map_task_count_sum,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_citus_dependent_merge_task_count_sum,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_citus_repartition_fanout_ratio_max,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_citus_repartition_mapmerge_count,0.0,0.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_region_actual_rows_max_share,0.5,0.5,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_region_actual_time_cv,0.2165999604328042,0.14309258672612143,-0.07350737370668275,-0.40872336270009,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,remote_region_has_aggregate_share,1.0,1.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,spill_location_count,0.0,0.0,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,worker_task_scan_actual_rows_cv,0.38947029554397483,0.38947029554397483,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,worker_task_scan_actual_rows_max_share,0.013666666666666667,0.013666666666666667,0.0,0.0,observed
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,worker_task_temp_written_per_scan_row,,,,,unavailable
aggregate-exact-wan-delay,trajectory_aggregate_exact_full_flow,C_regional_aggregate,D_wan_delay,wan_delay_10ms_probe,worker_time_cv,,,,,unavailable
