dataset_id,runtime_config_id,target_group,corpus_cell_id,instance_id,condition_id,repetition_index,attempt_count,resolved_status,resolved_attempt_number,resolved_query_run_id,group_id,latest_status,latest_attempt_number,latest_query_run_id,needs_rerun,hard_timeout_seconds,timeout_phase,resolved_database_sweep_index_dir,template_id,logical_question_id,execution_strategy,intervention_axis,run_order
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-b5b47de703d8b765de01,2,1,completed,1,20260802T005039Z-pressure-raw-v1-n3-colocation-holdou--f57c9f511dc7--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T005039Z-pressure-raw-v1-n3-colocation-holdou--f57c9f511dc7--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_join_summary,joined_event_summary,multiregion_union,join_strategy,14
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a304cda4e9e64ebe9b52,0,1,completed,1,20260802T003342Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T003342Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,7
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a304cda4e9e64ebe9b52,1,1,completed,1,20260802T004208Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T004208Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,10
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a304cda4e9e64ebe9b52,2,1,completed,1,20260802T005620Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T005620Z-pressure-raw-v1-n3-colocation-holdou--6101b7ee6e85--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,18
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-b2f11bc81b027cc8994c,0,1,completed,1,20260802T005834Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T005834Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,19
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-b2f11bc81b027cc8994c,1,1,completed,1,20260802T005253Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T005253Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,16
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-b2f11bc81b027cc8994c,2,1,completed,1,20260802T003016Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T003016Z-pressure-raw-v1-n3-colocation-holdou--afbd214de5e9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,5
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-e464d826ec7469f747ed,0,1,completed,1,20260802T001923Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T001923Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,1
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-e464d826ec7469f747ed,1,1,completed,1,20260802T002759Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T002759Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,4
n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-e464d826ec7469f747ed,2,1,completed,1,20260802T002324Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T002324Z-pressure-raw-v1-n3-colocation-holdou--41f637274254--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T001726Z-pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,2
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-beb72207adcb490903f0,0,1,completed,1,20260802T012253Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012253Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,12
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-beb72207adcb490903f0,1,1,completed,1,20260802T013043Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013043Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,19
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-beb72207adcb490903f0,2,1,completed,1,20260802T013219Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013219Z-pressure-raw-v1-n3-colocation-holdou--71e834aa1b54--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,21
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-d209a0f675ed9b2bec87,0,1,completed,1,20260802T011156Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011156Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,3
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-d209a0f675ed9b2bec87,1,1,completed,1,20260802T011041Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011041Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,2
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-d209a0f675ed9b2bec87,2,1,completed,1,20260802T011633Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011633Z-pressure-raw-v1-n3-colocation-holdou--4601264ca4e8--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,7
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2a355770d99ab6808a60,0,1,completed,1,20260802T012345Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012345Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,13
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2a355770d99ab6808a60,1,1,completed,1,20260802T011341Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011341Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,4
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2a355770d99ab6808a60,2,1,completed,1,20260802T010947Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T010947Z-pressure-raw-v1-n3-colocation-holdou--29bd269d7867--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,1
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2b5d2b6805377c1f09fc,0,1,completed,1,20260802T012649Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012649Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_join,user_segment_topk,multiregion_union,join_strategy,16
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2b5d2b6805377c1f09fc,1,1,completed,1,20260802T012533Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012533Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_join,user_segment_topk,multiregion_union,join_strategy,15
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-2b5d2b6805377c1f09fc,2,1,completed,1,20260802T012138Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012138Z-pressure-raw-v1-n3-colocation-holdou--40141593d955--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_join,user_segment_topk,multiregion_union,join_strategy,11
