condition_id,execution_slot_id,pair_id,repeat_id,instance_id,template_id,param_json,rendered_sql_path,expected_shape_tags,corpus_id,corpus_version,batch_id,collection_contract_version,corpus_cell_id,logical_question_id,execution_strategy,execution_scope,target_scope,component_match_id,dataset_profile_id,runtime_config_id,topology_id,intervention_role,intervention_axis,pressure_axis,pressure_level,variant,pressure_pair_key,physical_strategy_id,scenario_level,join_shape_id,remote_shape_id,edge_stress_scope,transfer_volume_level,network_subblock,coordinator_pressure_kind,coordinator_shape_id,mitigation_action,target_metric,dataset_role,expected_regime_targets,execution_class,runtime_sensitivity,required_dataset_capabilities,distribution_key_usage,intervention_roles,cache_policy,order_policy,shuffle_seed,warmup_run_flag,repetition_index,run_order,sentinel_flag,rendered_sql_sha256
cond-036de7a90b85b7939934,cond-036de7a90b85b7939934::r0,pair-58f8d2747f014a50c624006e,pair-58f8d2747f014a50c624006e::r0,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_value_topk,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-g--e2ff96c70b33a581643f.sql,"n3_holdout,colocated_join,high_group_cardinality",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_user_value_topk,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__user_value_topk,colocated_distributed_join,n3_no_refit,user_value_topk,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,0,12,false,ef4ff69d92e6869389f4af98b7711f3716ac290bb00624b6ec97d7801c438ac5
cond-036de7a90b85b7939934,cond-036de7a90b85b7939934::r1,pair-58f8d2747f014a50c624006e,pair-58f8d2747f014a50c624006e::r1,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_value_topk,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-g--e2ff96c70b33a581643f.sql,"n3_holdout,colocated_join,high_group_cardinality",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_user_value_topk,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__user_value_topk,colocated_distributed_join,n3_no_refit,user_value_topk,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,1,15,false,ef4ff69d92e6869389f4af98b7711f3716ac290bb00624b6ec97d7801c438ac5
cond-036de7a90b85b7939934,cond-036de7a90b85b7939934::r2,pair-58f8d2747f014a50c624006e,pair-58f8d2747f014a50c624006e::r2,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_value_topk,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-g--e2ff96c70b33a581643f.sql,"n3_holdout,colocated_join,high_group_cardinality",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_user_topk_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_user_value_topk,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__user_value_topk,colocated_distributed_join,n3_no_refit,user_value_topk,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,2,14,false,ef4ff69d92e6869389f4af98b7711f3716ac290bb00624b6ec97d7801c438ac5
cond-11eb8c0f949b2e1626e3,cond-11eb8c0f949b2e1626e3::r0,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r0,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_--73a46f5eca0aa21d6142.sql,"n3_holdout,colocated_join,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__segment_aggregate,colocated_distributed_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,0,21,false,55e14c3ad57e88041244e63309bac96d17336597d6f86f6af4c498a152467db1
cond-11eb8c0f949b2e1626e3,cond-11eb8c0f949b2e1626e3::r1,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r1,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_--73a46f5eca0aa21d6142.sql,"n3_holdout,colocated_join,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__segment_aggregate,colocated_distributed_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,1,15,false,55e14c3ad57e88041244e63309bac96d17336597d6f86f6af4c498a152467db1
cond-11eb8c0f949b2e1626e3,cond-11eb8c0f949b2e1626e3::r2,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r2,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_--73a46f5eca0aa21d6142.sql,"n3_holdout,colocated_join,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_colocated__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__segment_aggregate,colocated_distributed_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,2,24,false,55e14c3ad57e88041244e63309bac96d17336597d6f86f6af4c498a152467db1
cond-19b0d07a7674bae0d373,cond-19b0d07a7674bae0d373::r0,pair-428ff0727b8de49745aecf50,pair-428ff0727b8de49745aecf50::r0,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_joined_event_sample,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime---e37a594b848f4b2b03ed.sql,"n3_holdout,colocated_join,remote_row_sample",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_event_sample,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__joined_row_sample,colocated_distributed_join,n3_no_refit,joined_row_sample,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,0,2,false,3c1060e5d54310d55c0f40a933eea820f5ef6ffd3cff3450f9c100ff3bdccdc9
cond-19b0d07a7674bae0d373,cond-19b0d07a7674bae0d373::r1,pair-428ff0727b8de49745aecf50,pair-428ff0727b8de49745aecf50::r1,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_joined_event_sample,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime---e37a594b848f4b2b03ed.sql,"n3_holdout,colocated_join,remote_row_sample",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_event_sample,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__joined_row_sample,colocated_distributed_join,n3_no_refit,joined_row_sample,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,1,24,false,3c1060e5d54310d55c0f40a933eea820f5ef6ffd3cff3450f9c100ff3bdccdc9
cond-19b0d07a7674bae0d373,cond-19b0d07a7674bae0d373::r2,pair-428ff0727b8de49745aecf50,pair-428ff0727b8de49745aecf50::r2,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_joined_event_sample,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime---e37a594b848f4b2b03ed.sql,"n3_holdout,colocated_join,remote_row_sample",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,joined_event_sample,multiregion_union,gac_multi_edge,global_query,,n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__joined_row_sample,colocated_distributed_join,n3_no_refit,joined_row_sample,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,2,1,false,3c1060e5d54310d55c0f40a933eea820f5ef6ffd3cff3450f9c100ff3bdccdc9
cond-24d8004ee7d04c865a10,cond-24d8004ee7d04c865a10::r0,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r0,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_repartition_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-ga--d44a125007f9df9ecdd3.sql,"n3_holdout,non_colocated_join,repartition_candidate,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,stressed,stressed,n3_colocation__segment_aggregate,repartition_mapmerge_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,"join_movement,remote_fetch_heavy",pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}","supports_global_users,supports_non_colocated_join","{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,0,11,false,315c99f316590259a31ad7010cb07cf71c53bc8db17bd34654f08648fefc3229
cond-24d8004ee7d04c865a10,cond-24d8004ee7d04c865a10::r1,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r1,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_repartition_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-ga--d44a125007f9df9ecdd3.sql,"n3_holdout,non_colocated_join,repartition_candidate,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,stressed,stressed,n3_colocation__segment_aggregate,repartition_mapmerge_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,"join_movement,remote_fetch_heavy",pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}","supports_global_users,supports_non_colocated_join","{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,1,17,false,315c99f316590259a31ad7010cb07cf71c53bc8db17bd34654f08648fefc3229
cond-24d8004ee7d04c865a10,cond-24d8004ee7d04c865a10::r2,pair-01ddf50d4ea21aba67afdb87,pair-01ddf50d4ea21aba67afdb87::r2,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_repartition_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-large-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-ga--d44a125007f9df9ecdd3.sql,"n3_holdout,non_colocated_join,repartition_candidate,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_repartition__dataset-n3-large-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-large-balanced-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,stressed,stressed,n3_colocation__segment_aggregate,repartition_mapmerge_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,"join_movement,remote_fetch_heavy",pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}","supports_global_users,supports_non_colocated_join","{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,2,20,false,315c99f316590259a31ad7010cb07cf71c53bc8db17bd34654f08648fefc3229
cond-2a355770d99ab6808a60,cond-2a355770d99ab6808a60::r0,pair-97183a8a00343f3df6277541,pair-97183a8a00343f3df6277541::r0,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,gac_fdw_n3_colocated_user_join,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",master-regimes/generated/corpus/pressure-raw-v1-n3-colocation-holdout/groups/pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/queries/n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtim--d727c0dc1959b612bf21.sql,"n3_holdout,colocated_join,fdw_union_all",pressure-raw-v1-n3-colocation-holdout,pressure-raw-corpus-v1,batch-300-n3-holdout,pressure-raw-v1,n3_segment_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,user_segment_topk,multiregion_union,gac_multi_edge,global_query,,n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,eu_us_apac_gac,positive_case,join_strategy,repartition_join,mitigated,mitigated,n3_colocation__segment_aggregate,colocated_distributed_join,n3_no_refit,segment_aggregate,,,,,,,use_colocated_distribution,global_gac_mitigation_gain_log2,pressure_topology_holdout,well_reduced_localized,pilot,"{""fetch_size"":""low"",""join_strategy"":""high"",""wan_latency"":""low"",""work_mem"":""high""}",supports_colocated_user_join,"{""filter_uses_distribution_key"":false,""group_by_uses_distribution_key"":false,""join_uses_distribution_key"":true,""multi_tenant_scope"":true,""order_by_uses_distribution_key"":false,""single_tenant_scope"":false,""tenant_filter_present"":false}",,mixed_cache_first_observed,deterministic_interleaved_shuffle,20260802,false,0,13,false,55e14c3ad57e88041244e63309bac96d17336597d6f86f6af4c498a152467db1
