condition_id,runtime_config_id,corpus_id,corpus_cell_id,logical_question_id,execution_strategy,query_sweep_id,query_run_id,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,fdw_remote_probe_status,warmup_run_flag,sql_normalized_hash,rendered_sql_hash,plan_fingerprint,remote_plan_fingerprint,remote_plan_fingerprints_json,param_json,expected_shape_tags,collection_dir,source_sql_file,query_sql_file,query_bindings_file,coordinator_node,created_at_utc,query_started_at_unix,query_finished_at_unix,repetition_index,run_order,cache_policy,same_instance_previous_execution_gap_seconds,psql_variables_json,pg_options_json,work_mem,fetch_size,fdw_server_options_json,network_profile_json,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,citus_top_task_count,citus_map_merge_job_count,citus_dependent_map_task_count_sum,citus_dependent_merge_task_count_sum,citus_repartition_fanout_ratio,citus_plan_locality_class,remote_citus_tasks_shown_none_count,remote_citus_task_list_available_count,remote_citus_tuple_bytes_unsupported_count,remote_citus_map_merge_job_count_sum,remote_citus_dependent_map_task_count_sum,remote_citus_dependent_merge_task_count_sum,remote_citus_repartition_fanout_ratio_max,remote_citus_router_single_task_count,remote_citus_reference_join_candidate_count,remote_citus_colocated_join_candidate_count,remote_citus_repartition_mapmerge_count,remote_citus_plan_locality_classes,remote_citus_dominant_plan_locality_class,citus_repartition_observed_v2,worker_task_tuple_bytes_sum,worker_task_tuple_bytes_cv,worker_task_tuple_bytes_max_share,worker_task_tuple_bytes_isf,dataset_profile_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,runtime_sensitivity,elapsed_seconds,shared_blks_hit_sum,shared_blks_read_sum,shared_hit_ratio,temp_blks_read_sum,temp_blks_written_sum,hard_timeout_seconds,timeout_phase,remote_region_count,remote_region_observed_count,remote_region_missing_count,remote_region_evidence_completeness,remote_region_parse_success_count,remote_region_parse_partial_count,remote_region_rows_available_count,remote_region_time_available_count,remote_region_task_count_available_count,remote_region_actual_rows_min,remote_region_actual_rows_max,remote_region_actual_rows_mean,remote_region_actual_rows_imbalance_ratio,remote_region_tuple_bytes_min,remote_region_tuple_bytes_max,remote_region_tuple_bytes_mean,remote_region_tuple_bytes_imbalance_ratio,remote_region_task_count_min,remote_region_task_count_max,remote_region_task_count_mean,remote_region_task_count_imbalance_ratio,remote_region_plan_fingerprint_all_same,remote_region_actual_time_min,remote_region_actual_time_max,remote_region_actual_time_mean,legacy_fanin_to_result_bytes_proxy,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots,citus_tasks_shown_none,worker_task_actual_rows_min,worker_task_actual_rows_max,worker_task_scan_actual_rows_min,worker_task_scan_actual_rows_max,worker_task_actual_time_min,worker_task_actual_time_max,worker_task_has_join,worker_task_has_aggregate,worker_task_has_sort,worker_task_has_blocking_operator,worker_task_has_parallel_operator,worker_task_has_hash,worker_task_has_materialize,worker_task_shared_read_sum,worker_task_shared_hit_sum,worker_task_temp_read_sum,worker_task_temp_written_sum,worker_task_region_count,worker_task_node_type_counts_json,worker_task_scan_type_counts_json,worker_task_node_type_unknown_count,worker_task_node_type_unknown_set_json,remote_to_foreign_scan_rows_ratio,foreign_scan_to_final_rows_ratio,post_fdw_filter_reduction_ratio,projection_width_expansion_ratio,main_spill_blocks_sum,remote_spill_blocks_sum,fdw_pushdown_fidelity_contract,pushdown_fidelity_component_count,pushdown_fidelity_evidence_status,pushdown_miss_reason_codes,pushdown_fidelity_score,pushdown_miss_score,foreign_scan_time_to_root_ratio,regional_input_to_wan_rows_ratio,remote_region_rows_isf_observed,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_sum,worker_scan_rows_worker_count,worker_scan_rows_cv,worker_scan_rows_cv_normalized,worker_scan_rows_max_share,worker_scan_rows_isf,worker_scan_rows_isf_normalized,spill_present,spill_bytes_to_wan_bytes_ratio,hash_batch_excess
confirm-skew-v1::A::tenant_point__raw_gac_finalize,default,confirmatory-skew-v1,A-tenant_point__raw_gac_finalize,tenant_point_rollup,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113706Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,A-confirm_tenant_point_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,gac_fdw_multiregion_tenant_point_raw_finalize,completed,False,0,0,disabled,False,5dfb920b82f01f01b5e4c0fa104f7f8c18aac581f42b9a71b5d67a68539f59f5,9214e0597ae63fe7ab9a19d07f25b4f519f08ed25c70a5a2f6cb9f18053db339,b808eeb2349c8fda6db78e8e131323e8dec83561b6d6f8ff9a5ae2054dfce010,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""eu_tenant_id"":1,""lookback_days"":7,""us_tenant_id"":10001}","fdw_union_all,tenant_filter,raw_row_fetch,gac_global_group_by",query-collections/20260725T113706Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_tenant_point_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7.sql,query-collections/20260725T113706Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query.sql,query-collections/20260725T113706Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query_bindings.json,eu-analytics-1,20260725T113706Z,1784979435.270377,1784979435.386888,0,1,mixed_cache_confirmatory_first_observed,,"{""eu_tenant_id"":""1"",""lookback_days"":""7"",""us_tenant_id"":""10001""}",{},,,,,,,,,,,,,,,0,2,0,,,,,2,0,0,0,router_single_task,router_single_task,0,9600.0,0.0,0.5,1.0,pilot-balanced-v1,final_check,dataset_region_balance,"well_reduced_localized,remote_fetch_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""low""}",0.116512,6.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200.0,200.0,200.0,1.0,4800.0,4800.0,4800.0,1.0,1.0,1.0,1.0,1.0,True,15.431,15.574,15.5025,29.25,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,200.0,200.0,400.0,400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Bitmap Heap Scan"":2,""Bitmap Index Scan"":2}","{""bitmap_scan"":4}",0.0,[],5.128205128205129,39.0,5.128205128205129,,0.0,0.0,fdw_pushdown_fidelity_v1,0,not_applicable_no_fdw,,,,0.9956669912366115,2.0,1.0,0.0,0.0,800.0,2,0.0,0.0,0.5,1.0,0.0,0,0.0,0.0
confirm-skew-v1::A::top_tenants__raw_gac_finalize,default,confirmatory-skew-v1,A-top_tenants__raw_gac_finalize,top_tenants,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113720Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50,A-confirm_top_tenants_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,gac_fdw_multiregion_top_tenants_raw_finalize,completed,False,0,0,disabled,False,fa1fda7ca15a42fa85ac243c50b3b576a09ee2a5115ba22c923775f02e2c5057,58374d883f0e6002baf06955905352968d041ba7f334ed4ef3f07a1c34464a40,3d304b5471b5acfdeba9bae4344814df759d0c35ea174ab5422627d957b695b8,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""limit_k"":50,""lookback_days"":7}","fdw_union_all,raw_row_fetch,gac_global_group_by,topk,final_ordering",query-collections/20260725T113720Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_top_tenants_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50.sql,query-collections/20260725T113720Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50/input/query.sql,query-collections/20260725T113720Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50/input/query_bindings.json,eu-analytics-1,20260725T113720Z,1784979449.176821,1784979451.996056,0,2,mixed_cache_confirmatory_first_observed,,"{""limit_k"":""50"",""lookback_days"":""7""}",{},,,,,,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,9602048.0,0.16482385613563982,0.023461661512210727,1.5015463367814865,pilot-balanced-v1,final_check,dataset_region_balance,"remote_fetch_heavy,gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",2.819236,9.0,0.0,1.0,0.0,459.0,300,,2,2,0,1.0,2,0,2,2,2,200000.0,200000.0,200000.0,1.0,4800512.0,4800512.0,4800512.0,1.0,32.0,32.0,32.0,1.0,True,331.231,472.689,401.96,1569.8025,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,4000.0,9400.0,4000.0,9400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],4.459159671359933,1794.06,4.459159671359933,2.3333333333333335,3213.0,3712.0,fdw_pushdown_fidelity_v1,1,available,projection_width_expansion,0.42857142857142855,0.5714285714285714,0.9685259128625172,1.0,1.0,0.0,0.008,400000.0,4,0.021213203435596423,0.01224744871391589,0.2575,1.03,0.010000000000000009,1,5.908703071672355,0.0
confirm-skew-v1::A::top_tenants__raw_gac_finalize,default,confirmatory-skew-v1,A-top_tenants__raw_gac_finalize,top_tenants,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113737Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50,A-confirm_top_tenants_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,gac_fdw_multiregion_top_tenants_raw_finalize,completed,False,0,0,disabled,False,fa1fda7ca15a42fa85ac243c50b3b576a09ee2a5115ba22c923775f02e2c5057,58374d883f0e6002baf06955905352968d041ba7f334ed4ef3f07a1c34464a40,3d304b5471b5acfdeba9bae4344814df759d0c35ea174ab5422627d957b695b8,8c642047297069c6e7a29f7de2c725763537f0e326ddb994abcff2ba486e3434,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_003""}]","{""limit_k"":50,""lookback_days"":7}","fdw_union_all,raw_row_fetch,gac_global_group_by,topk,final_ordering",query-collections/20260725T113737Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_top_tenants_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50.sql,query-collections/20260725T113737Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50/input/query.sql,query-collections/20260725T113737Z-confirmatory-skew-v1-state-a__A-conf--233df2af3061--p_tenants_raw_finalize__lookback_days-7__limit_k-50/input/query_bindings.json,eu-analytics-1,20260725T113737Z,1784979466.024729,1784979468.673048,2,3,mixed_cache_confirmatory_first_observed,14.028672933578491,"{""limit_k"":""50"",""lookback_days"":""7""}",{},,,,,,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,9602048.0,0.16482385613563982,0.023461661512210727,1.5015463367814865,pilot-balanced-v1,final_check,dataset_region_balance,"remote_fetch_heavy,gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",2.64832,9.0,0.0,1.0,0.0,459.0,300,,2,2,0,1.0,2,0,2,2,2,200000.0,200000.0,200000.0,1.0,4800512.0,4800512.0,4800512.0,1.0,32.0,32.0,32.0,1.0,True,294.739,377.299,336.019,1569.7325,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,4000.0,9400.0,4000.0,9400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],4.459358521276714,1793.98,4.459358521276714,2.3333333333333335,3213.0,3712.0,fdw_pushdown_fidelity_v1,1,available,projection_width_expansion,0.42857142857142855,0.5714285714285714,0.9704237599228214,1.0,1.0,0.0,0.008,400000.0,4,0.021213203435596423,0.01224744871391589,0.2575,1.03,0.010000000000000009,1,5.908703071672355,0.0
confirm-skew-v1::A::tenant_point__regional_reduced,default,confirmatory-skew-v1,A-tenant_point__regional_reduced,tenant_point_rollup,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113754Z-confirmatory-skew-v1-state-a__A-conf--82bc259aae2e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,A-confirm_tenant_point_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,completed,False,0,0,disabled,False,dbb820ac5a219bc04131b840d40f5cd8ed6caf55f0f0469ccf8efd264b0d288c,22c3949f74e3867922dd5984a4137f36290f57340a7de57c7f6efeed94f51173,eed28bbbd899d9cd8c8865a70548bd848f07a275881b1a5032b45606899c3ad9,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""eu_tenant_id"":1,""lookback_days"":7,""us_tenant_id"":10001}","fdw_union_all,tenant_filter,remote_pushdown_candidate",query-collections/20260725T113754Z-confirmatory-skew-v1-state-a__A-conf--82bc259aae2e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_tenant_point_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7.sql,query-collections/20260725T113754Z-confirmatory-skew-v1-state-a__A-conf--82bc259aae2e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query.sql,query-collections/20260725T113754Z-confirmatory-skew-v1-state-a__A-conf--82bc259aae2e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query_bindings.json,eu-analytics-1,20260725T113754Z,1784979483.900547,1784979484.011859,1,4,mixed_cache_confirmatory_first_observed,,"{""eu_tenant_id"":""1"",""lookback_days"":""7"",""us_tenant_id"":""10001""}",{},,,,,,,,,,,,,,,0,2,0,,,,,2,0,0,0,router_single_task,router_single_task,0,9600.0,0.0,0.5,1.0,pilot-balanced-v1,final_check,dataset_region_balance,well_reduced_localized,pilot,"{""fetch_size"":""low"",""wan_latency"":""low"",""work_mem"":""none""}",0.111313,6.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200.0,200.0,200.0,1.0,4800.0,4800.0,4800.0,1.0,1.0,1.0,1.0,1.0,True,15.38,16.617,15.9985,9.75,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,200.0,200.0,400.0,400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Bitmap Heap Scan"":2,""Bitmap Index Scan"":2}","{""bitmap_scan"":4}",0.0,[],5.128205128205129,39.0,5.128205128205129,,0.0,0.0,fdw_pushdown_fidelity_v1,0,not_applicable_no_fdw,,,,0.9981526798138286,2.0,1.0,0.0,0.0,800.0,2,0.0,0.0,0.5,1.0,0.0,0,0.0,0.0
confirm-skew-v1::A::tenant_point__raw_gac_finalize,default,confirmatory-skew-v1,A-tenant_point__raw_gac_finalize,tenant_point_rollup,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113809Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,A-confirm_tenant_point_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,gac_fdw_multiregion_tenant_point_raw_finalize,completed,False,0,0,disabled,False,5dfb920b82f01f01b5e4c0fa104f7f8c18aac581f42b9a71b5d67a68539f59f5,9214e0597ae63fe7ab9a19d07f25b4f519f08ed25c70a5a2f6cb9f18053db339,b808eeb2349c8fda6db78e8e131323e8dec83561b6d6f8ff9a5ae2054dfce010,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""eu_tenant_id"":1,""lookback_days"":7,""us_tenant_id"":10001}","fdw_union_all,tenant_filter,raw_row_fetch,gac_global_group_by",query-collections/20260725T113809Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_tenant_point_raw_finalize__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7.sql,query-collections/20260725T113809Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query.sql,query-collections/20260725T113809Z-confirmatory-skew-v1-state-a__A-conf--436ed4b3ed2f--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7/input/query_bindings.json,eu-analytics-1,20260725T113809Z,1784979498.451065,1784979498.559819,1,5,mixed_cache_confirmatory_first_observed,63.0641770362854,"{""eu_tenant_id"":""1"",""lookback_days"":""7"",""us_tenant_id"":""10001""}",{},,,,,,,,,,,,,,,0,2,0,,,,,2,0,0,0,router_single_task,router_single_task,0,9600.0,0.0,0.5,1.0,pilot-balanced-v1,final_check,dataset_region_balance,"well_reduced_localized,remote_fetch_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""low""}",0.108755,6.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200.0,200.0,200.0,1.0,4800.0,4800.0,4800.0,1.0,1.0,1.0,1.0,1.0,True,14.435,17.732,16.0835,29.25,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,200.0,200.0,400.0,400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Bitmap Heap Scan"":2,""Bitmap Index Scan"":2}","{""bitmap_scan"":4}",0.0,[],5.128205128205129,39.0,5.128205128205129,,0.0,0.0,fdw_pushdown_fidelity_v1,0,not_applicable_no_fdw,,,,0.9966706875753919,2.0,1.0,0.0,0.0,800.0,2,0.0,0.0,0.5,1.0,0.0,0,0.0,0.0
confirm-skew-v1::A::top_tenants__regional_reduced,default,confirmatory-skew-v1,A-top_tenants__regional_reduced,top_tenants,multiregion_union,20260725T113706Z-confirmatory-skew-v1-state-a,20260725T113823Z-confirmatory-skew-v1-state-a__A-conf--84566377899f--ultiregion_top_tenants__lookback_days-7__limit_k-50,A-confirm_top_tenants_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,gac_fdw_multiregion_top_tenants,completed,False,0,0,disabled,False,70e6dab484eae0f8fbcd7f56f3e84645ebf75780bf99e758a424ce04fa47a7dd,8d6c0320860e6efb9c49d46d5398f3b7e1318b4f4c0dd467225404921caab657,db7b1445edd01dc5de99e55396ff6825c5a8f8f836694c3cd0ca60172fb40af8,42c6a0e3073486d2e7b84d8330d2948aa546ac17558b461e404c355ed38f683e,"[{""fdw_region"":""eu"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_eu_001""},{""fdw_region"":""us"",""plan_fingerprint"":""b0d4753d68dc2d09c2ea6152fe3ab2532151574e17e3e8fd24914adb95487e18"",""remote_sql_id"":""auto_explain_us_001""}]","{""limit_k"":50,""lookback_days"":7}","fdw_union_all,topk,final_ordering,coordinator_fanin",query-collections/20260725T113823Z-confirmatory-skew-v1-state-a__A-conf--84566377899f--ultiregion_top_tenants__lookback_days-7__limit_k-50,master-regimes/generated/corpus/confirmatory-skew-v1-source/groups/confirmatory-skew-v1-source__pilot-balanced-v1__default__analytics_clients/queries/confirm_top_tenants_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50.sql,query-collections/20260725T113823Z-confirmatory-skew-v1-state-a__A-conf--84566377899f--ultiregion_top_tenants__lookback_days-7__limit_k-50/input/query.sql,query-collections/20260725T113823Z-confirmatory-skew-v1-state-a__A-conf--84566377899f--ultiregion_top_tenants__lookback_days-7__limit_k-50/input/query_bindings.json,eu-analytics-1,20260725T113823Z,1784979512.247188,1784979514.884243,1,6,mixed_cache_confirmatory_first_observed,,"{""limit_k"":""50"",""lookback_days"":""7""}",{},,,,,,,,,,,,,,,0,2,0,,,,,0,0,0,0,distributed_task_plan,distributed_task_plan,0,9602048.0,0.16482385613563982,0.023461661512210727,1.5015463367814865,pilot-balanced-v1,final_check,dataset_region_balance,"remote_fetch_heavy,gac_finalization_heavy,skew_imbalance",pilot,"{""fetch_size"":""high"",""wan_latency"":""high"",""work_mem"":""high""}",2.637056,9.0,0.0,1.0,0.0,0.0,300,,2,2,0,1.0,2,0,2,2,2,200000.0,200000.0,200000.0,1.0,4800512.0,4800512.0,4800512.0,1.0,32.0,32.0,32.0,1.0,True,289.246,298.08,293.663,672.72,32.0,2.0,2.0,4.0,2.0,64.0,64.0,False,4000.0,9400.0,4000.0,9400.0,,,False,False,False,False,False,False,False,,,,,2,"{""Seq Scan"":64}","{""seq_scan"":64}",0.0,[],4.459507670353193,1793.92,4.459507670353193,1.0,0.0,3712.0,fdw_pushdown_fidelity_v1,1,available,,1.0,0.0,0.9867437234725682,1.0,1.0,0.0,0.008,400000.0,4,0.021213203435596423,0.01224744871391589,0.2575,1.03,0.010000000000000009,1,3.167235494880546,0.0
