query_run_id,dataset_id,runtime_config_id,template_id,instance_id,severity_contract,severity_model_role,severity_score,severity_band,deployment_relative_intensity_score,wan_fetch_intensity_score,memory_spill_intensity_score,imbalance_intensity_score,capacity_intensity_score,corpus_relative_severity_score,sum_pressure_score,tail_pressure_score,capacity_relative_severity_score,timeout_relative_severity_score,severity_basis,execution_time_seconds,execution_time_corpus_percentile,hard_timeout_seconds,timeout_utilization_ratio,wan_output_rows,wan_output_bytes,wan_output_mb,wan_output_bytes_corpus_percentile,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_corpus_percentile,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,regional_reduction_input_mb_proxy,drf_rows_proxy,drf_bytes_proxy,temp_blocks_sum,temp_mb,temp_blocks_corpus_percentile,remote_region_rows_isf,remote_region_rows_isf_corpus_percentile,worker_task_scan_rows_isf,worker_task_scan_rows_isf_corpus_percentile,worker_task_within_region_scan_rows_isf_max,worker_task_within_region_scan_rows_isf_corpus_percentile,active_task_share,active_task_share_corpus_percentile,tasks_per_worker_ratio,tasks_per_worker_ratio_corpus_percentile,task_count_to_configured_region_shard_slots_ratio,task_count_to_configured_region_shard_slots_corpus_percentile,task_count_to_observed_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_corpus_percentile
20260725T113941Z-confirmatory-skew-v1-state-a__A-conf--82bc259aae2e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,A-confirm_tenant_point_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.0,0.0,,0.4602055994052901,0.0,0.0,0.0004164533333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.124936,,300.0,0.0004164533333333333,400.0,9600.0,0.0091552734375,,9600.0,,800.0,19200.0,0.018310546875,2.0,2.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T113955Z-confirmatory-skew-v1-state-a__A-conf--84566377899f--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,A-confirm_top_tenants_regional_reduced__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8868020655329737,high,0.8868020655329737,0.7806173193661903,0.8868020655329737,0.168,0.543457015946535,,0.8868020655329737,0.168,0.543457015946535,0.01126227,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",3.378681,,300.0,0.01126227,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,1.504,,1.504,,1.0,,16.0,,1.0,,1.0,
20260725T114139Z-confirmatory-skew-v1-state-b__B-conf--6b6a1bdab472--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,B-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.00847359,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.542077,,300.0,0.00847359,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114155Z-confirmatory-skew-v1-state-b__B-conf--1526324c3195--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,B-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007604866666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.228146,,300.0,0.0007604866666666666,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114210Z-confirmatory-skew-v1-state-b__B-conf--1526324c3195--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,B-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007628466666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.228854,,300.0,0.0007628466666666667,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114224Z-confirmatory-skew-v1-state-b__B-conf--06f02b2e6acb--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,B-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.008536056666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.560817,,300.0,0.008536056666666667,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114241Z-confirmatory-skew-v1-state-b__B-conf--21b957a24269--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,B-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0006953033333333334,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.208591,,300.0,0.0006953033333333334,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114255Z-confirmatory-skew-v1-state-b__B-conf--6b6a1bdab472--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,B-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.008429513333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.528854,,300.0,0.008429513333333333,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114312Z-confirmatory-skew-v1-state-b__B-conf--06f02b2e6acb--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,B-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.008984773333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.695432,,300.0,0.008984773333333333,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114329Z-confirmatory-skew-v1-state-b__B-conf--1526324c3195--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,B-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007336766666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.220103,,300.0,0.0007336766666666667,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114343Z-confirmatory-skew-v1-state-b__B-conf--06f02b2e6acb--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,B-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.008524926666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.557478,,300.0,0.008524926666666667,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114400Z-confirmatory-skew-v1-state-b__B-conf--21b957a24269--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,B-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0008057233333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.241717,,300.0,0.0008057233333333333,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114414Z-confirmatory-skew-v1-state-b__B-conf--21b957a24269--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,B-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007225466666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.216764,,300.0,0.0007225466666666667,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114428Z-confirmatory-skew-v1-state-b__B-conf--6b6a1bdab472--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,B-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.00843872,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.531616,,300.0,0.00843872,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114509Z-confirmatory-skew-v1-state-c__C-conf--8dcf7977c538--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,C-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.008394283333333334,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.518285,,300.0,0.008394283333333334,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114527Z-confirmatory-skew-v1-state-c__C-conf--e08b476aca95--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,C-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007493366666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.224801,,300.0,0.0007493366666666667,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114541Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,C-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.008929746666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.678924,,300.0,0.008929746666666667,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114557Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,C-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007705699999999999,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.231171,,300.0,0.0007705699999999999,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114611Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,C-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.009157393333333335,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.747218,,300.0,0.009157393333333335,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114629Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,C-confirm_top_tenants_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8895466666666666,0.543457015946535,,1.0,0.8895466666666666,0.543457015946535,0.00878878,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.636634,,300.0,0.00878878,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6932.0,54.15625,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114645Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,C-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007032666666666667,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.21098,,300.0,0.0007032666666666667,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114659Z-confirmatory-skew-v1-state-c__C-conf--8dcf7977c538--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,C-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.008203493333333332,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.461048,,300.0,0.008203493333333332,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114716Z-confirmatory-skew-v1-state-c__C-conf--8dcf7977c538--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,C-confirm_top_tenants_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8895466666666666,high,0.8895466666666666,0.7806173193661903,0.8868020655329737,0.8895466666666666,0.543457015946535,,0.8868020655329737,0.8895466666666666,0.543457015946535,0.007867213333333335,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.360164,,300.0,0.007867213333333335,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3712.0,29.0,,1.0,,3.66864,,3.66864,,1.0,,16.0,,1.0,,1.0,
20260725T114732Z-confirmatory-skew-v1-state-c__C-conf--e08b476aca95--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,C-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.00070937,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.212811,,300.0,0.00070937,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114746Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,C-confirm_tenant_point_raw_finalize__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007666133333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.229984,,300.0,0.0007666133333333333,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114800Z-confirmatory-skew-v1-state-c__C-conf--e08b476aca95--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_rollup,C-confirm_tenant_point_regional_reduced__dataset-pilot-skew-heavy-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.7999993051329068,medium,0.7999993051329068,0.7999993051329068,0.0,0.0,0.0,,0.7999993051329068,0.0,0.0,0.0007272233333333333,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.218167,,300.0,0.0007272233333333333,20000.0,479232.0,0.45703125,,479232.0,,20000.0,479232.0,0.45703125,1.0,1.0,0.0,0.0,,1.0,,1.0,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
20260725T114938Z-confirmatory-skew-v1-state-d__D-conf--64364e429dca--p_tenants_raw_finalize__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants_raw_finalize,D-confirm_top_tenants_raw_finalize__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_top_tenants_raw_finalize__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,1.0,critical,1.0,0.7806173193661903,1.0,0.8,0.543457015946535,,1.0,0.8,0.543457015946535,0.008607626666666666,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",2.582288,,300.0,0.008607626666666666,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,6560.0,51.25,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260725T114955Z-confirmatory-skew-v1-state-d__D-conf--2f228c08ecc5--ultiregion_top_tenants__lookback_days-7__limit_k-50,,default,gac_fdw_multiregion_top_tenants,D-confirm_top_tenants_regional_reduced__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-50,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.8375774005486112,high,0.8375774005486112,0.7806173193661903,0.8375774005486112,0.8,0.543457015946535,,0.8375774005486112,0.8,0.543457015946535,0.01204971,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",3.614913,,300.0,0.01204971,400000.0,9601024.0,9.15625,,9601024.0,,400000.0,9601024.0,9.15625,1.0,1.0,3340.0,26.09375,,1.8,,2.144,,1.92,,1.0,,16.0,,1.0,,1.0,
20260725T115013Z-confirmatory-skew-v1-state-d__D-conf--650f99449b22--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,,default,gac_fdw_multiregion_tenant_point_raw_finalize,D-confirm_tenant_point_raw_finalize__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_raw_finalize__eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,deployment_relative_pressure_proxy_v2,posthoc_audit_not_clustering_input,0.4602055994052901,low,0.4602055994052901,0.4602055994052901,0.0,0.11111111111111109,0.0,,0.4602055994052901,0.11111111111111109,0.0,0.00039754000000000005,"wan_fetch_intensity,memory_spill_intensity,imbalance_intensity,capacity_intensity,timeout_utilization",0.119262,,300.0,0.00039754000000000005,400.0,9600.0,0.0091552734375,,9600.0,,600.0,14400.0,0.01373291015625,1.5,1.5,0.0,0.0,,1.0,,1.3333333333333333,,1.0,,0.03125,,0.5,,0.03125,,0.03125,
